"m_Argens_Therese_1748" "m_Arnim_Graefin-Dolores_1810" "m_Arnim_Isabella-von-Aegypten_1812" "m_Bruckbraeu_Mittheilungen_1829" "m_Cleland_Fanny-Hill_1748" "m_Klinger_Faust_1791" "m_Paul_Loge_1793" "m_Pestalozzi_Lienhard-und-Gertrud_1781" "m_Scott_Ivanhoe_1819" "m_Thuemmel_Reise-in-mittaegliche-Provinzen_1791" "m_Wezel_Belphegor_1776" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"mußte" 0.0585171747908011 0.0846099038118988 0.073382423644323 0.0645841854857807 0 0.0326284551203369 0.0385563953758916 0.0532358875605476 0.0209453798545985 0.0457302482549834 0.124570446735395 0.0973092851162054 0.046849379245725 0.13755436431678 0.0415004417788964
"zustand" 0.0117034349581602 0.00964849780311127 0 0.00645841854857807 0.0417866097130653 0.00621494383244511 0.000664765437515373 0 0.00405394448798681 0.00319048243639419 0.00966494845360825 0.00226300663060943 0.00180189920175865 0.0323657327804187 0.00535489571340598
"retten" 0.00585171747908011 0.00593753710960694 0.00759128520458514 0.00645841854857807 0 0.0170910955392241 0.00265906175006149 0.000657233179759847 0.0182427501959407 0.0049629726788354 0.00859106529209622 0.00226300663060943 0.00360379840351731 0.0202285829877617 0.00401617178505449
"wesens" 0 0.00296876855480347 0 0.00215280618285936 0 0.00155373595811128 0.00132953087503075 0.00262893271903939 0.00135131482932894 0.00141799219395297 0.00322164948453608 0.00226300663060943 0.00360379840351731 0.0182057246889855 0.00803234357010897
"neben" 0.0234068699163204 0.0259767248545303 0.020243427212227 0.0182988525543045 0.0371436530782802 0.010876151706779 0.0525164695637144 0.0328616589879923 0.0182427501959407 0.0389947853337067 0.0343642611683849 0.0203670596754848 0.0216227904211038 0.0283200161828664 0.0254357546386784
"jede" 0.00877757621862017 0.0437893361833511 0.0354259976213973 0.0398269143828981 0.0139288699043551 0.0170910955392241 0.0531812350012298 0.00525786543807878 0.0148644631226183 0.0297778360730124 0.040807560137457 0.0294190861979226 0.0144151936140692 0.0222514412865379 0.0763072639160352
"zügen" 0.00292585873954005 0.0022265764161026 0 0.00645841854857807 0.00464295663478503 0.00310747191622256 0.00199429631254612 0 0.00337828707332234 0.000708996096976486 0.00214776632302406 0.0113150331530471 0.00720759680703461 0 0.010709791426812
"wußte" 0.0321844461349406 0.0526956418477615 0.0910954224550216 0.0419797205657575 0 0.0186448314973353 0.0152896050628536 0.0348333585272719 0.00945920380530256 0.0170159063274357 0.0440292096219931 0.0339450994591414 0.0252265888246212 0.012137149792657 0.0227583067819754
"lag" 0.0351103048744807 0.0244923405771286 0.0379564260229257 0.0322920927428904 0.0371436530782802 0.00932241574866767 0.0319087410007379 0.0184025290332757 0.0202697224399341 0.0297778360730124 0.0225515463917526 0.0113150331530471 0.00720759680703461 0.0485485991706281 0.0227583067819754
"schwieg" 0.00292585873954005 0.00593753710960694 0.0101217136061135 0.00215280618285936 0 0.00932241574866767 0.00332382718757686 0.0131446635951969 0.010134861219967 0.00638096487278838 0.00536941580756014 0.00905202652243771 0.00540569760527596 0.00202285829877617 0.0160646871402179
"sanfte" 0 0.0022265764161026 0.00253042840152838 0 0.00928591326957006 0.0124298876648902 0.00664765437515373 0.00197169953927954 0.00405394448798681 0.00283598438790594 0.00214776632302406 0.00905202652243771 0.00360379840351731 0 0.0227583067819754
"fern" 0 0.00296876855480347 0.0101217136061135 0.00215280618285936 0.00928591326957006 0.00155373595811128 0.00132953087503075 0.00131446635951969 0.00472960190265128 0.00602646682430013 0.00644329896907216 0 0 0.00809143319510468 0.00535489571340598
"vergebens" 0.00292585873954005 0.0296876855480347 0.0126521420076419 0.026910077285742 0.00464295663478503 0.00776867979055639 0 0.00262893271903939 0.00540525931731575 0.00921694926069432 0 0.00678901989182828 0.00180189920175865 0.00202285829877617 0.013387239283515
"faßte" 0.00585171747908011 0.00519534497090607 0.0101217136061135 0.00861122473143743 0 0.0295209832041143 0.00465335806260761 0.00460063225831893 0.00810788897597362 0.011698435600112 0.0236254295532646 0.0113150331530471 0.0216227904211038 0.0161828663902094 0.00401617178505449
"erschien" 0.00877757621862017 0.0133594584966156 0.0151825704091703 0.0247572711028826 0.0325006964434952 0.00932241574866767 0.00199429631254612 0.000657233179759847 0.010134861219967 0.00815345511522959 0.00322164948453608 0 0.00180189920175865 0.0182057246889855 0.00401617178505449
"geist" 0.0672947510094213 0.0192969956062225 0.0657911384397378 0.0107640309142968 0.00464295663478503 0.0901166855704542 0.023266790313038 0.00328616589879923 0.0128374908786249 0.024814863394177 0.0118127147766323 0.0656271922876734 0.0810854640791394 0.0768686153534945 0.0187421349969209
"abreise" 0.00292585873954005 0.0126172663579147 0.00759128520458514 0.00430561236571871 0 0.00155373595811128 0.00398859262509224 0 0 0.00815345511522959 0.00644329896907216 0.0203670596754848 0.00900949600879327 0.0141600080914332 0.0160646871402179
"ueberzeugung" 0 0 0 0.0139932401885858 0 0 0 0.00262893271903939 0.00337828707332234 0.00425397658185892 0.00429553264604811 0 0 0 0.00669361964175748
"hörte" 0.0292585873954006 0.0326564541028381 0.0354259976213973 0.0150696432800155 0.00928591326957006 0.0233060393716692 0.0132953087503075 0.0433773898641499 0.0189184076106051 0.0216243809577828 0.0139604810996564 0.015841046414266 0.0270284880263798 0.00606857489632851 0.0415004417788964
"unschuld" 0.00877757621862017 0.00742192138700867 0.0126521420076419 0.00753482164000775 0.0185718265391401 0.0124298876648902 0.0113010124377613 0.00788679815711816 0.00540525931731575 0.0265873536366182 0.00322164948453608 0.0181040530448754 0.00720759680703461 0.0182057246889855 0.0187421349969209
"empfindung" 0 0.0044531528322052 0.00253042840152838 0.00430561236571871 0 0.00776867979055639 0.0179486668129151 0.00131446635951969 0.000675657414664469 0.013116427794065 0.0429553264604811 0.0520491525040168 0.0324341856316558 0.00606857489632851 0.0334680982087874
"neigung" 0.0117034349581602 0.0141016506353165 0.0126521420076419 0.00753482164000775 0.00464295663478503 0.00310747191622256 0.00199429631254612 0 0.00675657414664469 0.00177249024244122 0.00536941580756014 0.031682092828532 0.0270284880263798 0.00404571659755234 0.010709791426812
"zurück" 0.0380361636140207 0.055664410402565 0.0632607100382095 0.0419797205657575 0.0928591326957006 0.0590419664082286 0.028584913813161 0.0216886949320749 0.0540525931731575 0.0684181233582309 0.0547680412371134 0.0362081060897508 0.0288303872281385 0.0728228987559422 0.0816621596294412
"fester" 0 0.000742192138700867 0 0.00107640309142968 0.00464295663478503 0.00155373595811128 0.00531812350012298 0 0.00675657414664469 0.00283598438790594 0.00214776632302406 0 0.00180189920175865 0.00404571659755234 0.00669361964175748
"tausend" 0.0146292936977003 0.0230079562997269 0.0227738556137554 0.0161460463714452 0.00928591326957006 0.0170910955392241 0.028584913813161 0.00854403133687801 0.010134861219967 0.00957144730918256 0.0311426116838488 0.0135780397836566 0.00900949600879327 0.012137149792657 0.00937106749846047
"ankunft" 0 0.0170704191901199 0.00253042840152838 0.0129168370971561 0.00464295663478503 0.00932241574866767 0.00465335806260761 0 0.00540525931731575 0.00354498048488243 0.0150343642611684 0.00678901989182828 0.00900949600879327 0.0182057246889855 0.00803234357010897
"andre" 0 0.0489846811542572 0.0556694248336243 0 0 0.0419508708690045 0.0857547414394831 0.0105157308761576 0.00270262965865787 0.00354498048488243 0.128865979381443 0.00905202652243771 0.0504531776492423 0 0.00401617178505449
"bemerkte" 0.0263327286558605 0.0170704191901199 0.0151825704091703 0.00645841854857807 0.0603584362522054 0.00932241574866767 0.000664765437515373 0.000657233179759847 0.0209453798545985 0.0074444590182531 0.00536941580756014 0.0135780397836566 0.0144151936140692 0.00606857489632851 0.0214195828536239
"trost" 0.00585171747908011 0.00964849780311127 0 0.00107640309142968 0.00464295663478503 0.00621494383244511 0.00664765437515373 0.0138018967749568 0.00405394448798681 0.00992594535767081 0.00644329896907216 0.0226300663060943 0.0108113952105519 0.00606857489632851 0.0227583067819754
"kräfte" 0.00292585873954005 0.0066797292483078 0.0101217136061135 0.00215280618285936 0.00928591326957006 0.0233060393716692 0.00864195068769985 0.00460063225831893 0.00472960190265128 0.0109894395031355 0.0279209621993127 0.0407341193509697 0.0162170928158279 0.0141600080914332 0.0147259632118664
"teil" 0.0321844461349406 0.0148438427740173 0.00253042840152838 0.0387505112914684 0.00928591326957006 0.0217523034135579 0.00664765437515373 0.0124874304154371 0.0493229912705062 0.0180794004729004 0 0.0429971259815791 0.0432455808422077 0.0465257408718519 0.0267744785670299
"schweigen" 0.00585171747908011 0.0103906899418121 0.00253042840152838 0.0118404340057265 0.00928591326957006 0.0124298876648902 0.00531812350012298 0.0190597622130356 0.0141888057079538 0.00177249024244122 0 0.00905202652243771 0.0108113952105519 0 0.00803234357010897
"angst" 0.00292585873954005 0.00964849780311127 0.0404868544244541 0.00430561236571871 0.0696443495217755 0.00621494383244511 0.00797718525018447 0.0184025290332757 0.0108105186346315 0.014534419988018 0.00751718213058419 0.0113150331530471 0.00360379840351731 0 0.00401617178505449
"entfernen" 0 0.00371096069350433 0.00506085680305676 0.0107640309142968 0.00464295663478503 0.00621494383244511 0.00199429631254612 0 0.00540525931731575 0.00354498048488243 0.00322164948453608 0.00226300663060943 0.00540569760527596 0.00202285829877617 0.0214195828536239
"teure" 0 0 0.00253042840152838 0.00538201545714839 0.0185718265391401 0 0.00465335806260761 0.00197169953927954 0.00202697224399341 0.00141799219395297 0 0.0203670596754848 0.0162170928158279 0.0101142914938809 0.0120485153551635
"bat" 0.0175551524372403 0.022265764161026 0.0328955692198689 0.0419797205657575 0.0835732194261306 0.010876151706779 0.0073124198126691 0.0124874304154371 0.00810788897597362 0.0106349414546473 0.0204037800687285 0.0384711127203603 0.0450474800439663 0.0141600080914332 0.0240970307103269
"freundin" 0.0789981859675815 0.0163282270514191 0 0.00861122473143743 0.0139288699043551 0.00155373595811128 0.00864195068769985 0 0 0.0127619297455768 0 0.0814682387019394 0.0738778672721048 0.0788914736522707 0.00267744785670299
"sorgen" 0.00292585873954005 0.00964849780311127 0.0101217136061135 0.0172224494628749 0.00928591326957006 0.00466120787433384 0.00199429631254612 0.0249748608308742 0.00472960190265128 0.00957144730918256 0.00322164948453608 0.0271560795673131 0.0288303872281385 0.00606857489632851 0.00803234357010897
"ida" 0 0 0 0 0 0 0 0 0 0.000354498048488243 0 0 0 0 0
"welchen" 0.00877757621862017 0.00371096069350433 0.00253042840152838 0.0538201545714839 0.00464295663478503 0.0139836236230015 0.0146248396253382 0.00197169953927954 0.0108105186346315 0.0124074316970885 0.0193298969072165 0.0384711127203603 0.0342360848334144 0.0687771821583898 0.0522102332057083
"weinte" 0 0.0103906899418121 0.0328955692198689 0.00215280618285936 0 0.00310747191622256 0.00132953087503075 0.0124874304154371 0.00135131482932894 0.00177249024244122 0.00644329896907216 0.0135780397836566 0.00180189920175865 0.00202285829877617 0.0321293742804359
"nein" 0.0321844461349406 0.0192969956062225 0.0126521420076419 0.0258336741943123 0.0139288699043551 0.00621494383244511 0.00797718525018447 0.0952988110651778 0.064863111807789 0.0308413302184771 0.0279209621993127 0.0271560795673131 0.0198208912193452 0 0.0950493989129562
"unserm" 0 0.0170704191901199 0.00506085680305676 0.00538201545714839 0 0.0155373595811128 0.00332382718757686 0.00591509861783862 0.0141888057079538 0.0244603653456888 0.0204037800687285 0.015841046414266 0.0198208912193452 0.00202285829877617 0.0240970307103269
"bleiben" 0.00877757621862017 0.0200391877449234 0.020243427212227 0.0182988525543045 0.0232147831739252 0.00621494383244511 0.0192781976879458 0.0177452958535159 0.0243236669279209 0.0148889180365062 0.0193298969072165 0.0294190861979226 0.0252265888246212 0.0485485991706281 0.0696136442742778
"mannes" 0.00877757621862017 0.0089063056644104 0.00253042840152838 0.00861122473143743 0.0278577398087102 0.010876151706779 0.00398859262509224 0.00591509861783862 0.0222966946839275 0.0155979141334827 0.0139604810996564 0.0294190861979226 0.0360379840351731 0.0161828663902094 0.0227583067819754
"zitterte" 0.00585171747908011 0.0022265764161026 0.00253042840152838 0.00215280618285936 0.0185718265391401 0.00776867979055639 0.00465335806260761 0.0157735963142363 0.00270262965865787 0.00531747072732365 0.00429553264604811 0.00452601326121886 0.00720759680703461 0.00202285829877617 0.013387239283515
"fremd" 0 0.00519534497090607 0 0.00430561236571871 0 0.00155373595811128 0.00132953087503075 0.00131446635951969 0.00405394448798681 0.00460847463034716 0.00107388316151203 0 0.00360379840351731 0.0202285829877617 0.00401617178505449
"blicken" 0.00585171747908011 0.0089063056644104 0.0126521420076419 0.00645841854857807 0.0139288699043551 0.00621494383244511 0.00265906175006149 0.00197169953927954 0.00878354639063809 0.0141799219395297 0.00429553264604811 0.00678901989182828 0.00900949600879327 0.00404571659755234 0.0187421349969209
"fremden" 0 0.0259767248545303 0.0101217136061135 0.0182988525543045 0.0139288699043551 0.00310747191622256 0.0239315557505534 0.00788679815711816 0.0189184076106051 0.0138254238910415 0.0204037800687285 0.0113150331530471 0.00900949600879327 0.0101142914938809 0.00267744785670299
"treuen" 0 0.00148438427740173 0.00759128520458514 0.00430561236571871 0.00464295663478503 0.00310747191622256 0.00199429631254612 0.000657233179759847 0.0182427501959407 0.00106349414546473 0 0.00905202652243771 0.0126132944123106 0 0
"verhältnissen" 0 0.0126172663579147 0.00506085680305676 0.00645841854857807 0.00464295663478503 0.00310747191622256 0.00265906175006149 0.000657233179759847 0.00135131482932894 0.00354498048488243 0 0 0 0.0182057246889855 0
"ernst" 0.00585171747908011 0.0200391877449234 0.00253042840152838 0.0182988525543045 0.00928591326957006 0 0.00465335806260761 0.0322044258082325 0.0135131482932894 0.0141799219395297 0.00322164948453608 0 0.00540569760527596 0.00202285829877617 0.0160646871402179
"kindes" 0.00292585873954005 0.00816411352570954 0 0.0129168370971561 0.00464295663478503 0 0.00598288893763835 0.000657233179759847 0.00202697224399341 0.00850795316371783 0.00214776632302406 0.0113150331530471 0 0.00202285829877617 0.0147259632118664
"schicksals" 0 0.00296876855480347 0.00506085680305676 0.00215280618285936 0 0.00932241574866767 0.00332382718757686 0 0.00337828707332234 0.00602646682430013 0.0107388316151203 0.0271560795673131 0.00180189920175865 0.00404571659755234 0.010709791426812
"bestimmt" 0.0497395985721809 0.0200391877449234 0.0126521420076419 0.0150696432800155 0.00928591326957006 0.00776867979055639 0.00199429631254612 0.00131446635951969 0.0202697224399341 0.00708996096976486 0.0128865979381443 0.0113150331530471 0.0180189920175865 0.0323657327804187 0.010709791426812
"ganzes" 0.00877757621862017 0.0192969956062225 0.0151825704091703 0.0150696432800155 0.00928591326957006 0.00776867979055639 0.0192781976879458 0.00788679815711816 0.00810788897597362 0.00531747072732365 0.00966494845360825 0.0135780397836566 0.0144151936140692 0.0222514412865379 0.0281132024953814
"opfer" 0.0234068699163204 0.00296876855480347 0.00253042840152838 0.0107640309142968 0.0139288699043551 0.0155373595811128 0.00265906175006149 0.00394339907855908 0.011486176049296 0.0024814863394177 0.0107388316151203 0.00678901989182828 0.00720759680703461 0.00202285829877617 0.013387239283515
"gefühlen" 0.00292585873954005 0.0022265764161026 0 0.00322920927428904 0 0.00155373595811128 0.00332382718757686 0.000657233179759847 0.00270262965865787 0.00212698829092946 0 0 0 0.012137149792657 0.00535489571340598
"kannte" 0.0117034349581602 0.0148438427740173 0.020243427212227 0.0150696432800155 0.0232147831739252 0.00466120787433384 0.00132953087503075 0.00854403133687801 0.00337828707332234 0.00567196877581189 0.00429553264604811 0.0113150331530471 0.00720759680703461 0.012137149792657 0.0120485153551635
"gemahl" 0 0.00148438427740173 0 0.0139932401885858 0 0.00621494383244511 0 0 0.00337828707332234 0.000708996096976486 0.00107388316151203 0.0271560795673131 0.0162170928158279 0.0404571659755234 0.0013387239283515
"entfernte" 0.00292585873954005 0.0066797292483078 0.00506085680305676 0.0118404340057265 0.00464295663478503 0.00932241574866767 0.00132953087503075 0.00131446635951969 0.00608091673198022 0.00638096487278838 0.00214776632302406 0.00452601326121886 0.00900949600879327 0.00202285829877617 0.0187421349969209
"mehrere" 0.0146292936977003 0.011132882080513 0.0101217136061135 0.00968762782286711 0.00928591326957006 0 0 0.00591509861783862 0.011486176049296 0.00567196877581189 0.00966494845360825 0.00226300663060943 0.00540569760527596 0.0161828663902094 0.00803234357010897
"drang" 0.00292585873954005 0.0089063056644104 0.00506085680305676 0.00322920927428904 0.0185718265391401 0.0170910955392241 0.00265906175006149 0.00197169953927954 0.00405394448798681 0.00708996096976486 0.00536941580756014 0.00678901989182828 0.00180189920175865 0.00202285829877617 0.00267744785670299
"lebhaft" 0.0117034349581602 0.00519534497090607 0 0.00107640309142968 0.00928591326957006 0 0.00199429631254612 0.000657233179759847 0.00135131482932894 0.00460847463034716 0.00644329896907216 0.015841046414266 0.00720759680703461 0.00606857489632851 0.0147259632118664
"entfernung" 0.00292585873954005 0.0066797292483078 0.00253042840152838 0.0118404340057265 0 0.00466120787433384 0.00864195068769985 0 0.0121618334639604 0.00708996096976486 0.00966494845360825 0.00678901989182828 0.0108113952105519 0.00606857489632851 0.00401617178505449
"sicher" 0.0204810111767804 0.0274611091319321 0.0354259976213973 0.0107640309142968 0.0325006964434952 0.00310747191622256 0.00531812350012298 0.0289182599094333 0.0128374908786249 0.013116427794065 0.0107388316151203 0.0113150331530471 0.0126132944123106 0.00606857489632851 0.0013387239283515
"marie" 0 0.00742192138700867 0 0 0 0 0.00664765437515373 0 0.00337828707332234 0.0024814863394177 0 0 0 0 0
"kampf" 0 0.00371096069350433 0.00253042840152838 0.00107640309142968 0.00464295663478503 0.00776867979055639 0.00199429631254612 0.000657233179759847 0.0182427501959407 0.00141799219395297 0.00859106529209622 0.00452601326121886 0 0.00809143319510468 0.00267744785670299
"überall" 0.00292585873954005 0.0126172663579147 0.00759128520458514 0.0118404340057265 0.00464295663478503 0.0186448314973353 0.00930671612521522 0.0098584976963977 0.00270262965865787 0.0074444590182531 0.00536941580756014 0.00452601326121886 0.00540569760527596 0.0101142914938809 0.0013387239283515
"leidenschaft" 0.0468137398326409 0.0215235720223251 0.00759128520458514 0.00753482164000775 0.0278577398087102 0.00155373595811128 0.00465335806260761 0 0.00810788897597362 0.00460847463034716 0.00536941580756014 0.0248930729367037 0.0396417824386904 0.012137149792657 0.0468553374923023
"moment" 0 0.00148438427740173 0 0.00107640309142968 0.0510725229826353 0 0 0 0.00202697224399341 0.00141799219395297 0 0 0 0.00404571659755234 0.0013387239283515
"zärtlichkeit" 0.00585171747908011 0.011132882080513 0.0126521420076419 0.00215280618285936 0.00928591326957006 0.00932241574866767 0.00199429631254612 0 0.00202697224399341 0.00354498048488243 0 0.0362081060897508 0.0378398832369317 0.00404571659755234 0.0200808589252724
"vermochte" 0.00292585873954005 0.00371096069350433 0.00759128520458514 0.00645841854857807 0.00464295663478503 0 0.00598288893763835 0.00328616589879923 0.00810788897597362 0.00319048243639419 0.00751718213058419 0 0 0.00404571659755234 0.00937106749846047
"familie" 0.00585171747908011 0.0089063056644104 0.00506085680305676 0.0172224494628749 0.00928591326957006 0.0295209832041143 0.00265906175006149 0 0.00945920380530256 0.0024814863394177 0.0128865979381443 0.047523139242798 0.0666702704650702 0.00606857489632851 0.0307906503520844
"sah" 0.0965533384048218 0.095000593753711 0.179660416508515 0.0322920927428904 0.106788002600056 0.142943708146238 0.0771127907517832 0.115015806457973 0.0385124726358747 0.0900425043160137 0.0322164948453608 0.0973092851162054 0.12072724651783 0.0465257408718519 0.00401617178505449
"leise" 0.0146292936977003 0.0155860349127182 0.0303651408183405 0.0204516587371639 0.0325006964434952 0.027967247246003 0.00997148156273059 0.00394339907855908 0.00743223156130915 0.0024814863394177 0.00751718213058419 0.00226300663060943 0.00180189920175865 0 0.013387239283515
"bitte" 0.0234068699163204 0.0066797292483078 0.0101217136061135 0.0398269143828981 0.0139288699043551 0.00776867979055639 0.0113010124377613 0.0124874304154371 0.0310802410745656 0.0170159063274357 0.00966494845360825 0.0226300663060943 0.0252265888246212 0.00606857489632851 0.0254357546386784
"gestalt" 0.00877757621862017 0.00816411352570954 0.0227738556137554 0.00753482164000775 0 0.0761330619474526 0.028584913813161 0 0.0270262965865787 0.0074444590182531 0.00966494845360825 0.0135780397836566 0.0162170928158279 0.012137149792657 0.00803234357010897
"dünkt" 0 0 0.00253042840152838 0 0 0.00310747191622256 0 0.00657233179759847 0.00743223156130915 0.0024814863394177 0.00214776632302406 0.015841046414266 0.0108113952105519 0.00202285829877617 0.00937106749846047
"hülfe" 0 0.011132882080513 0.00253042840152838 0.0182988525543045 0.0325006964434952 0.0139836236230015 0.00332382718757686 0.0138018967749568 0.00270262965865787 0.0205608868123181 0.0236254295532646 0.0339450994591414 0.0216227904211038 0.00202285829877617 0.0187421349969209
"glück" 0.117034349581602 0.0475002968768555 0.0430172828259824 0.0215280618285936 0.0882161760609156 0.0403971349108932 0.0345678027507994 0.0098584976963977 0.0135131482932894 0.0471482404489363 0.039733676975945 0.101835298377424 0.088293060886174 0.00404571659755234 0.136549840691853
"julie" 0 0 0 0 0 0 0.000664765437515373 0.000657233179759847 0 0.00106349414546473 0 0 0 0 0
"gedanke" 0.00877757621862017 0.0126172663579147 0.0151825704091703 0.00430561236571871 0 0.0264135112878917 0.00997148156273059 0.00525786543807878 0.00405394448798681 0.0134709258425532 0.00429553264604811 0.0407341193509697 0.0378398832369317 0.012137149792657 0.0374842699938419
"vorüber" 0 0.00742192138700867 0.0101217136061135 0.0182988525543045 0 0.00621494383244511 0.00930671612521522 0.00394339907855908 0.00743223156130915 0.00531747072732365 0.0128865979381443 0.00452601326121886 0.00180189920175865 0.0101142914938809 0.00535489571340598
"liebt" 0.0175551524372403 0.00742192138700867 0.00253042840152838 0.00645841854857807 0 0.00310747191622256 0.0119657778752767 0.000657233179759847 0.00472960190265128 0.00177249024244122 0.00107388316151203 0.0181040530448754 0.0288303872281385 0.00404571659755234 0.0214195828536239
"umgang" 0.00585171747908011 0.0066797292483078 0.00253042840152838 0.00215280618285936 0.00464295663478503 0.00310747191622256 0.00132953087503075 0.000657233179759847 0.00405394448798681 0.00177249024244122 0.00107388316151203 0.031682092828532 0.0234246896228625 0.0222514412865379 0.00267744785670299
"freundschaft" 0.0175551524372403 0.0207813798836243 0 0.0161460463714452 0.00928591326957006 0.00776867979055639 0.0192781976879458 0 0.00270262965865787 0.0173704043759239 0.0300687285223368 0.0588381723958451 0.0594626736580356 0.0364114493779711 0.0589038528474658
"geräusch" 0 0.00148438427740173 0.00759128520458514 0.00322920927428904 0.0139288699043551 0.00155373595811128 0.00132953087503075 0.00525786543807878 0.00472960190265128 0.00531747072732365 0.00322164948453608 0 0.00540569760527596 0.00202285829877617 0.00401617178505449
"erschüttert" 0.00292585873954005 0 0 0.00107640309142968 0 0.00155373595811128 0.00132953087503075 0 0.00202697224399341 0.00319048243639419 0.00107388316151203 0.00226300663060943 0 0 0.00535489571340598
"meinem" 0.111182632102522 0.0460159125994537 0.0151825704091703 0.0764246194915072 0.157860525582691 0.0512732866176722 0.0850899760019677 0.0479780221224688 0.0722953433690981 0.183984487165398 0.0655068728522337 0.171988503926317 0.117123448114312 0.0910286234449277 0.109775362124823
"längst" 0.00292585873954005 0.00593753710960694 0.0126521420076419 0.0172224494628749 0 0.0155373595811128 0.0192781976879458 0.00854403133687801 0.0141888057079538 0.0173704043759239 0.0107388316151203 0 0 0.0101142914938809 0.00803234357010897
"heitern" 0 0.000742192138700867 0 0.00107640309142968 0 0.00155373595811128 0.00132953087503075 0.00197169953927954 0.000675657414664469 0.00354498048488243 0 0.00226300663060943 0.00180189920175865 0.00404571659755234 0.00535489571340598
"vieles" 0 0.00519534497090607 0.00506085680305676 0 0 0 0.00132953087503075 0.00394339907855908 0.00202697224399341 0.0120529336486003 0.00966494845360825 0.00905202652243771 0.00900949600879327 0.00202285829877617 0.0013387239283515
"wehmut" 0 0.0022265764161026 0.00253042840152838 0.00107640309142968 0 0 0.00199429631254612 0.00722956497735832 0 0.0049629726788354 0.00214776632302406 0 0.00360379840351731 0.00202285829877617 0.00937106749846047
"lebte" 0.00585171747908011 0.0118750742192139 0.00506085680305676 0.0129168370971561 0.0417866097130653 0.010876151706779 0.00332382718757686 0.00131446635951969 0.00472960190265128 0.00389947853337067 0.0139604810996564 0.00452601326121886 0.00360379840351731 0.0182057246889855 0.010709791426812
"emilie" 0 0 0 0 0.0325006964434952 0 0 0.000657233179759847 0 0.00141799219395297 0 0.00452601326121886 0.00720759680703461 0 0
"agathokles" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"loos" 0 0 0 0.00538201545714839 0 0 0 0.00197169953927954 0.010134861219967 0.0024814863394177 0.00214776632302406 0 0 0 0.0120485153551635
"spät" 0.00877757621862017 0.022265764161026 0.0126521420076419 0.00645841854857807 0.0139288699043551 0.00466120787433384 0.00265906175006149 0.0098584976963977 0.00608091673198022 0.00992594535767081 0.00429553264604811 0.00678901989182828 0.00540569760527596 0.00404571659755234 0.013387239283515
"führte" 0.00585171747908011 0.0170704191901199 0.0303651408183405 0.0161460463714452 0.130002785773981 0.0481658147014496 0.0132953087503075 0.0138018967749568 0.0283776114159077 0.010280443406159 0.0193298969072165 0.0181040530448754 0.0378398832369317 0.0222514412865379 0.00535489571340598
"folgte" 0.0204810111767804 0.00816411352570954 0.00759128520458514 0.00753482164000775 0.0325006964434952 0.010876151706779 0.000664765437515373 0.00525786543807878 0.0148644631226183 0.00389947853337067 0.00859106529209622 0.00905202652243771 0.00540569760527596 0.0141600080914332 0.010709791426812
"verzeihen" 0.00292585873954005 0.0044531528322052 0 0.00538201545714839 0 0.00155373595811128 0.00797718525018447 0.00657233179759847 0.00608091673198022 0.000708996096976486 0 0.00226300663060943 0.00180189920175865 0.00809143319510468 0.0187421349969209
"beschäftigt" 0.0117034349581602 0.022265764161026 0.00759128520458514 0.00322920927428904 0.0185718265391401 0.00466120787433384 0.000664765437515373 0 0.00945920380530256 0.00177249024244122 0.00859106529209622 0.00226300663060943 0.00900949600879327 0.0141600080914332 0.0013387239283515
"jugend" 0.00877757621862017 0.0259767248545303 0.0101217136061135 0.0150696432800155 0.0139288699043551 0.0248597753297805 0.0159543705003689 0.0105157308761576 0.00608091673198022 0.0198518907153416 0.00751718213058419 0.0181040530448754 0.0144151936140692 0.0141600080914332 0.0214195828536239
"vertrauen" 0.0351103048744807 0.00964849780311127 0.0101217136061135 0.0193752556457342 0.00464295663478503 0.00310747191622256 0.000664765437515373 0.00131446635951969 0.0108105186346315 0.00567196877581189 0.00322164948453608 0.0248930729367037 0.0198208912193452 0.00404571659755234 0.00803234357010897
"rettung" 0 0.0022265764161026 0 0.00645841854857807 0 0.00621494383244511 0.000664765437515373 0.000657233179759847 0.0162157779519472 0.00283598438790594 0.00644329896907216 0.00226300663060943 0 0.00404571659755234 0.0013387239283515
"unglücklichen" 0.00585171747908011 0.00964849780311127 0.00253042840152838 0.00322920927428904 0 0.0419508708690045 0.00332382718757686 0.00394339907855908 0.0162157779519472 0.00886245121220608 0.0128865979381443 0.0248930729367037 0.00900949600879327 0.00809143319510468 0.0334680982087874
"schöne" 0.0204810111767804 0.0452737204607529 0.0303651408183405 0.0462853329314762 0.0139288699043551 0.010876151706779 0.039221160813407 0.0124874304154371 0.0263506391719143 0.0372222950912655 0.0236254295532646 0.0407341193509697 0.0504531776492423 0.0303428744816426 0.0267744785670299
"gott" 0.272104862777225 0.072734829592685 0.0354259976213973 0.0527437514800543 0.00928591326957006 0.0201985674554466 0.0265906175006149 0.260264339184899 0.0479716764411773 0.11308487746775 0.0289948453608247 0.11767634479169 0.0504531776492423 0.0141600080914332 0.0428391657072478
