"m_Argens_Therese_1748" "m_Arnim_Graefin-Dolores_1810" "m_Arnim_Isabella-von-Aegypten_1812" "m_Goethe_Wahlverwandschaften_1809" "m_Haller_Usong_1771" "m_Hauff_Memoiren-des-Satan_1826" "m_Heinse_Ardinghello_1787" "m_Hippel_Lebenslaeufe_1779" "m_Klingemann_Nachtwachen_1804" "m_Knigge_Braunschweig_1792" "m_Lesage_Gil-Blas_1715" "m_Moritz_Anton-Reiser_1785" "m_Moritz_Hartknopfs-Predigerjahre_1790" "m_Novalis_Ofterdingen_1802" "m_Paul_Titan_1800" "m_Restif-de-la-Bretonne_Anti-Justine_1793" "m_Stendhal_Rot-und-Schwarz_1830" "m_Thuemmel_Reise-in-mittaegliche-Provinzen_1791" "m_Walpole_Otranto_1764" "m_Wieland_Peregrinus_1788" "w_Fouque_Magie-der-Natur_1812" "w_Fouque_Spanier_1814" "w_Huber_Ellen-Percy_1822" "w_La-Roche_Rosaliens-Briefe_1779" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"sonderbaren" 0.00585171747908011 0.0044531528322052 0 0.00505254648342765 0 0.0100630618542869 0.00294108996794212 0 0.00515317822266883 0.00262446526520222 0.00272936937920493 0.0116402691230221 0.00682826903379993 0.0268210366330659 0.00414709364137442 0 0.00805736846345983 0.00319048243639419 0.00271680069550098 0.0130920652732969 0 0 0.00112801886047535 0.00635808748728383 0.00452601326121886 0.00180189920175865 0.00202285829877617 0
"steigen" 0.00292585873954005 0.00371096069350433 0 0.00252627324171382 0.0053236797274276 0.0122992978219062 0.00588217993588424 0.00315487270088652 0.00515317822266883 0.00262446526520222 0.00136468468960247 0.000776017941534808 0.00682826903379993 0.00223508638608882 0.00640914471848774 0.0047192071731949 0.00185939272233688 0.00886245121220608 0 0 0.00238390388099552 0 0.00225603772095069 0.00408734195611103 0.00226300663060943 0.00180189920175865 0 0
"erwachen" 0.00292585873954005 0.00519534497090607 0 0.00378940986257074 0 0 0.00392145329058949 0.000630974540177304 0.00257658911133442 0 0.00272936937920493 0.00620814353227847 0.00682826903379993 0.0111754319304441 0.00339307661566998 0 0.00123959514822459 0.00354498048488243 0 0.00654603263664843 0.00238390388099552 0.00581108173286457 0.00564009430237674 0.000908298212469118 0 0.00180189920175865 0.00606857489632851 0.00401617178505449
"gilt" 0.00292585873954005 0.000742192138700867 0 0 0.00177455990914253 0.00335435395142895 0.00392145329058949 0.0078871817522163 0.00515317822266883 0.00524893053040443 0.0020470270344037 0 0.00682826903379993 0.00447017277217764 0.00150803405140888 0.00235960358659745 0.00805736846345983 0.00460847463034716 0.00543360139100196 0 0.00238390388099552 0.00290554086643229 0.00225603772095069 0 0 0 0.00809143319510468 0.0013387239283515
"marianen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00181659642493824 0 0 0 0
"predigt" 0 0.0022265764161026 0 0 0 0.0022362359676193 0.000980363322647373 0.0347035997097517 0 0.0209957221216177 0.00545873875840987 0.0256085920706487 0.0751109593717992 0 0.00075401702570444 0 0.00185939272233688 0.00389947853337067 0.00543360139100196 0 0 0 0 0.00181659642493824 0 0.00180189920175865 0 0
"rang" 0 0.000742192138700867 0 0.00378940986257074 0.00177455990914253 0.00782682588666756 0.0107839965491211 0.00694071994195034 0.00257658911133442 0.00262446526520222 0.0020470270344037 0.000776017941534808 0.00682826903379993 0.00223508638608882 0.00226205107711332 0 0.00805736846345983 0.00460847463034716 0.00815040208650293 0.00187029503904241 0.00238390388099552 0.00871662259929686 0.00451207544190139 0.00499564016858015 0.00226300663060943 0.0126132944123106 0.00606857489632851 0.00401617178505449
"seltsam" 0 0 0 0.00505254648342765 0 0.00111811798380965 0 0 0.0128829455566721 0 0 0 0 0.0111754319304441 0.00113102553855666 0 0.00495838059289836 0.000354498048488243 0 0.00187029503904241 0.00715171164298655 0.00290554086643229 0 0 0.00226300663060943 0 0 0
"tiefsten" 0 0.00371096069350433 0.00506085680305676 0.00378940986257074 0 0.00670870790285791 0.00294108996794212 0.000630974540177304 0.00257658911133442 0 0.000682342344801234 0.00155203588306962 0 0.00447017277217764 0.00226205107711332 0 0.00495838059289836 0.0024814863394177 0 0.00374059007808482 0 0.00581108173286457 0.00338405658142604 0.000454149106234559 0 0.00180189920175865 0.00202285829877617 0
"vermeiden" 0.0146292936977003 0.00371096069350433 0.00759128520458514 0.00126313662085691 0.00709823963657013 0.0022362359676193 0.00196072664529475 0 0 0 0 0.00310407176613923 0.00682826903379993 0.00670525915826647 0.00075401702570444 0 0.00123959514822459 0.00141799219395297 0.00815040208650293 0.00187029503904241 0.00715171164298655 0.00290554086643229 0.00789613202332743 0.00363319284987647 0.0135780397836566 0.00720759680703461 0.00809143319510468 0.00669361964175748
"wahrer" 0 0.00296876855480347 0 0.00378940986257074 0.00354911981828507 0.0022362359676193 0.00784290658117899 0.00315487270088652 0 0.00262446526520222 0 0.00388008970767404 0 0.00223508638608882 0.00263905958996554 0.00235960358659745 0.00123959514822459 0.00283598438790594 0 0.00280544255856361 0 0 0.00338405658142604 0.00726638569975294 0.00452601326121886 0.00540569760527596 0.00202285829877617 0.00535489571340598
"wunderbare" 0 0.00593753710960694 0.00506085680305676 0.00378940986257074 0 0.0022362359676193 0.00588217993588424 0.00126194908035461 0.0103063564453377 0 0.0040940540688074 0.00388008970767404 0.0136565380675999 0.0223508638608882 0.00263905958996554 0 0.000619797574112295 0.000354498048488243 0.00271680069550098 0.00561088511712723 0.00953561552398207 0.00581108173286457 0 0.000908298212469118 0.00226300663060943 0 0.00202285829877617 0
"zuschauer" 0 0.0044531528322052 0 0.00378940986257074 0 0 0.00196072664529475 0.000946461810265956 0.0180361237793409 0.00787339579560664 0.00136468468960247 0.0131923050060917 0 0.00223508638608882 0.00603213620563552 0.00235960358659745 0.000619797574112295 0.00319048243639419 0.00815040208650293 0.00374059007808482 0 0 0.00225603772095069 0.000454149106234559 0 0 0.0161828663902094 0.0013387239283515
"französischen" 0 0.0022265764161026 0.00253042840152838 0.00378940986257074 0 0.00447247193523861 0 0.00315487270088652 0.00257658911133442 0.00787339579560664 0 0.00232805382460442 0.0136565380675999 0 0.00301606810281776 0 0.00309898787056147 0.0106349414546473 0 0 0.00715171164298655 0.0174332451985937 0 0.00408734195611103 0 0.00720759680703461 0.0182057246889855 0.00267744785670299
"lauf" 0.0117034349581602 0.00148438427740173 0.00759128520458514 0.00126313662085691 0.00354911981828507 0.00335435395142895 0.00490181661323687 0.00504779632141843 0.00772976733400325 0.00262446526520222 0.00477639641360864 0.00155203588306962 0 0 0.00075401702570444 0.00235960358659745 0.000619797574112295 0.00531747072732365 0 0.00561088511712723 0.0190712310479641 0.00290554086643229 0 0.00317904374364191 0.00452601326121886 0 0.00202285829877617 0.0013387239283515
"seligen" 0.00585171747908011 0.00371096069350433 0.00759128520458514 0.00126313662085691 0 0.0022362359676193 0.00686254325853161 0.0233460579865602 0 0.00262446526520222 0 0.00310407176613923 0 0.0111754319304441 0.0075401702570444 0 0.00123959514822459 0.00389947853337067 0 0.00467573759760602 0.00238390388099552 0 0.00112801886047535 0.00681223659351838 0.00226300663060943 0.00540569760527596 0.00202285829877617 0.00401617178505449
"verhältniß" 0 0 0 0 0 0 0 0.00347035997097517 0 0 0 0 0.00682826903379993 0.00447017277217764 0 0 0 0.0024814863394177 0.00271680069550098 0.00935147519521204 0.0238390388099552 0.0174332451985937 0.0169202829071302 0.00363319284987647 0 0 0.0647314655608375 0
"würdigen" 0.00585171747908011 0.00148438427740173 0.00759128520458514 0.00252627324171382 0.0248438387279955 0.0022362359676193 0.000980363322647373 0.00189292362053191 0 0.0131223263260111 0.000682342344801234 0.00232805382460442 0 0 0.00037700851285222 0.00235960358659745 0.00309898787056147 0.0049629726788354 0 0.000935147519521204 0 0 0.00676811316285208 0.00681223659351838 0.0181040530448754 0.0324341856316558 0 0.00401617178505449
"eingang" 0.00292585873954005 0.00148438427740173 0 0.00126313662085691 0.00177455990914253 0 0.00588217993588424 0.00347035997097517 0.0103063564453377 0 0.0020470270344037 0.00310407176613923 0 0.00447017277217764 0.0018850425642611 0.0047192071731949 0.00185939272233688 0.00779895706674135 0.0135840034775049 0.000935147519521204 0.00476780776199104 0.00290554086643229 0.00564009430237674 0.00454149106234559 0 0 0.00606857489632851 0.0013387239283515
"hilfe" 0.00877757621862017 0 0 0 0 0.0022362359676193 0 0 0.00257658911133442 0 0.0252466667576456 0 0 0 0 0.0117980179329873 0.00805736846345983 0 0 0 0 0 0 0 0 0.00180189920175865 0 0
"länge" 0.00292585873954005 0.00148438427740173 0 0.00252627324171382 0.00177455990914253 0.00111811798380965 0.000980363322647373 0.00378584724106382 0.00515317822266883 0.00262446526520222 0.00136468468960247 0.00388008970767404 0.00682826903379993 0 0.00263905958996554 0 0.00619797574112295 0.00531747072732365 0 0.00280544255856361 0 0 0.00225603772095069 0.000908298212469118 0.00226300663060943 0.00720759680703461 0.00202285829877617 0.0013387239283515
"legt" 0.00585171747908011 0.00148438427740173 0.00253042840152838 0.00126313662085691 0.00177455990914253 0.00335435395142895 0.00392145329058949 0.0113575417231915 0.00257658911133442 0 0.00272936937920493 0 0 0 0.00640914471848774 0.00235960358659745 0 0.00283598438790594 0 0 0 0.00290554086643229 0.00112801886047535 0.00136244731870368 0 0.00720759680703461 0.00202285829877617 0.00669361964175748
"schritten" 0.00292585873954005 0.0022265764161026 0 0.00252627324171382 0 0.0100630618542869 0 0 0.00257658911133442 0.00524893053040443 0.0040940540688074 0.00543212559074366 0.0341413451689997 0.00670525915826647 0.00452410215422664 0 0.00247919029644918 0.00319048243639419 0.00271680069550098 0.00748118015616964 0 0.00290554086643229 0.00225603772095069 0.00272489463740735 0.00678901989182828 0.00180189920175865 0 0.0013387239283515
"sommer" 0 0.0066797292483078 0.00759128520458514 0.00252627324171382 0.00177455990914253 0.0022362359676193 0.00980363322647373 0.00725620721203899 0.00257658911133442 0.0131223263260111 0.000682342344801234 0.0139683229476265 0 0.00223508638608882 0.0056551276927833 0 0.00185939272233688 0.00177249024244122 0 0 0 0 0.00112801886047535 0.00726638569975294 0 0 0.00809143319510468 0.00803234357010897
"vernommen" 0.00292585873954005 0.00519534497090607 0.00759128520458514 0.00505254648342765 0.00354911981828507 0.00335435395142895 0.000980363322647373 0.000946461810265956 0 0 0.00136468468960247 0.00155203588306962 0.0204848071013998 0.00223508638608882 0.00113102553855666 0 0.00247919029644918 0.000354498048488243 0.0190176048685068 0.000935147519521204 0 0 0.00225603772095069 0 0 0 0 0
"altar" 0.00585171747908011 0.000742192138700867 0.00253042840152838 0.00378940986257074 0 0.00335435395142895 0.00392145329058949 0.00757169448212765 0.00257658911133442 0 0.00136468468960247 0.00310407176613923 0.0136565380675999 0.0134105183165329 0.00490111066707886 0 0.00681777331523524 0.00425397658185892 0.0244512062595088 0 0 0 0 0.00454149106234559 0.00226300663060943 0.00180189920175865 0 0
"bericht" 0.00292585873954005 0.00296876855480347 0 0 0 0 0 0.00347035997097517 0 0 0.0313877478608567 0 0 0.00223508638608882 0.00226205107711332 0 0.00309898787056147 0.00141799219395297 0 0.00280544255856361 0 0 0.00338405658142604 0.000454149106234559 0.00226300663060943 0.00180189920175865 0 0.0013387239283515
"erweisen" 0.00585171747908011 0 0 0.00378940986257074 0 0.0022362359676193 0.000980363322647373 0.00189292362053191 0 0 0.00341171172400617 0.000776017941534808 0 0 0.00037700851285222 0 0.00247919029644918 0.000708996096976486 0.00271680069550098 0.00374059007808482 0 0 0.00112801886047535 0.00136244731870368 0.00452601326121886 0.00360379840351731 0 0.00267744785670299
"folgendes" 0.00877757621862017 0.000742192138700867 0 0.00126313662085691 0 0.00447247193523861 0.00196072664529475 0.000946461810265956 0.00515317822266883 0.00524893053040443 0.0020470270344037 0.00310407176613923 0.00682826903379993 0.00447017277217764 0.00490111066707886 0.00707881075979235 0.00185939272233688 0.00141799219395297 0 0.000935147519521204 0 0.00581108173286457 0.00112801886047535 0.000908298212469118 0 0.00180189920175865 0.00606857489632851 0.00267744785670299
"fragt" 0 0.000742192138700867 0 0.00884195634599838 0 0.00782682588666756 0.00294108996794212 0.00725620721203899 0 0 0.0040940540688074 0 0 0 0.0180964086169066 0 0.000619797574112295 0.00212698829092946 0.0190176048685068 0.00187029503904241 0.00238390388099552 0 0 0.000908298212469118 0.00452601326121886 0.00180189920175865 0 0
"unbekannte" 0 0.000742192138700867 0.00253042840152838 0 0.00177455990914253 0.0022362359676193 0.00294108996794212 0.000315487270088652 0.00772976733400325 0 0 0.00310407176613923 0.00682826903379993 0.0134105183165329 0.00414709364137442 0 0.000619797574112295 0.00425397658185892 0.00543360139100196 0.0224435404685089 0.00476780776199104 0.00871662259929686 0.00564009430237674 0.000454149106234559 0.00226300663060943 0.00360379840351731 0.00404571659755234 0.0013387239283515
"volle" 0.00292585873954005 0.00296876855480347 0 0.00378940986257074 0 0.00335435395142895 0.0117643598717685 0.000630974540177304 0.00257658911133442 0.00262446526520222 0.00545873875840987 0.000776017941534808 0 0.00894034554435529 0.00527811917993108 0 0.00991676118579672 0.00602646682430013 0.00543360139100196 0 0.00715171164298655 0.00290554086643229 0 0.00227074553117279 0.0135780397836566 0.00180189920175865 0.00809143319510468 0
"anton" 0 0 0 0 0 0 0.0137250865170632 0 0 0 0 0.18236421626068 0 0 0 0 0 0.000708996096976486 0 0 0 0 0 0 0 0 0 0
"edeln" 0 0 0 0 0.0248438387279955 0 0.00294108996794212 0.000630974540177304 0 0.0104978610608089 0 0 0 0.00223508638608882 0.00339307661566998 0 0 0.013116427794065 0.00271680069550098 0.00748118015616964 0 0 0.00676811316285208 0.00136244731870368 0.00226300663060943 0.0288303872281385 0 0.00669361964175748
"flüsterte" 0 0 0.00759128520458514 0 0 0.0145355337895255 0 0 0.00257658911133442 0 0.00136468468960247 0 0 0 0 0.00235960358659745 0.010536558759909 0.00212698829092946 0.00271680069550098 0.00280544255856361 0.0119195194049776 0.0174332451985937 0.00338405658142604 0.00136244731870368 0 0 0 0
"heller" 0 0.0066797292483078 0.0101217136061135 0 0 0.00111811798380965 0.00294108996794212 0.00252389816070922 0.00257658911133442 0.00787339579560664 0.00136468468960247 0.00465610764920885 0 0.0178806910887106 0.00942521282130551 0 0.00557817816701065 0.0024814863394177 0 0.00374059007808482 0.00238390388099552 0.00871662259929686 0.00112801886047535 0.000908298212469118 0 0 0 0.0013387239283515
"räuber" 0 0.0044531528322052 0 0 0.0177455990914253 0 0.00588217993588424 0.00220841089062056 0 0.00262446526520222 0.0211526126888382 0 0 0.00447017277217764 0.00263905958996554 0 0 0.000708996096976486 0.0108672027820039 0 0 0 0.00338405658142604 0.00181659642493824 0.00226300663060943 0 0.00202285829877617 0
"willig" 0 0.000742192138700867 0.00506085680305676 0.00252627324171382 0.00887279954571266 0 0 0.00126194908035461 0.00257658911133442 0 0.000682342344801234 0.000776017941534808 0 0.00670525915826647 0.00414709364137442 0 0 0.00177249024244122 0.00815040208650293 0.000935147519521204 0.0166873271669686 0 0.00112801886047535 0 0 0.00360379840351731 0 0.00535489571340598
"eintritt" 0.00585171747908011 0.00296876855480347 0 0.00378940986257074 0 0 0.000980363322647373 0.00126194908035461 0 0 0.00477639641360864 0.00155203588306962 0.00682826903379993 0.00223508638608882 0.00226205107711332 0.00235960358659745 0.00309898787056147 0.0049629726788354 0.00543360139100196 0.00374059007808482 0.00476780776199104 0.00290554086643229 0.0338405658142604 0.00408734195611103 0.00452601326121886 0.0108113952105519 0.00606857489632851 0.0013387239283515
"heiliger" 0.00292585873954005 0.0200391877449234 0.00759128520458514 0.00252627324171382 0 0.00559058991904826 0.00294108996794212 0.00473230905132978 0.00772976733400325 0 0.000682342344801234 0.000776017941534808 0 0.00670525915826647 0.00678615323133996 0.00235960358659745 0.00123959514822459 0.00460847463034716 0.0190176048685068 0.00187029503904241 0 0.00290554086643229 0 0.000908298212469118 0 0.00180189920175865 0 0.0013387239283515
"kleinod" 0 0 0.00253042840152838 0 0 0 0.00196072664529475 0.00157743635044326 0 0 0 0 0.0136565380675999 0.00447017277217764 0 0.0377536573855592 0 0.00531747072732365 0 0.000935147519521204 0 0 0.00112801886047535 0 0 0 0.00202285829877617 0
"schätze" 0 0.0044531528322052 0.0253042840152838 0.00378940986257074 0.0177455990914253 0 0.00294108996794212 0.00157743635044326 0 0 0.0040940540688074 0 0 0.024585950246977 0.00113102553855666 0 0 0.00283598438790594 0.00271680069550098 0 0.00715171164298655 0.00290554086643229 0.00225603772095069 0.00272489463740735 0.00226300663060943 0 0.00606857489632851 0.0013387239283515
"wichtige" 0 0 0.00253042840152838 0.00126313662085691 0.00887279954571266 0.00111811798380965 0.000980363322647373 0.000946461810265956 0.00772976733400325 0.0157467915912133 0.0040940540688074 0.00310407176613923 0 0 0.00339307661566998 0 0.000619797574112295 0.00602646682430013 0.00543360139100196 0.00467573759760602 0 0 0.00338405658142604 0.00272489463740735 0.00226300663060943 0 0 0.00401617178505449
"wiedersehen" 0 0.00296876855480347 0.00253042840152838 0.00378940986257074 0 0.0022362359676193 0 0.00189292362053191 0 0 0.00136468468960247 0.00155203588306962 0 0 0.0037700851285222 0.00707881075979235 0.00433858301878606 0 0 0.00561088511712723 0 0.00871662259929686 0.00564009430237674 0.00181659642493824 0.00678901989182828 0.00180189920175865 0.00202285829877617 0.00535489571340598
"aufhören" 0 0.00148438427740173 0.00253042840152838 0.00126313662085691 0 0.00111811798380965 0.00392145329058949 0.0100955926428369 0 0.00262446526520222 0.00136468468960247 0.00776017941534808 0.00682826903379993 0.0111754319304441 0.00113102553855666 0.00235960358659745 0 0.00212698829092946 0.00271680069550098 0.00374059007808482 0 0.00290554086643229 0 0.00136244731870368 0 0.00360379840351731 0.00606857489632851 0.0187421349969209
"einerlei" 0.00877757621862017 0.00296876855480347 0 0.00252627324171382 0 0.00111811798380965 0.00980363322647373 0.00410133451115248 0 0.00262446526520222 0.00272936937920493 0.00155203588306962 0 0.00223508638608882 0.00226205107711332 0 0.000619797574112295 0.0049629726788354 0.00543360139100196 0.000935147519521204 0 0 0.00338405658142604 0.000908298212469118 0.00226300663060943 0.00360379840351731 0.012137149792657 0
