"m_Argens_Therese_1748" "m_Campe_Robinson_1779" "m_Diderot_Die-Nonne_1796" "m_Forster_Ansichten_1791" "m_Hippel_Kreuz-und-Querzuege_1793" "m_Hoelderlin_Hyperion_1797" "m_Hoffmann_Elixiere_1816" "m_Jacobi_Woldemar_1779" "m_Lesage_Gil-Blas_1715" "m_Manzoni_Die-Verlobten_1826" "m_Mueller_Siegfried_1779" "m_Paul_Luftschiffers-Giannozzo_1801" "m_Pfeffel_Biographie-eines-Pudels_1789" "m_Prevost-dExiles_Manon-Lescaut_1731" "m_Schlegel_Lucinde_1799" "m_Scott_Ivanhoe_1819" "m_Sterne_Tristram-Shandy_1759" "m_Swift_Gullivers-Reisen_1726" "m_Thuemmel_Reise-in-mittaegliche-Provinzen_1791" "m_Walpole_Otranto_1764" "w_Fischer_Gustav_1801" "w_Fouque_Falkenstein_1810" "w_La-Roche_Oneida_1798" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Schopenhauer_Die-Tante_1823" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"einen" 0.351103048744807 0.408118021685679 0.291632912857308 0.305916021118074 0.262335640322907 0.139658981948555 0.212099976640972 0.228460659766693 0.412817118604746 0.468577852726251 0.320431202784144 0.377895012534141 0.621600621600622 0.474175543737755 0.147073570210917 0.385800383773412 0.336046814797648 0.386100386100386 0.330746679239531 0.230928059117583 0.272479564032698 0.254755693866032 0.311679628737452 0.224037656430333 0.299115267491937 0.174808037902304 0.24274299585314 0.182066454255803
"man" 0.272104862777225 0.285178765770487 1.10635343131582 0.720382888439335 0.520938862998944 0.204277316879977 0.248540060733473 0.214614559174772 0.390299821226306 0.460933108487915 0.379848909260674 0.389119616866839 0.0906500906500907 0.304591929137099 0.213925193034061 0.172968298154104 0.273472580318086 0.215732330614837 0.143571709637738 0.206476852858074 0.232112221213039 0.1769560508291 0.128801360771628 0.144832424359003 0.243256392237418 0.164188858029734 0.479417416809952 0.219550724249645
"für" 0.362806483702967 0.318432826796727 0.284689272074991 0.242594694166214 0.187154084864513 0.164672530954267 0.187806587245971 0.349614039946 0.404629010467132 0.344463181562676 0.303454715219421 0.239458225764208 0.336700336700337 0.411610715050134 0.384396831233078 0.354044485284182 0.359222457197485 0.260088510741252 0.34705358946999 0.309715279287112 0.262387728327783 0.1769560508291 0.478826432792237 0.43449727307701 0.574805845361011 0.27119751674563 0.457165975523415 0.293180540308977
"bei" 0.190180818070104 0.19045507678665 0.215252864251823 0.24506175885265 0.424962409222271 0.13549005711427 0.18500350385424 0.242306760358614 0.288630811850922 0.284654300168634 0.269501740089975 0.153402925880196 0.44030044030044 0.176169386041457 0.177156800481332 0.245263641523202 0.241606072018309 0.377027531074528 0.286079925130012 0.13855683547055 0.237158139065496 0.22424602992998 0.491608247219955 0.312294915024101 0.315332360307764 0.261395196863258 0.252857287347021 0.194114969610967
"im" 0.213587687986424 0.155185618122456 0.22219650503414 0.395552704725251 0.38603862519062 0.383541084754242 0.483064704508292 0.245768285506594 0.25451369461086 0.222596964586847 0.318309141838554 0.374153477756576 0.181300181300181 0.192633814643463 0.344285857539192 0.249317586011189 0.297227613777919 0.296379930844683 0.180439506680516 0.160291241034558 0.131193864163891 0.308147605754123 0.140599958704907 0.104098305008034 0.108113952105519 0.374121875510537 0.224537271164155 0.155291975688773
"wir" 0.573468312949851 0.345640694909106 0.231454692743895 0.455584612095196 0.215413818476534 0.604494100971359 0.13548236393366 0.218076084322753 0.6086493715627 0.301292861157954 0.271623801035566 0.0897968346615782 0.246050246050246 0.538386815285576 0.200554868469432 0.24796627118186 0.230597641878386 0.237910420678045 0.17157705546831 0.203760052162573 0.297709153294984 0.247128277882019 0.474893566814477 0.208196610016067 0.169378524965313 0.190328377716059 0.489531708303833 0.263728613885245
"du" 0.403768506056528 0.273086379942763 0.129614627936581 0.0378283251920199 0.169025199151142 1.02138658439988 0.418593786498482 0.35307556509398 0.240184505370034 0.225295109612142 0.176131058484 0.168369064990459 0.0647500647500648 0.347399443502313 0.742053013336899 0.645928488419232 0.183087574958718 0.0181457100517153 0.280762454402688 0.366768093892632 0.489454031688364 0.288316324195689 0.161247505088145 0.210459616646677 0.149557633745968 0.202581277569025 0.0445028825730758 0.433746552785884
"seine" 0.254549710339985 0.363779273650691 0.0717509547506076 0.233548790315949 0.256470412592111 0.173010380622837 0.12333566923616 0.359998615389941 0.266795856817282 0.186172006745363 0.35862829980477 0.127212182437236 0.362600362600363 0.209098243245468 0.200554868469432 0.289857030891057 0.258987803818187 0.275209935784348 0.232196221759799 0.434688111280156 0.146331617721263 0.144920903696246 0.21532441228234 0.228563669691552 0.245058291439177 0.21483417742199 0.244765854151917 0.392246111006988
"da" 0.111182632102522 0.504857108307469 0.113412799444509 0.116774395157974 0.283130538641187 0.512777754617084 0.342910534921747 0.425767593201565 0.274301622610096 0.215851602023609 0.401069518716578 0.329255060425787 0.207200207200207 0.233794886148476 0.340943276398035 0.162157779519472 0.25145572003824 0.182465195520026 0.192492440329116 0.176592045207564 0.262387728327783 0.282214391408479 0.336260041098449 0.291927855348616 0.295511469088419 0.171540597941513 0.279154445231112 0.191437521754264
"einem" 0.245772134121365 0.205570559071305 0.143501909501215 0.299337181954244 0.171691211756049 0.08754742151999 0.182200420462509 0.221537609470733 0.242913874749239 0.328724002248454 0.256769374416433 0.318030456093089 0.699300699300699 0.238734214729078 0.147073570210917 0.283100456744412 0.236391552478345 0.317549925905017 0.280053458305712 0.171158443816562 0.297709153294984 0.231873445913993 0.250720206082177 0.183303537079364 0.223435501018073 0.218918477372978 0.252857287347021 0.15261452783207
"vor" 0.172625665632863 0.230763029545729 0.185163754195116 0.172694528050525 0.149296705874825 0.266811189394255 0.271899088997898 0.290768112430337 0.225172973784407 0.207757166947723 0.174008997538409 0.303064316982826 0.336700336700337 0.220623343266872 0.113647758799345 0.191886705764709 0.173817317998783 0.119963305341895 0.266228034414671 0.209193653553575 0.227066303360581 0.30662212255732 0.137650309221587 0.138043404467175 0.118925347316071 0.256494036922072 0.153737230706989 0.145920908190313
"durch" 0.310141026391246 0.216655246080052 0.099525517879875 0.316606634759297 0.311390272253207 0.1271522074457 0.294323756131745 0.16615320710305 0.153527027580278 0.250927487352445 0.154910449028096 0.261907434429603 0.271950271950272 0.218976900406671 0.287461978139519 0.284451771573741 0.170920362698804 0.458683226307247 0.253466104669094 0.203760052162573 0.201836714098294 0.283739874605281 0.288082432870894 0.375659100681165 0.324341856316558 0.255677176931874 0.305451603115202 0.247663926745027
"meine" 0.55591316051261 0.0735620137853198 0.678162249739613 0.0131576783276591 0.0746483529374127 0.289740275982824 0.337304368138285 0.193845408286891 0.441475497086398 0.0593591905564924 0.110347169170699 0.164627530212893 0.828800828800829 0.6124767439946 0.103620015375873 0.170941325910111 0.231177032938382 0.431464661229674 0.375058935300561 0.320582482069115 0.590372388737511 0.144920903696246 0.469977484342277 0.952725791486569 0.677514099861254 0.191962097696455 0.345908769090725 0.594393424188064
"doch" 0.163848089414243 0.242855415373453 0.661960421247541 0.137333267544942 0.322054322672838 0.266811189394255 0.192478392898855 0.218076084322753 0.0859751354449554 0.166835300730748 0.29921059332824 0.14966139110263 0.12950012950013 0.200866028944465 0.330915532974563 0.29931623469636 0.196992960398621 0.0372995151063036 0.321175231930348 0.163008041730059 0.307800988999899 0.17085411804189 0.099304865938431 0.0746792188101111 0.145953835342451 0.468060774383271 0.188125821786184 0.333342258159522
"einer" 0.187254959330564 0.198516667338466 0.152760097210971 0.329764313086956 0.206882578140829 0.170925918205695 0.127073113758468 0.17653778254699 0.177409009648321 0.271163575042158 0.216450216450216 0.187076738878288 0.414400414400414 0.243673543309679 0.254036166727947 0.233101808059242 0.180770010718735 0.265128985755618 0.272608999287459 0.143990436861552 0.26743364618024 0.241026345094809 0.243837690621098 0.228563669691552 0.291907670684902 0.205031857539618 0.218468696267826 0.132533668906798
"über" 0.181403241851483 0.167278003950179 0.201365582687189 0.202299304287758 0.174357224360957 0.248051027639972 0.241999532819435 0.204229983730832 0.185597117785936 0.227543563799888 0.197351667939903 0.381636547311707 0.194250194250194 0.3062383719973 0.284119396998362 0.156752520202157 0.252614502158232 0.248999465709648 0.304868321699889 0.268963268854597 0.136239782016349 0.26543407624365 0.183861484460263 0.221774649799724 0.248662089842694 0.211566737461199 0.264994437139678 0.167340491043937
"ihre" 0.371584059921587 0.105808375992583 0.455965744705474 0.234371145211427 0.130634617640472 0.1271522074457 0.0896986685353889 0.245768285506594 0.182185406061929 0.114221472737493 0.0785162549868432 0.104762973771841 0.0647500647500648 0.207451800385268 0.200554868469432 0.195940650252696 0.11993394941916 0.228837565652187 0.228296743226429 0.597696153010215 0.343122413967101 0.283739874605281 0.300864247298613 0.506913485256512 0.48110708686956 0.202581277569025 0.210377263072722 0.682749203459263
"mein" 0.348177190005267 0.0503849409488492 0.474482120124986 0.00904590385026562 0.0773143655423203 0.481510818359945 0.346647979444055 0.204229983730832 0.414181803294349 0.0593591905564924 0.193107546048723 0.209525947543682 0.66045066045066 0.447832457974546 0.100277434234716 0.160806464690144 0.857498768793998 0.319566115910763 0.380376406027885 0.33416648554662 0.469270360278535 0.18305798361631 0.301847463793053 0.495598452103465 0.418040614808008 0.216467897402385 0.212400121371498 0.345390773514686
"denn" 0.190180818070104 0.333548309081382 0.212938317324384 0.0855249091297841 0.10877331428023 0.287655813565681 0.214903060032703 0.114230329883347 0.139880180684253 0.19336706014615 0.320431202784144 0.157144460657762 0.0388500388500388 0.256845086191284 0.207240030751746 0.284451771573741 0.278687099858049 0.174400435497041 0.258783575396417 0.0543360139100196 0.141285699868806 0.192210882797126 0.246787340104418 0.133517391205956 0.176586121772348 0.39781081522627 0.175988671993527 0.1793890063991
"oder" 0.266253145298145 0.181385787415857 0.210623770396945 0.283712438940149 0.275665703347445 0.100054196022846 0.0775519738378883 0.162691681955069 0.108492432823396 0.246430578976953 0.367116543587132 0.381636547311707 0.116550116550117 0.144886971697647 0.300832302704148 0.237155752547228 0.486688490396593 0.369970866054417 0.123719818922397 0.130406433384047 0.0857806034917752 0.0915289918081552 0.159281072099266 0.0859942519631583 0.162170928158279 0.128247018461036 0.222514412865379 0.0937106749846047
"diese" 0.351103048744807 0.256963198839131 0.182849207267677 0.290291278103979 0.267134463011741 0.0583649476799933 0.0896986685353889 0.16961473225103 0.19924396468196 0.231141090500281 0.0997368644427468 0.160885995435328 0.12950012950013 0.210744686105669 0.197212287328275 0.188508418691387 0.159332541498885 0.311501355887779 0.160587615965174 0.274396870245599 0.136239782016349 0.154073802877061 0.340192907076209 0.214985629907896 0.304520965097212 0.205031857539618 0.31152017801153 0.257034994243487
"haben" 0.242846275381825 0.249909307106292 0.377271149172549 0.175161592736962 0.194618920158255 0.0812940342685621 0.107451530016351 0.17653778254699 0.137833153649849 0.262619449128724 0.331041507512096 0.164627530212893 0.103600103600104 0.192633814643463 0.120332921081659 0.171616983324775 0.242764854138301 0.126011875359134 0.187529467650281 0.220060856335579 0.297709153294984 0.125089622137812 0.22220692774342 0.27834981556496 0.286501973079626 0.12334585851985 0.269040153737231 0.147259632118664
"sagte" 0.210661829246884 0.0483695433108952 0.402731165374378 0.00575648426835085 0.138099452934213 0.0667027973485638 0.0794206960990423 0.200768458582852 0.556109011013005 0.306689151208544 0.144300144300144 0.0673476259961836 0.0906500906500907 0.325995686319706 0.066851622823144 0.733088294910948 0.586923143775891 0.10181759529018 0.0769260765219487 0.274396870245599 0.327984660409729 0.413405946333501 0.507339711130994 0.212722623277286 0.255869686649729 0.0155203398137559 0.0748457570547183 0.10709791426812
"uns" 0.292585873954005 0.211616751985167 0.173591019557922 0.333876087564349 0.178089642007827 0.471088506274232 0.0953048353188507 0.207691508878812 0.30978342453976 0.133108487914559 0.0827603768780239 0.119729112882104 0.168350168350168 0.408317829329733 0.173814219340174 0.169590011080782 0.110663692459225 0.119963305341895 0.153143156946921 0.146707237557053 0.232112221213039 0.213567647552362 0.364773319437207 0.185566543709973 0.16036902895652 0.180526057833687 0.35400020228583 0.243647754959972
"mehr" 0.178477383111943 0.165262606312225 0.219881958106701 0.152135655663558 0.231943096626961 0.231375328302831 0.149497780892315 0.228460659766693 0.236090451301227 0.222147273749297 0.127323656735421 0.168369064990459 0.116550116550117 0.151472743138449 0.254036166727947 0.126347936542256 0.166864625278832 0.0836718852384649 0.158815125722733 0.130406433384047 0.307800988999899 0.147971870089851 0.158297855604826 0.169725497295707 0.174784222570589 0.150302238196373 0.186102963487408 0.212857104607888
"alle" 0.236994557902744 0.266032488209924 0.182849207267677 0.171049818259568 0.135433440329306 0.212615166548547 0.121466946975006 0.224999134618713 0.1105394598578 0.196065205171445 0.163398692810458 0.157144460657762 0.116550116550117 0.15476562885885 0.210582611892904 0.100672954785006 0.158173759378893 0.139117110396484 0.147471188171109 0.100521625733536 0.222020385508124 0.172379601238692 0.233022309182259 0.248930729367037 0.309926662702488 0.205031857539618 0.246788712450693 0.191437521754264
"hat" 0.260401427819065 0.141077834656778 0.273116537437797 0.269732405717011 0.198351337805125 0.1271522074457 0.117729502452698 0.114230329883347 0.231996397232419 0.206408094435076 0.186741363211951 0.101021438994275 0.0388500388500388 0.18275515748226 0.157101313634388 0.176346585227426 0.199889915698601 0.0836718852384649 0.229714735420382 0.187459247989567 0.151377535573721 0.132717038121825 0.0963552164551112 0.257982755889475 0.183793718579383 0.114360398627675 0.167897238798422 0.132533668906798
"seiner" 0.143367078237463 0.298278850417187 0.0416618446939012 0.189141625960099 0.19301931259531 0.106307583274274 0.086895585143658 0.221537609470733 0.148750631166669 0.125913434513772 0.254647313470843 0.0710891607737494 0.22015022015022 0.120190328794639 0.160443894775546 0.199994594740683 0.16860279845882 0.19052995554301 0.212698829092946 0.258096066072593 0.105964274901605 0.106783823776181 0.175995752504744 0.140306411097785 0.138746238535416 0.273648096716223 0.182057246889855 0.216873276392942
"wieder" 0.0994791971443619 0.383933250030231 0.284689272074991 0.0945708129800497 0.0453222142834291 0.231375328302831 0.128941836019622 0.204229983730832 0.0900691895137628 0.265767284991568 0.11883541295306 0.190818273655854 0.155400155400155 0.139947643117046 0.150416151352074 0.110807816004973 0.152959239838929 0.100809500287307 0.134354760377044 0.100521625733536 0.297709153294984 0.164752185254679 0.11503632984947 0.131254384575347 0.0504531776492423 0.264662636824048 0.0728228987559422 0.190098797825912
"dieser" 0.236994557902744 0.244870813011407 0.134243721791459 0.271377115507969 0.297527006707688 0.0854629591028474 0.0915673907965429 0.0969227041434456 0.152162342890675 0.227993254637437 0.135811900517783 0.145919856325065 0.168350168350168 0.164644286020054 0.137045826787445 0.185130131618064 0.181928792838727 0.221780900632076 0.152788658898433 0.2771136709411 0.121102028458977 0.172379601238692 0.257602721543257 0.185566543709973 0.212624105807521 0.230354517235746 0.252857287347021 0.108436638196471
"nun" 0.125811925800222 0.488733927203837 0.115727346371948 0.0600319073699446 0.0618514924338562 0.346020761245675 0.244802616211166 0.266537436394475 0.0463992794464839 0.0971332209106239 0.163398692810458 0.112246043326973 0.259000259000259 0.151472743138449 0.22729551759869 0.138509770006216 0.183087574958718 0.0967771202758148 0.238222688584099 0.0489024125190176 0.327984660409729 0.254755693866032 0.243837690621098 0.126728371314128 0.0955006576932086 0.186244077765071 0.0728228987559422 0.329326086374468
"werden" 0.277956580256305 0.250917005925269 0.298576553639625 0.19489811022845 0.281530931078242 0.129236669862842 0.121466946975006 0.183460832842951 0.0900691895137628 0.174480044969084 0.174008997538409 0.157144460657762 0.0777000777000777 0.136654757396645 0.10696259651703 0.183778816788735 0.220747993858455 0.239926610683791 0.11698435600112 0.143990436861552 0.247249974770411 0.106783823776181 0.191727216415783 0.212722623277286 0.219831702614556 0.129063878451233 0.283200161828664 0.332003534231171
"alles" 0.225291122944584 0.152162521665525 0.141187362573776 0.141445042022335 0.183421667217643 0.235544253137116 0.213034337771549 0.263075911246495 0.0859751354449554 0.140303541315346 0.154910449028096 0.145919856325065 0 0.12183677165484 0.344285857539192 0.0527012783438285 0.134998116979055 0.043348085123542 0.0765715784734605 0.0869376222560313 0.252295892622868 0.250179244275624 0.205492247337941 0.174251510556926 0.167576625763555 0.23607253716713 0.175988671993527 0.140566012476907
"habe" 0.277956580256305 0.153170220484502 0.337923851406087 0.0550977779970724 0.0586522773079671 0.108392045691416 0.125204391497314 0.17307625739901 0.285901442471717 0.205059021922428 0.201595789831084 0.0187076738878288 0.0647500647500648 0.283188171954492 0.0902496908112444 0.147968973811519 0.168023407398824 0.298396120850429 0.179730510583539 0.266246468159096 0.17156120698355 0.180007017222705 0.099304865938431 0.187829550340582 0.25406778744797 0.129880738441431 0.16385152220087 0.172695386757343
"selbst" 0.0380361636140207 0.178362690958926 0.124985534081704 0.199009884705844 0.249538779819351 0.0833784966857048 0.284980144825975 0.0796150784035446 0.0259290091024469 0.106127037661608 0.169764875647229 0.00748306955513151 0.116550116550117 0.156412071719051 0.327572951833406 0.172292640739439 0.14426837393899 0.0826637902355918 0.197100914959463 0.13855683547055 0.227066303360581 0.256281177062835 0.139616742210467 0.153884450881441 0.142350036938934 0.277732396667211 0.42277738444422 0.188760073897561
"zum" 0.149218795716543 0.145108629932686 0.145816456428654 0.200654594496801 0.254870805029166 0.13549005711427 0.160710114459238 0.117691855031327 0.19378522592355 0.123215289488477 0.176131058484 0.250682830096906 0.323750323750324 0.192633814643463 0.133703245646288 0.169590011080782 0.131521770619079 0.149198060425214 0.172286051565286 0.149424038252554 0.0857806034917752 0.108309306972984 0.131751010254948 0.108624318269253 0.127934843324864 0.178892337853292 0.0991200566400324 0.155291975688773
"sehr" 0.134589502018843 0.153170220484502 0.106469158662192 0.135688557753984 0.0815799857101724 0.0500270980114229 0.087829946274235 0.17653778254699 0.213573153922786 0.134007869589657 0.205839911722265 0.134695251992367 0.0518000518000518 0.18275515748226 0.116990339940502 0.0817545471744007 0.116457603059185 0.291339455830317 0.104576924304032 0.0869376222560313 0.222020385508124 0.137293487712233 0.259569154532136 0.135780397836566 0.200010811395211 0.241790557098513 0.319611611206635 0.0870170553428472
"ihnen" 0.359880624963427 0.18037808859688 0.423562087721329 0.140622687126856 0.103974491591396 0.112560970525701 0.0990422798411586 0.186922357990931 0.14397423475306 0.183473861720067 0.0657838893133011 0.138436786769933 0.0777000777000777 0.158058514579252 0.0367683925527292 0.106078214102322 0.0921231785393551 0.107866165307419 0.170513561322845 0.22277765703108 0.141285699868806 0.158650252467469 0.174029319515864 0.244404716105818 0.216227904211038 0.134781898382617 0.125417214524123 0.301212883879086
"nichts" 0.128737784539762 0.125962352372123 0.229140145816456 0.109373201098666 0.162093566378382 0.216784091382832 0.057930390095772 0.183460832842951 0.0941632435825702 0.156492411467116 0.17825311942959 0.157144460657762 0.0906500906500907 0.162997843159853 0.187184543904803 0.0756736304424205 0.189460876618674 0.056453320160892 0.121947328679956 0.122256031297544 0.136239782016349 0.166277668451482 0.0845566185218323 0.149358437620222 0.156765230553003 0.119261558568861 0.14766865581066 0.0830008835577927
"unter" 0.0702206097489613 0.144100931113709 0.0763800486054855 0.192431045542014 0.138632655455195 0.231375328302831 0.0840925017519271 0.107307279587386 0.0955279282721727 0.135806632939854 0.169764875647229 0.303064316982826 0.155400155400155 0.046100400085615 0.133703245646288 0.170265668495446 0.0915437874793592 0.12802806536488 0.196746416910975 0.100521625733536 0.0655969320819457 0.151022836483456 0.118969195827229 0.104098305008034 0.108113952105519 0.131514458421826 0.0970971983412562 0.0950493989129562
"schon" 0.0614430335303412 0.276109476399694 0.048605485476218 0.151313300768079 0.110372921843174 0.0646183349314212 0.141088530717122 0.159230156807089 0.153527027580278 0.234288926363125 0.154910449028096 0.157144460657762 0.0777000777000777 0.177815828901658 0.177156800481332 0.0939163806383611 0.0927025695993511 0.0735909352097342 0.216952805674805 0.0516192132145186 0.17156120698355 0.103732857382576 0.104220948410631 0.0746792188101111 0.0900949600879327 0.159287698088548 0.0343885910791949 0.166001767115585
"seinen" 0.122886067060682 0.203555161433351 0.048605485476218 0.126642653903719 0.166359186546234 0.0771251094342769 0.0766176127073114 0.114230329883347 0.113268829237005 0.122765598650927 0.195229606994313 0.0710891607737494 0.155400155400155 0.105372343052834 0.0802219473877728 0.193913678008702 0.158173759378893 0.0957690252729417 0.135772752570997 0.16572484242556 0.055505096377031 0.0930544750049578 0.0865230515107121 0.07920523207133 0.151359532947727 0.154386538147362 0.127440072822899 0.124501325336689
"wird" 0.163848089414243 0.166270305131202 0.208309223469506 0.183385141691748 0.246339564693462 0.152165756451411 0.0766176127073114 0.0899996538474852 0.118045225650613 0.148397976391231 0.140056022408964 0.134695251992367 0.0259000259000259 0.0938472430314306 0.140388407928602 0.147968973811519 0.191778440858658 0.172384245491295 0.148180184268086 0.149424038252554 0.111010192754062 0.0945799582017604 0.157314639110386 0.183303537079364 0.218029803412797 0.122528998529652 0.123394356225346 0.329326086374468
"sind" 0.283808297735385 0.144100931113709 0.203680129614628 0.30838308580451 0.282064133599224 0.218868553799975 0.0784863349684653 0.103845754439406 0.0887045048241604 0.144350758853288 0.176131058484 0.175852134545591 0.0388500388500388 0.108665228773235 0.177156800481332 0.14661765898219 0.166285234218836 0.157262820448199 0.120883834534491 0.228211258422082 0.0756887677868604 0.0930544750049578 0.159281072099266 0.217248636538505 0.181991819377624 0.101290638784512 0.127440072822899 0.1793890063991
"ohne" 0.201884253028264 0.103792978354629 0.203680129614628 0.149668590977122 0.268200868053704 0.0854629591028474 0.134548002803083 0.131537955623248 0.201290991716364 0.183923552557617 0.140056022408964 0.153402925880196 0.194250194250194 0.230502000428075 0.210582611892904 0.105402556687657 0.153538630898925 0.0937528352671956 0.180439506680516 0.0950880243425342 0.151377535573721 0.225771513126783 0.0825901855329525 0.095046278485596 0.118925347316071 0.187060937755269 0.202285829877617 0.109775362124823
