"m_Arnim_Isabella-von-Aegypten_1812" "m_Diderot_Jakob_1796" "m_Hauff_Lichtenstein_1826" "m_Hoffmann_Kater-Murr_1820" "m_Lesage_Gil-Blas_1715" "m_Manzoni_Die-Verlobten_1826" "m_Novalis_Ofterdingen_1802" "m_Paul_Siebenkaes_1796" "m_Prevost-dExiles_Manon-Lescaut_1731" "m_Restif-de-la-Bretonne_Anti-Justine_1793" "m_Thuemmel_Reise-in-mittaegliche-Provinzen_1791" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"kindes" 0 0.00541582721344858 0.00479589471412471 0.00150451731323298 0 0.00134907251264755 0.00894034554435529 0.00394275125182352 0.00164644286020054 0 0.00850795316371783 0.0113150331530471 0 0.00202285829877617 0.0147259632118664
"sanften" 0 0.00108316544268972 0.00399657892843726 0.00677032790954842 0.0020470270344037 0.00179876335019674 0.00894034554435529 0.00732225232481511 0.00658577144080215 0 0.00602646682430013 0.015841046414266 0.00540569760527596 0.00404571659755234 0.013387239283515
"trübe" 0.00506085680305676 0 0.00399657892843726 0.000752258656616491 0.000682342344801234 0.000449690837549185 0.00894034554435529 0.00732225232481511 0.00164644286020054 0 0.000708996096976486 0.00452601326121886 0 0 0.00803234357010897
"damals" 0.0278347124168122 0.00758215809882801 0.033571262998873 0.0210632423852617 0.00545873875840987 0.0278808319280495 0.0290561230191547 0.0146445046496302 0.0115251000214038 0.0117980179329873 0.0170159063274357 0.00678901989182828 0.00180189920175865 0.0182057246889855 0
"ergebung" 0 0 0 0 0 0.00224845418774592 0 0.00112650035766386 0.00164644286020054 0 0.00106349414546473 0.00226300663060943 0.00540569760527596 0.00404571659755234 0.00535489571340598
"begebenheiten" 0 0.00324949632806915 0 0.00225677596984947 0 0.0058459808881394 0.0290561230191547 0.00225300071532773 0 0.00235960358659745 0.00212698829092946 0.00452601326121886 0.00180189920175865 0.00202285829877617 0.00669361964175748
"daseins" 0 0 0 0.00150451731323298 0.00136468468960247 0 0.0134105183165329 0.00112650035766386 0.00164644286020054 0 0.00319048243639419 0.00226300663060943 0.00360379840351731 0.00606857489632851 0.00669361964175748
"kummer" 0.00253042840152838 0.0064989926561383 0.00959178942824942 0.00225677596984947 0.0143291892408259 0.00179876335019674 0.00447017277217764 0.00732225232481511 0.0164644286020054 0.0047192071731949 0.00283598438790594 0.07920523207133 0.0360379840351731 0.00404571659755234 0.0267744785670299
"geständniß" 0 0 0 0 0 0.00134907251264755 0 0 0 0 0.00212698829092946 0 0 0.00606857489632851 0.00535489571340598
"ganzes" 0.0151825704091703 0.0129979853122766 0.00719384207118706 0.0278335702948102 0.0081881081376148 0.00539629005059022 0.0134105183165329 0.0135180042919664 0.0246966429030081 0.00707881075979235 0.00531747072732365 0.0135780397836566 0.0144151936140692 0.0222514412865379 0.0281132024953814
"gefühlen" 0 0 0 0.000752258656616491 0.000682342344801234 0.00089938167509837 0 0.00281625089415966 0.00823221430100268 0.00235960358659745 0.00212698829092946 0 0 0.012137149792657 0.00535489571340598
"heimat" 0.00759128520458514 0.00433266177075887 0.00959178942824942 0.00300903462646596 0.0040940540688074 0.00719505340078696 0.0178806910887106 0.00112650035766386 0.00164644286020054 0 0.00389947853337067 0 0 0 0
"durfte" 0 0.00216633088537943 0.00959178942824942 0.0150451731323298 0.00341171172400617 0.00539629005059022 0.00223508638608882 0.0101385032189748 0.0131715428816043 0.00235960358659745 0.00531747072732365 0.00452601326121886 0.00180189920175865 0.00202285829877617 0
"gestalten" 0.00253042840152838 0.00108316544268972 0.00879247364256197 0.00902710387939789 0.00341171172400617 0.00404721753794266 0.0312912094052435 0.00225300071532773 0.00164644286020054 0 0.00212698829092946 0 0.00180189920175865 0.00202285829877617 0.0013387239283515
"verzeihen" 0 0.00866532354151773 0.00319726314274981 0.00300903462646596 0.0040940540688074 0.00269814502529511 0.00223508638608882 0.00563250178831932 0.00823221430100268 0.00707881075979235 0.000708996096976486 0.00226300663060943 0.00180189920175865 0.00809143319510468 0.0187421349969209
"hülfe" 0.00253042840152838 0 0.0191835788564988 0 0 0.0400224845418775 0.00894034554435529 0.00225300071532773 0 0 0.0205608868123181 0.0339450994591414 0.0216227904211038 0.00202285829877617 0.0187421349969209
"darf" 0.00253042840152838 0.0173306470830355 0.0295746840704357 0.0308426049212761 0.0177409009648321 0.00944350758853288 0.0201157774747994 0.0259095082262689 0.00823221430100268 0.0117980179329873 0.0315503263154536 0.0181040530448754 0.0180189920175865 0.0222514412865379 0.0535489571340598
"plane" 0.00253042840152838 0.00108316544268972 0.00239794735706235 0 0.000682342344801234 0.00089938167509837 0.00447017277217764 0.0016897505364958 0.00329288572040107 0 0.00177249024244122 0 0 0.00202285829877617 0.00267744785670299
"weinte" 0.0328955692198689 0.00974848898420745 0.00399657892843726 0.00376129328308246 0.000682342344801234 0.00089938167509837 0.0178806910887106 0.00788550250364705 0.00329288572040107 0.00707881075979235 0.00177249024244122 0.0135780397836566 0.00180189920175865 0.00202285829877617 0.0321293742804359
"fähig" 0 0.00433266177075887 0.000799315785687452 0.00677032790954842 0.00341171172400617 0.00224845418774592 0 0.00112650035766386 0.0164644286020054 0 0.00106349414546473 0.0113150331530471 0.0126132944123106 0.0101142914938809 0.0160646871402179
"frohen" 0 0 0.000799315785687452 0.00300903462646596 0 0.000449690837549185 0.00670525915826647 0.00844875268247898 0 0 0.00921694926069432 0.00452601326121886 0 0 0.00401617178505449
"dünkte" 0 0 0.0015986315713749 0.000752258656616491 0 0.00224845418774592 0.0335262957913323 0 0 0 0.000708996096976486 0.0113150331530471 0.0162170928158279 0 0.00401617178505449
"leb" 0 0.00108316544268972 0 0 0 0 0 0.00281625089415966 0 0 0.000354498048488243 0 0 0 0
"blicken" 0.0126521420076419 0.00433266177075887 0.0295746840704357 0.00902710387939789 0.00955279282721727 0.0148397976391231 0.00447017277217764 0.00619575196715125 0.00823221430100268 0.00707881075979235 0.0141799219395297 0.00678901989182828 0.00900949600879327 0.00404571659755234 0.0187421349969209
"mitleid" 0.00506085680305676 0.00974848898420745 0 0.00300903462646596 0.0081881081376148 0.0175379426644182 0.00447017277217764 0.000563250178831932 0.0279895286234091 0.00707881075979235 0.00354498048488243 0 0 0.00202285829877617 0.00401617178505449
"kalt" 0.00253042840152838 0.00324949632806915 0.00559521049981216 0.00526581059631544 0.0020470270344037 0.00224845418774592 0 0.024783007868605 0.00329288572040107 0 0.0024814863394177 0.00452601326121886 0.0126132944123106 0 0.0174034110685694
"hand" 0.053138996432096 0.0779879118736596 0.141478894066679 0.0932800734204449 0.0402581983432728 0.0966835300730748 0.0871683690574641 0.105891033620403 0.0362217429244118 0.11090136857008 0.0978414613827551 0.15841046414266 0.0973025568949673 0.0222514412865379 0.145920908190313
"ernsten" 0.00506085680305676 0 0.00799315785687451 0.00376129328308246 0.00341171172400617 0.00314783586284429 0.0111754319304441 0.0016897505364958 0 0 0.00602646682430013 0.00452601326121886 0 0 0.0013387239283515
"gewohnten" 0.00506085680305676 0 0.000799315785687452 0 0.000682342344801234 0.00404721753794266 0 0.000563250178831932 0.00329288572040107 0 0.000354498048488243 0 0.00180189920175865 0 0
"ertragen" 0 0.0108316544268972 0.00639452628549961 0.00526581059631544 0.00545873875840987 0.00359752670039348 0 0.00450600143065545 0.0181108714622059 0 0.00283598438790594 0.015841046414266 0.0108113952105519 0.0182057246889855 0.0388229939221934
"gern" 0.053138996432096 0.0444097831502784 0.00479589471412471 0.0240722770117277 0.0498109911704901 0.0269814502529511 0.0469368141078653 0.0563250178831932 0.00823221430100268 0.0165172251061822 0.0581376799520719 0.00678901989182828 0.00720759680703461 0.0222514412865379 0.0374842699938419
"atmete" 0.00506085680305676 0 0.0015986315713749 0 0.00136468468960247 0.00314783586284429 0 0.000563250178831932 0 0 0.000354498048488243 0.00226300663060943 0.00180189920175865 0 0.00401617178505449
"kalte" 0 0 0.00399657892843726 0.00526581059631544 0 0.00134907251264755 0 0.0157710050072941 0.00164644286020054 0 0.00283598438790594 0.00678901989182828 0.00360379840351731 0 0.00401617178505449
"mühsam" 0 0 0.00239794735706235 0.0082748452227814 0.00136468468960247 0.00719505340078696 0.00223508638608882 0.0016897505364958 0.00164644286020054 0 0.00106349414546473 0.00226300663060943 0.00180189920175865 0 0
"marie" 0 0 0.112703525781931 0 0 0 0.00447017277217764 0 0 0.0235960358659745 0.0024814863394177 0 0 0 0
"zwang" 0.00506085680305676 0.00866532354151773 0.00239794735706235 0.00225677596984947 0.0122821622064222 0.00629567172568859 0.00223508638608882 0.00112650035766386 0.0131715428816043 0.00707881075979235 0.0024814863394177 0.00452601326121886 0.00360379840351731 0 0.00803234357010897
"heitern" 0 0 0.0015986315713749 0.00300903462646596 0.0020470270344037 0.00134907251264755 0.00223508638608882 0.00337950107299159 0 0 0.00354498048488243 0.00226300663060943 0.00180189920175865 0.00404571659755234 0.00535489571340598
"milde" 0.00253042840152838 0.00108316544268972 0.00399657892843726 0.00376129328308246 0.00136468468960247 0.00134907251264755 0.00670525915826647 0.00675900214598318 0.00493932858060161 0 0.000708996096976486 0.00226300663060943 0 0.00404571659755234 0.0013387239283515
"gewalt" 0.0278347124168122 0.0129979853122766 0.0167856314994365 0.0173019491021793 0.00545873875840987 0.0287802136031478 0.0178806910887106 0.00337950107299159 0.021403757182607 0.0117980179329873 0.013116427794065 0.0678901989182828 0.0234246896228625 0.0465257408718519 0.00937106749846047
"dunkle" 0 0 0.0143876841423741 0.00526581059631544 0.000682342344801234 0.00179876335019674 0.0156456047026218 0.00732225232481511 0.00164644286020054 0.00707881075979235 0.00212698829092946 0.00226300663060943 0 0.00202285829877617 0.00535489571340598
"kreis" 0.00506085680305676 0.00324949632806915 0.00399657892843726 0.00752258656616491 0 0.00089938167509837 0.00894034554435529 0.00281625089415966 0.00164644286020054 0 0.00602646682430013 0.00678901989182828 0.00720759680703461 0.00606857489632851 0.0013387239283515
"ahnete" 0 0 0.00239794735706235 0 0 0 0 0.000563250178831932 0 0 0 0 0 0.00202285829877617 0
"verzweiflung" 0.00253042840152838 0.0108316544268972 0.00239794735706235 0.0180542077587958 0.0061410811032111 0.00719505340078696 0.00223508638608882 0 0.042807514365214 0 0.00460847463034716 0.0203670596754848 0.00540569760527596 0.00606857489632851 0.00937106749846047
"umgeben" 0.00253042840152838 0.00108316544268972 0.00799315785687451 0.00225677596984947 0.00272936937920493 0.00674536256323777 0.00223508638608882 0.00225300071532773 0.00164644286020054 0 0.00177249024244122 0.0113150331530471 0.00360379840351731 0.012137149792657 0.00267744785670299
"stunde" 0.0328955692198689 0.015164316197656 0.033571262998873 0.00977936253601438 0.0279760361368506 0.012141652613828 0.00447017277217764 0.0337950107299159 0.046100400085615 0.0330344502123643 0.0521112131277717 0.0294190861979226 0.0180189920175865 0.0161828663902094 0.0334680982087874
"aufmerksamkeit" 0.00506085680305676 0.0064989926561383 0.0103911052139369 0.00300903462646596 0.0156938739304284 0.0089938167509837 0.0268210366330659 0.00506925160948739 0.00658577144080215 0 0.011698435600112 0.0135780397836566 0.0270284880263798 0.0182057246889855 0.0495327853490053
"gatten" 0 0.0064989926561383 0.00239794735706235 0.00225677596984947 0.00545873875840987 0.00134907251264755 0 0.00732225232481511 0.00164644286020054 0.00943841434638981 0.00106349414546473 0 0 0.00606857489632851 0.0830008835577927
"gesundheit" 0.00253042840152838 0.0184138125257252 0.0015986315713749 0.00451355193969895 0.0040940540688074 0.00494659921304103 0.00447017277217764 0.00281625089415966 0 0.00235960358659745 0.00673546292127662 0.015841046414266 0.0126132944123106 0.0101142914938809 0.00401617178505449
"calpurnia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"strebte" 0.00506085680305676 0 0.00239794735706235 0.000752258656616491 0.0020470270344037 0.000449690837549185 0 0 0 0 0.000354498048488243 0 0 0.00202285829877617 0
"reinen" 0 0 0.00399657892843726 0.00225677596984947 0 0.00224845418774592 0.00447017277217764 0.00619575196715125 0 0.00235960358659745 0.00815345511522959 0.0113150331530471 0.00360379840351731 0.00606857489632851 0.0013387239283515
"beruhigung" 0.00253042840152838 0 0 0.000752258656616491 0 0.00134907251264755 0.00447017277217764 0.000563250178831932 0.00164644286020054 0 0.00602646682430013 0.00678901989182828 0 0.00202285829877617 0.0013387239283515
"gattin" 0.00506085680305676 0.00433266177075887 0 0.00451355193969895 0.00682342344801234 0.00089938167509837 0.00670525915826647 0.00957525304014284 0.00329288572040107 0.0141576215195847 0.0024814863394177 0.00678901989182828 0 0.00606857489632851 0.00267744785670299
"existenz" 0 0 0 0.00150451731323298 0 0 0.00223508638608882 0.000563250178831932 0 0 0.000708996096976486 0 0 0.0182057246889855 0
"entzücken" 0.00253042840152838 0.00216633088537943 0.000799315785687452 0.0165496904455628 0.0020470270344037 0.000449690837549185 0.0178806910887106 0.00281625089415966 0.00329288572040107 0 0.00779895706674135 0 0.00360379840351731 0.00202285829877617 0.0267744785670299
"freundliche" 0 0.00108316544268972 0.0111904209996243 0.00526581059631544 0.000682342344801234 0.00179876335019674 0.00894034554435529 0.00112650035766386 0 0 0.0049629726788354 0 0.00360379840351731 0 0.0013387239283515
"beruhigen" 0.00253042840152838 0.00216633088537943 0 0.00451355193969895 0.0040940540688074 0.00269814502529511 0 0.00112650035766386 0.00493932858060161 0.00707881075979235 0.00319048243639419 0.00678901989182828 0.00540569760527596 0 0.00401617178505449
"überall" 0.00759128520458514 0.00433266177075887 0.0119897367853118 0.0285858289514267 0.00750576579281357 0.0296795952782462 0.0514069868800429 0.0152077548284622 0.00329288572040107 0.0047192071731949 0.0074444590182531 0.00452601326121886 0.00540569760527596 0.0101142914938809 0.0013387239283515
"entfernt" 0.00253042840152838 0.0108316544268972 0.0127890525709992 0.0105316211926309 0.011599819861621 0.0224845418774592 0.0178806910887106 0.0016897505364958 0.0329288572040107 0.00235960358659745 0.00779895706674135 0.0181040530448754 0.0198208912193452 0.0303428744816426 0.0294519264237329
"unrecht" 0.0101217136061135 0.00866532354151773 0.0143876841423741 0.00902710387939789 0.0163762162752296 0.0152894884766723 0 0.00337950107299159 0.00658577144080215 0 0.0113439375516238 0.0135780397836566 0.00900949600879327 0.00202285829877617 0.00937106749846047
"einfluß" 0.00253042840152838 0.00216633088537943 0.0015986315713749 0.00451355193969895 0.0122821622064222 0.00179876335019674 0.0156456047026218 0.000563250178831932 0.00987865716120322 0 0.00567196877581189 0.00226300663060943 0.00720759680703461 0.00202285829877617 0.00535489571340598
"zarten" 0.00253042840152838 0 0.00479589471412471 0.00376129328308246 0.00136468468960247 0.00089938167509837 0.0178806910887106 0.00225300071532773 0.00329288572040107 0.0047192071731949 0.00531747072732365 0 0 0.00202285829877617 0
"entfernung" 0.00253042840152838 0.00541582721344858 0.00559521049981216 0 0.000682342344801234 0.00719505340078696 0.00670525915826647 0.00619575196715125 0.00658577144080215 0.00235960358659745 0.00708996096976486 0.00678901989182828 0.0108113952105519 0.00606857489632851 0.00401617178505449
"onkel" 0 0.00324949632806915 0 0.00902710387939789 0.0266113514472481 0 0 0.000563250178831932 0.00493932858060161 0.0495516753185465 0.00212698829092946 0 0 0 0
"heftigkeit" 0 0 0 0.00451355193969895 0.0020470270344037 0.00314783586284429 0.00223508638608882 0 0.00329288572040107 0.00235960358659745 0.00212698829092946 0.00452601326121886 0.00720759680703461 0.00606857489632851 0.010709791426812
"unbeschreiblich" 0 0.00108316544268972 0 0.00225677596984947 0 0.000449690837549185 0.0134105183165329 0.00337950107299159 0.00329288572040107 0.00235960358659745 0.00106349414546473 0 0.00180189920175865 0.00404571659755234 0
"mein" 0.0910954224550216 0.26754186434436 0.13188710463843 0.276078926978252 0.414181803294349 0.0593591905564924 0.0826981962852864 0.0985687812955881 0.447832457974546 0.460122699386503 0.380376406027885 0.495598452103465 0.418040614808008 0.212400121371498 0.345390773514686
"geräusch" 0.00759128520458514 0.00216633088537943 0.00959178942824942 0.00376129328308246 0.00341171172400617 0.00989319842608207 0.0134105183165329 0.00112650035766386 0.00987865716120322 0 0.00531747072732365 0 0.00540569760527596 0.00202285829877617 0.00401617178505449
"gefolgt" 0 0.00108316544268972 0.00639452628549961 0 0.00272936937920493 0.00134907251264755 0.00447017277217764 0.000563250178831932 0.0148179857418048 0 0.00177249024244122 0.00452601326121886 0.00540569760527596 0.00404571659755234 0.0013387239283515
"kälte" 0 0 0.00319726314274981 0.000752258656616491 0 0.00179876335019674 0.00447017277217764 0.0146445046496302 0.00329288572040107 0 0.00106349414546473 0.00452601326121886 0.00180189920175865 0.00404571659755234 0.00535489571340598
"neigung" 0.0126521420076419 0.00216633088537943 0.000799315785687452 0.00526581059631544 0.0163762162752296 0.00449690837549185 0.0178806910887106 0.000563250178831932 0.021403757182607 0.0047192071731949 0.00177249024244122 0.031682092828532 0.0270284880263798 0.00404571659755234 0.010709791426812
"schimmer" 0 0 0.00319726314274981 0.0082748452227814 0.000682342344801234 0.00134907251264755 0.00670525915826647 0.00506925160948739 0.00164644286020054 0 0.00531747072732365 0.00452601326121886 0 0 0.00401617178505449
"gesicht" 0.0278347124168122 0.0357444596087606 0.0383671577129977 0.0263290529815772 0.0156938739304284 0.0508150646430579 0.03799646856351 0.0287257591204285 0.0559790572468183 0.0165172251061822 0.0272963497335947 0.0181040530448754 0.0360379840351731 0.00404571659755234 0.00937106749846047
"erlaubte" 0.00506085680305676 0.0064989926561383 0 0.00300903462646596 0.0061410811032111 0 0.00223508638608882 0.00225300071532773 0.00987865716120322 0.00943841434638981 0.00319048243639419 0 0.00720759680703461 0.00404571659755234 0.013387239283515
"edelmut" 0 0 0 0.00150451731323298 0.00136468468960247 0 0.00223508638608882 0 0.00823221430100268 0 0.000354498048488243 0 0.00720759680703461 0 0.00401617178505449
"bildung" 0.00506085680305676 0 0.000799315785687452 0.0150451731323298 0.0020470270344037 0.00089938167509837 0.0111754319304441 0.000563250178831932 0.00493932858060161 0 0.00283598438790594 0.00452601326121886 0.0108113952105519 0.0101142914938809 0.0227583067819754
"zitterte" 0.00253042840152838 0.00324949632806915 0.00719384207118706 0.000752258656616491 0.00545873875840987 0.00269814502529511 0.00670525915826647 0.00394275125182352 0.00493932858060161 0.0188768286927796 0.00531747072732365 0.00452601326121886 0.00720759680703461 0.00202285829877617 0.013387239283515
"unbefangenheit" 0 0 0 0.000752258656616491 0 0.00089938167509837 0 0 0 0 0.00283598438790594 0 0 0.00404571659755234 0.00401617178505449
"anteil" 0 0.00433266177075887 0.00399657892843726 0 0.0040940540688074 0.00269814502529511 0.0134105183165329 0.00225300071532773 0.00823221430100268 0 0.0049629726788354 0.0226300663060943 0.0180189920175865 0 0.0013387239283515
"verbergen" 0.00506085680305676 0.00541582721344858 0.0103911052139369 0.00677032790954842 0.011599819861621 0.00494659921304103 0.00447017277217764 0.00281625089415966 0.0115251000214038 0.00707881075979235 0.00212698829092946 0.0135780397836566 0.0108113952105519 0.00404571659755234 0.010709791426812
"meinen" 0.020243427212227 0.0758215809882802 0.0399657892843726 0.10080265998661 0.191055856544345 0.024283305227656 0.0536420732661317 0.0557617677043612 0.242027100449479 0.141576215195847 0.190365452038187 0.239878702844599 0.138746238535416 0.105188631536361 0.123162601408338
"bilder" 0.0101217136061135 0.00108316544268972 0.00799315785687451 0.00677032790954842 0.00750576579281357 0.00179876335019674 0.0357613821774212 0.00619575196715125 0 0.0047192071731949 0.00815345511522959 0.00452601326121886 0.00180189920175865 0.00606857489632851 0.00535489571340598
"rache" 0 0.00866532354151773 0.00639452628549961 0.00752258656616491 0.00545873875840987 0.00539629005059022 0.00447017277217764 0.00281625089415966 0.00987865716120322 0 0.0049629726788354 0.0135780397836566 0.00360379840351731 0.00404571659755234 0
"bleich" 0.00253042840152838 0.00108316544268972 0.00399657892843726 0.00150451731323298 0 0.00494659921304103 0.00670525915826647 0.00112650035766386 0.00493932858060161 0 0.000354498048488243 0.00226300663060943 0 0 0
"augenblick" 0.00759128520458514 0.080154242759039 0.0471596313555596 0.0714645723785666 0.0395758559984716 0.065654862282181 0.0223508638608882 0.00732225232481511 0.102079457332433 0.0637092968381312 0.024814863394177 0.0452601326121886 0.046849379245725 0.0525943157681804 0.0240970307103269
"wußte" 0.0910954224550216 0.022746474296484 0.0471596313555596 0.0436310020837565 0.0279760361368506 0.041371557054525 0.0201157774747994 0.0214035067956134 0.046100400085615 0.0165172251061822 0.0170159063274357 0.0339450994591414 0.0252265888246212 0.012137149792657 0.0227583067819754
