"m_Brentano_Godwi_1801" "m_Clauren_Liebe-und-Irrtum_1827" "m_Cleland_Fanny-Hill_1748" "m_Defoe_Moll-Flanders_1722" "m_Fischer_Christian_Hannchen_1800" "m_Hauff_Lichtenstein_1826" "m_Hoelderlin_Fragment-von-Hyperion_1794" "m_Hoelderlin_Hyperion_1797" "m_Hoffmann_Kater-Murr_1820" "m_Knigge_Braunschweig_1792" "m_Miller_Siegwart_1776" "m_Moritz_Hartknopfs-Predigerjahre_1790" "m_Paul_Katzenberger_1809" "m_Prevost-dExiles_Manon-Lescaut_1731" "m_Sterne_Tristram-Shandy_1759" "m_Voss_Ini_1810" "m_Wezel_Hermann-und-Ulrike_1780" "m_Wieland_Abderiten_1774" "m_Wieland_Peregrinus_1788" "m_Zschokke_Goldmacherdorf_1817" "w_Fischer_Gustav_1801" "w_Fischer_Margarethe_1812" "w_Fouque_Resignation_1829" "w_Froelich_Kentucky_1819" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"endlich" 0.0453644275681307 0.0674646354733406 0.171789395487046 0.0470055849008501 0.10673579079785 0.0375678419273102 0.128095644748079 0.0646183349314212 0.0616852098425523 0.0839828884864709 0.137626472678877 0.0136565380675999 0.0761895691717956 0.0444539572254145 0.0196992960398621 0.0872033376650024 0.0499166121711405 0.0827960890476589 0.0888390143545144 0.0591352067366828 0.17156120698355 0.0791076655327901 0.0311736517395623 0.0335671254173807 0.0362081060897508 0.0432455808422077 0.0202285829877617 0.0856783314144957
"kam" 0.0814879532242347 0.102285092491839 0.157860525582691 0.153764031963798 0.15629169366828 0.0943192627111193 0.113862795331625 0.0521115604285655 0.0722168310351831 0.0997296800776842 0.179468953383443 0.0819392284055992 0.0440470946774443 0.0905543573110295 0.0614154523595701 0.0512960809794132 0.0665554828948539 0.0548872949866503 0.0561088511712723 0.153751537515375 0.105964274901605 0.100203043008201 0.0761217077361404 0.0477006519089094 0.0769422254407205 0.0756797664738635 0.0485485991706281 0.0749685399876837
"wenig" 0.0630061494001815 0.0870511425462459 0.0742873061565605 0.101181513261152 0.0800518430983875 0.0511562102839969 0.0142328494164532 0.0667027973485638 0.0315948635778926 0.125974332729706 0.0715859308439578 0.0341413451689997 0.08571326531827 0.0592719429672193 0.0637330165995539 0.0478763422474523 0.0495296616891936 0.0995413654842641 0.10099593210829 0.0449427571198789 0.0605510142294883 0.0342799883975424 0.0565475543182757 0.0724343232690847 0.0362081060897508 0.0396417824386904 0.107211489835137 0.0348068221371389
"kein" 0.0798077892402298 0.0783460282916213 0.0371436530782802 0.0868408263422485 0.0609918804559143 0.0575507365694965 0.128095644748079 0.108392045691416 0.0707123137219502 0.0944807495472797 0.0786436986736438 0.0751109593717992 0.0892846513731979 0.0411610715050134 0.0909643964193633 0.0735243827371589 0.07313364108795 0.138613677169676 0.0635900313274419 0.132462863090169 0.0756887677868604 0.118661498299185 0.073221833155716 0.0918679221949367 0.0384711127203603 0.0378398832369317 0.0930514817437039 0.0615813007041688
"gar" 0.101649921032293 0.0914036996735582 0.00928591326957006 0.0908243504863883 0.121983760911829 0.0631459470693087 0.0142328494164532 0.0208446241714262 0.187312405497506 0.104978610608089 0.119982053104662 0.0614544213041994 0.12023666384924 0.0625648286876204 0.0851704858194038 0.027357909855687 0.112989540728473 0.101401951754998 0.0467573759760602 0.139559087898571 0.0605510142294883 0.168763019803286 0.0529227110927452 0.0371005070402629 0.0226300663060943 0.0342360848334144 0.0890057651461515 0.0147259632118664
"sollte" 0.0714069693202057 0.0914036996735582 0.0510725229826353 0.0900276456575603 0.0838638356268822 0.0479589471412471 0.113862795331625 0.0416892483428524 0.0752258656616491 0.0787339579560665 0.0665446681084678 0.0614544213041994 0.0416661706408257 0.0872614715906284 0.0590978881195863 0.0615552971752958 0.118406847475729 0.0958201929427963 0.0673306214055267 0.0473081653893462 0.131193864163891 0.0659230546106584 0.0492978678672147 0.038867197851704 0.0497861458734074 0.0738778672721048 0.0991200566400324 0.0870170553428472
"lange" 0.0798077892402298 0.0500544069640914 0.0742873061565605 0.074093549081001 0.0838638356268822 0.102312420567994 0.0569313976658127 0.0667027973485638 0.0534103646197709 0.0629871663648532 0.0393218493368219 0.102424035506999 0.0928560374281259 0.0559790572468183 0.0527245864596309 0.100882292592846 0.0808726507268865 0.0734931576939894 0.0766820966007388 0.0709622480840193 0.105964274901605 0.0975661208237745 0.0906210806382624 0.0883345405720545 0.0746792188101111 0.0648683712633115 0.0930514817437039 0.0709523682026292
"mutter" 0.13525320071239 0.0522306855277476 0.0510725229826353 0.119505724324195 0.0724278580413982 0.0183842630708114 0.0569313976658127 0.043773710759995 0.0368606741742081 0.0262446526520222 0.0922551080594667 0.0204848071013998 0.0357138605492792 0.00493932858060161 0.106028563979258 0.0222283017577457 0.0317299395196397 0.0139543970305043 0.0149623603123393 0.0260194909641404 0.0605510142294883 0.371806028004114 0.114545045926764 0.247336713601753 0.0746792188101111 0.0738778672721048 0.0222514412865379 0.370826528153364
"vom" 0.0445243455761282 0.0674646354733406 0.0185718265391401 0.025494554522495 0.0419319178134411 0.106308999496431 0.113862795331625 0.125067745028557 0.044383260740373 0.0498648400388421 0.0952798657007607 0.143393649709799 0.116665277794312 0.0312824143438102 0.0660505808395376 0.0957526844949046 0.0661685324129071 0.0539570018512833 0.0327301631832422 0.1230012300123 0.0454132606721163 0.0580122880573794 0.044223087351472 0.0618341784004381 0.0452601326121886 0.0450474800439663 0.0182057246889855 0.0334680982087874
"sondern" 0.0302429517120871 0.0130576713819369 0.0325006964434952 0.0796704828827968 0.00381199252849464 0.0455609997841847 0 0.00208446241714262 0.0677032790954842 0.0813584232212687 0.00907427292388197 0.0614544213041994 0.172616992654849 0.042807514365214 0.0683681450795214 0.0683947746392176 0.0557208694003428 0.0707022782878885 0.045822228456539 0.132462863090169 0 0.0606492102418058 0.00579974916084879 0.0141335264915287 0.0452601326121886 0.041443681640449 0.0869829068473753 0.0415004417788964
"ging" 0.102490003024295 0.0761697497279652 0.0464295663478503 0.10596174223412 0.121983760911829 0.0647445786406836 0.170794192997438 0.0812940342685621 0.0353561568609751 0.107603075873291 0.231898085832539 0.116080573574599 0.0416661706408257 0.0510397286662166 0.051565804339639 0.0615552971752958 0.109506986390952 0.0390723116854121 0.0374059007808482 0.15848235405431 0.0504591785245736 0.0870184320860691 0.0782966136714587 0.0618341784004381 0.0611011790264545 0.0612645728597942 0.0343885910791949 0.0870170553428472
"gleich" 0.0453644275681307 0.0609357997823721 0.0325006964434952 0.0780770732251408 0.0724278580413982 0.0279760524990608 0.0284656988329063 0.0333513986742819 0.0488968126800719 0.0603627010996509 0.0998170021627017 0.0341413451689997 0.0440470946774443 0.0115251000214038 0.0492482400996553 0.0752342521031393 0.103702729161749 0.0418631910915129 0.0289895731051573 0.0283848992336077 0.0353214249672015 0.0949291986393482 0.0703219585752916 0.0565341059661149 0.0588381723958451 0.0756797664738635 0.101142914938809 0.0749685399876837
"ließ" 0.026042541752075 0.073993471164309 0 0.110741971207087 0.0952998132123661 0.0599486839265589 0.0142328494164532 0.0208446241714262 0.0737213483484161 0.123349867464504 0.0791478249471928 0.0614544213041994 0.0404757086225164 0.0938472430314306 0.0509864132796431 0.121400724984611 0.116085144584048 0.0511661224451825 0.0944498994716416 0.0520389819282808 0.055505096377031 0.0501015215041004 0.0775716450263526 0.0512340335317916 0.0520491525040168 0.0360379840351731 0.0465257408718519 0.0562264049907628
"oft" 0.088208609160254 0.0544069640914037 0.0371436530782802 0.0677199104503772 0.0304959402279572 0.0799315785687452 0.355821235411329 0.164672530954267 0.0624374684991688 0.0603627010996509 0.162328660082778 0.109252304540799 0.070237259080249 0.0164644286020054 0.052145195399635 0.0598454278093154 0.0599773247017579 0.0269785009256417 0.0327301631832422 0.0780584728924212 0.0655969320819457 0.0791076655327901 0.0645222094144428 0.125435047612317 0.0362081060897508 0.0738778672721048 0.0525943157681804 0.153953251760422
"o" 0.088208609160254 0.015233949945593 0.00464295663478503 0.0302747834954628 0.110547783326345 0.0295746840704357 0.113862795331625 0.421061408262809 0.120361385058639 0.0341180484476288 0.106874769992388 0.0204848071013998 0.0678563350436304 0.0131715428816043 0.0428749384396999 0.0683947746392176 0.055333918918396 0.0465146567683477 0.0205732454294665 0.0141924496168039 0.131193864163891 0.274239907180339 0.0652471780595489 0.0459339610974683 0.253456742628256 0.0738778672721048 0.00404571659755234 0.392246111006988
"gewesen" 0.0478846735441379 0.073993471164309 0.0696443495217755 0.151373917477314 0.0914878206838715 0.0599486839265589 0.0142328494164532 0.0416892483428524 0.0488968126800719 0.0603627010996509 0.0524291324490958 0.0614544213041994 0.0452375566957536 0.0790292572896258 0.0990758712593065 0.0444566035154914 0.0506905131350341 0.0958201929427963 0.127180062654884 0.0331157157725423 0.0504591785245736 0.0527384436885268 0.0463979932867903 0.0459339610974683 0.0859942519631583 0.0756797664738635 0.12137149792657 0.0669361964175748
"also" 0.0302429517120871 0.0544069640914037 0.157860525582691 0.098791398774668 0.0495559028704304 0.0503568944983094 0 0.00625338725142786 0.041374226113907 0.1181009369341 0.0403301018839199 0.0409696142027996 0.0369043225675885 0.0740899287090242 0.122251513659144 0.0341973873196088 0.0770031459074182 0.138613677169676 0.100060784588769 0.0804238811618885 0.0252295892622868 0.023732299659837 0.0224740279982891 0.0159002173029698 0.0611011790264545 0.052255076851001 0.0546171740669566 0.0843396074861442
"seele" 0.0495648375281427 0.0326441784548422 0.0232147831739252 0.0151373917477314 0.0190599626424732 0.0447616839984973 0.185027042413891 0.22303747863426 0.0368606741742081 0.0209957221216177 0.119477926831113 0.150221918743598 0.0547612528422281 0.0263430857632086 0.0365016367797445 0.015388824293824 0.0526252655447682 0.0186058627073391 0.0991256370692477 0.0236540826946731 0.0908265213442325 0.0527384436885268 0.10222057895996 0.058300796777556 0.260245762520084 0.153161432149486 0.024274299585314 0.117807705694932
"seines" 0.0478846735441379 0.0914036996735582 0.0650013928869904 0.0286813738378068 0.00762398505698929 0.0775336312116828 0.0142328494164532 0.027098011422854 0.0315948635778926 0.0708605621604598 0.0746106884852518 0.102424035506999 0.058332638897156 0.046100400085615 0.0759002288594687 0.0307776485876479 0.0661685324129071 0.0781446233708241 0.0720063590031327 0.0212886744252058 0.00504591785245736 0.015821533106558 0.028998745804244 0.102468067063583 0.0407341193509697 0.0684721696668288 0.0627086072620613 0.0589038528474658
"soll" 0.0730871333042105 0.0565832426550598 0.0139288699043551 0.0310714883242907 0.121983760911829 0.0775336312116828 0.0711642470822659 0.0896318839371326 0.0684555377521007 0.0787339579560665 0.0993128758891527 0.0546261522703995 0.0499994047689908 0.0329288572040107 0.0660505808395376 0.042746734149511 0.116472095065994 0.0883778478598606 0.0327301631832422 0.0709622480840193 0.0454132606721163 0.126572264852464 0.0920710179284746 0.0371005070402629 0.108624318269253 0.104510153702002 0.0465257408718519 0.120485153551635
"nie" 0.120131724856346 0.0544069640914037 0.0696443495217755 0.104368332576464 0.0266839476994625 0.049557578712622 0.0426985482493595 0.070871722182849 0.039869708800674 0.0577382358344487 0.0766271935794478 0.0751109593717992 0.0535707908239188 0.0362217429244118 0.0718444914394971 0.0256480404897066 0.0595903742198111 0.0586084675281181 0.0542385561322299 0.0733276563534866 0.0958724391966899 0.0474645993196741 0.0391483068357294 0.0512340335317916 0.00226300663060943 0.00360379840351731 0.175988671993527 0.211518380679536
"vielleicht" 0.0268826237440774 0.110990206746464 0.0185718265391401 0.0836540070269366 0.0419319178134411 0.0887240522113071 0.0569313976658127 0.016675699337141 0.0835007108844305 0.0524893053040443 0.0398259756103709 0.00682826903379993 0.070237259080249 0.0625648286876204 0.0347634635997567 0.0341973873196088 0.0545600179545024 0.0493055361744486 0.0766820966007388 0.0141924496168039 0.0403673428196589 0.0711968989795111 0.0819214568969892 0.0512340335317916 0.031682092828532 0.0306322864298971 0.0283200161828664 0.0830008835577927
"einige" 0.0714069693202057 0.0631120783460283 0.0928591326957006 0.048598994558506 0.0686158655129036 0.0559521049981216 0.0426985482493595 0.0187601617542836 0.041374226113907 0.0656116316300554 0.0297434501393909 0.0273130761351997 0.042856632659135 0.110311671633436 0.0272313798198094 0.0683947746392176 0.0383080977127357 0.0455843636329808 0.0710712114836115 0.0875201059702905 0.0353214249672015 0.0131846109221317 0.0166742788374403 0.0883345405720545 0.0565751657652357 0.052255076851001 0.0283200161828664 0.117807705694932
"art" 0.0252024597600726 0.0478781284004353 0.0232147831739252 0.0270879641801509 0.00381199252849464 0.0207822104278737 0.0142328494164532 0.00833784966857048 0.0473922953668389 0.0682360968952576 0.0292393238658419 0.0273130761351997 0.0119046201830931 0.0691506001284225 0.0903850053593673 0.0649750359072567 0.0193475240973413 0.118147228191603 0.157104783279562 0.0236540826946731 0.0151377535573721 0.015821533106558 0.0623473034791245 0.0335671254173807 0.0588381723958451 0.0810854640791394 0.0525943157681804 0.0160646871402179
"machte" 0.0504049195201452 0.0805223068552775 0.153217568947906 0.109148561549432 0.0724278580413982 0.0319726314274981 0 0.0145912369199983 0.0300903462646596 0.0629871663648532 0.0972963707949567 0.109252304540799 0.0297615504577326 0.0938472430314306 0.0590978881195863 0.0341973873196088 0.0804857002449397 0.0651205194756868 0.0953850469911629 0.068596839814552 0.116056110606519 0.015821533106558 0.0413232127710477 0.0441672702860272 0.095046278485596 0.106312052903761 0.0809143319510468 0.0709523682026292
"weiß" 0.0730871333042105 0.073993471164309 0 0.0478022897296781 0.110547783326345 0.0839281574971824 0.0569313976658127 0.0792095718514195 0.0925278147638284 0.0656116316300554 0.0756189410323498 0.0136565380675999 0.0654754110070118 0.046100400085615 0.0706857093195052 0.015388824293824 0.0634598790392793 0.0390723116854121 0.0261841305465937 0.037846532311477 0.0756887677868604 0.171399941987712 0.150068509536963 0.0300337437944985 0.0452601326121886 0.0486512784474836 0.0505714574694043 0.0548876810624113
"indem" 0.0588057394401694 0.0565832426550598 0.0464295663478503 0.0143406869189034 0.224907559181184 0.100713788996619 0.0284656988329063 0.00833784966857048 0.112086539835857 0.0236201873868199 0.0458754908929589 0.0546261522703995 0.0369043225675885 0.133361871676243 0.0787971841594484 0.0598454278093154 0.0189605736153944 0.0511661224451825 0.0645251788469631 0.0141924496168039 0.131193864163891 0.0263692218442634 0.0601723975438062 0.0353338162288218 0.0588381723958451 0.0792835648773808 0.113280064731466 0.0441778896355993
"rief" 0.026042541752075 0.0674646354733406 0.0185718265391401 0.0573627476756137 0.10673579079785 0.143876841423741 0.128095644748079 0.321007212239963 0.168505939082094 0.0682360968952576 0.0680570469291148 0 0.0226187783478768 0.0493932858060161 0.113560647759205 0.0803638602010806 0.064233780003173 0.0595387606634851 0.0177678028709029 0.0283848992336077 0.38348975678676 0.247870685336076 0.0746717704459282 0.111301521120789 0.0429971259815791 0.0198208912193452 0.00404571659755234 0.0481940614206538
"werde" 0.0798077892402298 0.0565832426550598 0.116073915869626 0.19200586374754 0.0419319178134411 0.0623466312836212 0.0284656988329063 0.0187601617542836 0.0481445540234554 0.0288691179172244 0.0489002485342529 0.0136565380675999 0.0464280187140629 0.0707970429886231 0.0643124076595498 0.0410368647835305 0.0545600179545024 0.0511661224451825 0.0392761958198906 0.0331157157725423 0.0706428499344031 0.213590696938533 0.0681470526399733 0.0547674151546738 0.07920523207133 0.127934843324864 0.0485485991706281 0.220889448177997
"hatten" 0.0394838536241137 0.0391730141458107 0.102145045965271 0.0693133201080332 0.0419319178134411 0.109506262639181 0.0426985482493595 0.016675699337141 0.0135406558190968 0.0866073537516731 0.0398259756103709 0.0477978832365995 0.0178569302746396 0.0642112715478209 0.0422955473797039 0.121400724984611 0.0328907909654802 0.134892504628208 0.0654603263664843 0.253098684833002 0.0605510142294883 0.0184584552909844 0.0311736517395623 0.0494673427203505 0.0294190861979226 0.0270284880263798 0.09507434004248 0.0294519264237329
"herrn" 0.0210020498000605 0.0478781284004353 0.0650013928869904 0.0414286510990543 0.0571798879274197 0.0887240522113071 0 0.00208446241714262 0.0526581059631544 0.228328478072593 0.0357929654219789 0.129737111642199 0.0238092403661861 0.126776100235441 0.0295489440597932 0.00170986936598044 0.0472079587975127 0.0158149833012382 0.0158975078318605 0.0520389819282808 0.0201836714098294 0.100203043008201 0.0152243415472281 0.0176669081144109 0.031682092828532 0.0504531776492423 0.0343885910791949 0.0428391657072478
