"m_Arnim_Graefin-Dolores_1810" "m_Bruckbraeu_Mittheilungen_1829" "m_Cleland_Fanny-Hill_1748" "m_Defoe_Robinson-Crusoe_1719" "m_Diderot_Die-Nonne_1796" "m_Eichendorff_Ahnung-und-Gegenwart_1815" "m_Engel_Lorenz-Stark_1801" "m_Fielding_Tom-Jones_1749" "m_Gellert_Graefin-von-G_1747" "m_Goethe_Lehrjahre_1795" "m_Goethe_Wahlverwandschaften_1809" "m_Goethe_Wanderjahre_1821" "m_Goethe_Werther_1774" "m_Haller_Usong_1771" "m_Hauff_Memoiren-des-Satan_1826" "m_Heine_Harzreise_1824" "m_Heinse_Hildegard_1795" "m_Hippel_Kreuz-und-Querzuege_1793" "m_Hoelderlin_Fragment-von-Hyperion_1794" "m_Jacobi_Woldemar_1779" "m_Klinger_Faust_1791" "m_Klinger_Geschichte-eines-Teutschen_1798" "m_Knigge_Braunschweig_1792" "m_Lavater_Unveraenderte-Fragmente_1773" "m_Lesage_Gil-Blas_1715" "m_Manzoni_Die-Verlobten_1826" "m_Moritz_Anton-Reiser_1785" "m_Moritz_Hartknopf_1786" "m_Nicolai_Sebaldus-Nothanker_1773" "m_Pestalozzi_Lienhard-und-Gertrud_1781" "m_Pfeffel_Biographie-eines-Pudels_1789" "m_Schilling_Denkwuerdigkeiten_1787" "m_Schlegel_Lucinde_1799" "m_Schnabel_Kavalier_1738" "m_Scott_Ivanhoe_1819" "m_Stendhal_Rot-und-Schwarz_1830" "m_Swift_Gullivers-Reisen_1726" "m_Tieck_William-Lovell_1795" "m_Wieland_Abderiten_1774" "m_Wieland_Aristipp_1801" "m_Zschokke_Goldmacherdorf_1817" "w_Ahlefeld_Erna_1820" "w_Ahlefeld_Marie-Mueller_1799" "w_Ehrmann_Nina_1788" "w_Fouque_Falkenstein_1810" "w_Fouque_Magie-der-Natur_1812" "w_Fouque_Spanier_1814" "w_Huber_Luise_1796" "w_Huber_Seldorf_1795" "w_La-Roche_Rosaliens-Briefe_1779" "w_Liebeskind_Maria_1784" "w_Mereau_Amanda-und-Eduard_1803" "w_Mereau_Bluethenalter_1794" "w_Pichler_Agathocles_1808" "w_Schlegel_Florentin_1801" "w_Unger_Julchen-Gruenthal_1798"
"treue" 0.0185548034675217 0.0247572711028826 0.00464295663478503 0.0062293652276833 0.00231454692743895 0.00781049507380918 0.00676742612226483 0.00685077690445011 0.012565445026178 0.00672957960833847 0.00505254648342765 0.00546978626810157 0.0176883812604235 0.00354911981828507 0.00559058991904826 0.0332760246242582 0.0068358410742904 0.00853124033570431 0 0.0242306760358614 0.00466120787433384 0.0141842142590038 0.0104978610608089 0.00186237079802589 0.00545873875840987 0.00314783586284429 0.00155203588306962 0.00400560785099139 0.00163939801304961 0.00460063225831893 0 0.00434385995395508 0.0233980679881004 0.0188968594873137 0.0121618334639604 0.00247919029644918 0.00201619000574614 0 0.00279087940610086 0.00449265796012593 0.00473081653893462 0.0232296338652324 0.0397763167130724 0.00455653521062584 0.0167803151648285 0.00476780776199104 0.0261498677978906 0.00508763450433721 0.0259776808425428 0.0118078767620985 0.0229588908304741 0.00403071404099236 0.0125825731362064 0.0383566314353904 0.00897827258035554 0.0122377800666959
"jedem" 0.0415627597672485 0.0355213020171794 0.00464295663478503 0.0166116406071555 0.00694364078231686 0.0189683451792509 0.00902323482968644 0.0118571138730867 0.00837696335078534 0.0295066182827148 0.0227364591754244 0.0184605286548428 0.0328498509122151 0.0124219193639977 0.0201261237085737 0.00554600410404304 0.0197479853257278 0.0309257462169281 0.0142328494164532 0.0311537263318218 0.027967247246003 0.0309473765650991 0.0157467915912133 0.033522674364466 0.0109174775168197 0.0274311410905003 0.0217285023629746 0.0200280392549569 0.0114757860913473 0.0144591299547166 0.0259000259000259 0.0369228096086182 0.0066851622823144 0 0.021621037269263 0.0142553442045828 0.0342752300976844 0.0539922505240424 0.0316299666024764 0.028338304056179 0.037846532311477 0.0142951593016815 0.0210580500245677 0.0182261408425034 0.025933214345644 0.0452941737389148 0.0116221634657291 0.0203505380173488 0.042213731369132 0.0172576660369132 0.0306118544406321 0.0362764263689313 0.0754954388172381 0.0383566314353904 0.0287304722571377 0.0244755601333918
"fesseln" 0.000742192138700867 0.00645841854857807 0 0.00138430338392962 0 0 0.00225580870742161 0.00131745709700964 0.00209424083769634 0.00414127975897752 0.00378940986257074 0.00205116985053809 0 0.00354911981828507 0.00559058991904826 0.00554600410404304 0.00227861369143013 0 0 0.0034615251479802 0.00932241574866767 0.00644737011772898 0 0.00186237079802589 0.0040940540688074 0.000449690837549185 0.00232805382460442 0 0.00245909701957441 0 0 0.00217192997697754 0.0066851622823144 0.00218040686392081 0.00743223156130915 0.000619797574112295 0.00403238001149228 0.00635202947341676 0 0.00380147981241425 0 0.0142951593016815 0.0116989166803154 0 0.00305096639360517 0.00238390388099552 0.00290554086643229 0.00763145175650581 0.00974163031595354 0.00317904374364191 0 0.00604607106148854 0.0251651462724127 0.00497215592680986 0.00538696354821332 0.00101981500555799
"für" 0.23082175513597 0.327226539794622 0.306435137895812 0.260941187870734 0.284689272074991 0.116041641096594 0.417324610872998 0.371522901356717 0.316230366492147 0.240711885990568 0.325889248181083 0.301521968029099 0.176883812604235 0.330068143100511 0.243749720470504 0.194110143641506 0.442810594034589 0.187154084864513 0.185027042413891 0.349614039946 0.304532247789811 0.410052739487563 0.270319922315828 0.432070025142006 0.404629010467132 0.344463181562676 0.327479571327689 0.17224113759263 0.322141709564248 0.228717146556427 0.336700336700337 0.154207028365406 0.384396831233078 0 0.354044485284182 0.298122633148014 0.260088510741252 0.25408117893667 0.341417580679672 0.376692090502867 0.364272873497966 0.235870128477744 0.350967500409462 0.4761579295104 0.1769560508291 0.169257175550682 0.127843798123021 0.384116405077459 0.33229783411086 0.445066124109868 0.326526447366743 0.324472480299885 0.541050644856873 0.405585862029776 0.366313521278506 0.29472653660626
"verzeihen" 0.0044531528322052 0.00538201545714839 0 0 0.0185163754195116 0.00111578501054417 0.00902323482968644 0.0202888392939484 0 0.00724723957821066 0.0151576394502829 0.00546978626810157 0.00505382321726386 0.0053236797274276 0.0122992978219062 0 0.00227861369143013 0.00959764537766735 0 0.0034615251479802 0.00155373595811128 0.0167631623060953 0 0.0130365955861812 0.0040940540688074 0.00269814502529511 0.000776017941534808 0.00400560785099139 0.00245909701957441 0.00657233179759847 0 0.0108596498848877 0.0033425811411572 0.000726802287973603 0.00608091673198022 0.00619797574112295 0.00201619000574614 0.00825763831544178 0.00279087940610086 0.00725737055097266 0 0.00893447456355092 0.0210580500245677 0.00455653521062584 0.00762741598401294 0.00953561552398207 0.020338786065026 0.00763145175650581 0.00757682357907498 0.00590393838104927 0.0395403119858165 0.00403071404099236 0 0.00781338788498693 0.00538696354821332 0.00713870503890594
"einsamen" 0.00593753710960694 0.0118404340057265 0.00464295663478503 0.00553721353571849 0 0.02677884025306 0.00225580870742161 0.000790474258205782 0.00209424083769634 0.00362361978910533 0.00505254648342765 0.00205116985053809 0.00505382321726386 0.00354911981828507 0.00335435395142895 0.0166380123121291 0.000759537897143378 0.000533202520981519 0.0284656988329063 0.0069230502959604 0.00466120787433384 0.00773684414127477 0 0.00186237079802589 0.000682342344801234 0.00359752670039348 0.0209524844214398 0.00801121570198278 0.00409849503262402 0.000657233179759847 0.012950012950013 0 0.0233980679881004 0 0.00472960190265128 0.00247919029644918 0.00100809500287307 0.0139744648415169 0.000930293135366954 0.00103676722156752 0 0.00178689491271018 0.0257376166966939 0.00227826760531292 0.00762741598401294 0.00476780776199104 0 0.00508763450433721 0.0119064370528321 0.00908298212469118 0.00637746967513169 0.00806142808198472 0.00629128656810318 0.0113649278327083 0.00718261806428443 0.00305944501667398
"uebrigens" 0 0.00861122473143743 0 0.00484506184375368 0 0 0 0.000526982838803854 0 0 0 0 0 0 0 0 0.00835491686857716 0.00479882268883367 0 0 0 0 0 0.00744948319210355 0 0.00674536256323777 0 0.00400560785099139 0 0.000657233179759847 0 0 0 0 0.00202697224399341 0 0 0 0 0.0169338646189362 0.00236540826946731 0.00178689491271018 0.00233978333606308 0.0113913380265646 0.00152548319680259 0 0 0 0.00108240336843928 0.000454149106234559 0.00510197574010536 0.00201535702049618 0.00629128656810318 0.00781338788498693 0 0
"freundschaft" 0.0207813798836243 0.0161460463714452 0.00928591326957006 0.00484506184375368 0.00462909385487791 0.00781049507380918 0.0135348522445297 0.0163364680029195 0.050261780104712 0.00931787945769942 0.00252627324171382 0.00888840268566506 0.0126345580431597 0.0212947189097104 0.0022362359676193 0 0.0106335305600073 0.0106640504196304 0.0142328494164532 0.134999480771228 0.00776867979055639 0.0167631623060953 0.0131223263260111 0.0204860787782848 0.0279760361368506 0.00854412591343451 0.0209524844214398 0.0200280392549569 0.00983638807829765 0 0 0 0.08356452852893 0.00726802287973603 0.00270262965865787 0.010536558759909 0.0131052350373499 0.0355713650511338 0.00744234508293563 0.0176250427666479 0.00473081653893462 0.00714757965084073 0.0701935000818924 0.00683480281593876 0.00457644959040776 0.00953561552398207 0.00290554086643229 0.012719086260843 0.00974163031595354 0.0417817177735794 0.0255098787005268 0.00604607106148854 0.00629128656810318 0.045459711330833 0.0179565451607111 0.0142774100778119
"züge" 0.00816411352570954 0.00538201545714839 0.00464295663478503 0 0.00462909385487791 0.0223157002108834 0.00902323482968644 0.00237142277461734 0.00209424083769634 0.00414127975897752 0.00505254648342765 0.00341861641756348 0.00252691160863193 0.0177455990914253 0.0190080057247641 0.00554600410404304 0.00759537897143378 0.00159960756294456 0 0.0034615251479802 0.00776867979055639 0.0012894740235458 0 0.00372474159605177 0.0081881081376148 0.00224845418774592 0.00155203588306962 0 0.00163939801304961 0 0 0 0.0133703245646288 0 0.0128374908786249 0.00557817816701065 0.00302428500861921 0.00698723242075843 0.00279087940610086 0.00483824703398177 0 0.0285903186033629 0.0187182666885046 0.00455653521062584 0.0122038655744207 0.0143034232859731 0.0290554086643229 0.00508763450433721 0.0119064370528321 0.019528411568086 0.00255098787005268 0.0120921421229771 0.0251651462724127 0.010654619843164 0.00718261806428443 0.00203963001111598
"innern" 0.0155860349127182 0.0172224494628749 0 0.011074427071437 0 0.00223157002108834 0.00676742612226483 0.00105396567760771 0 0.00931787945769942 0.013894502829426 0.0273489313405079 0.00505382321726386 0.0106473594548552 0.00670870790285791 0 0.00607630317714702 0.00586522773079671 0.0569313976658127 0.0034615251479802 0.0170910955392241 0.0180526363296411 0.00787339579560664 0.00558711239407766 0.000682342344801234 0.00719505340078696 0.0124162870645569 0.00801121570198278 0.00245909701957441 0.00591509861783862 0 0.0173754398158203 0.033425811411572 0 0.00675657414664469 0.00309898787056147 0.00403238001149228 0.0165152766308836 0.00651205194756868 0.0169338646189362 0.00236540826946731 0.0518199524685953 0.0374365333770093 0.00455653521062584 0.0289841807392492 0.0381424620959283 0.0377720312636197 0 0.0216480673687857 0.00681223659351838 0.00510197574010536 0.0181382131844656 0.0314564328405159 0.0127855438117968 0.0125695816124978 0.0101981500555799
"gewohnten" 0.00964849780311127 0.00430561236571871 0 0.000692151691964811 0 0 0.00451161741484322 0.00105396567760771 0 0.00103531993974438 0.00505254648342765 0.00410233970107618 0 0.00177455990914253 0.00111811798380965 0 0 0 0 0 0 0 0 0 0.000682342344801234 0.00404721753794266 0.000776017941534808 0 0.000819699006524804 0.00131446635951969 0 0 0 0 0.00135131482932894 0.00247919029644918 0 0 0 0.00449265796012593 0.00236540826946731 0.00893447456355092 0 0 0.0106783823776181 0.00953561552398207 0.00871662259929686 0 0 0.00272489463740735 0 0.00403071404099236 0 0.0042618479372656 0.00538696354821332 0.00101981500555799
"blicken" 0.0089063056644104 0.00645841854857807 0.0139288699043551 0.00138430338392962 0.0115727346371948 0.0122736351159859 0.00225580870742161 0.00685077690445011 0 0.00362361978910533 0.00631568310428456 0.00273489313405079 0.00505382321726386 0 0.025716713627622 0.0110920082080861 0.0113930684571507 0.00159960756294456 0 0.0034615251479802 0.00621494383244511 0.0232105324238243 0.00524893053040443 0.00186237079802589 0.00955279282721727 0.0148397976391231 0.0100882332399525 0.0120168235529742 0.00163939801304961 0.00197169953927954 0.0388500388500388 0.00868771990791017 0.0066851622823144 0.00508761601581522 0.00878354639063809 0.00743757088934754 0.00504047501436535 0.00444642063139173 0.000930293135366954 0.00380147981241425 0.00236540826946731 0.0232296338652324 0.0374365333770093 0 0.0228822479520388 0.0143034232859731 0.020338786065026 0.0101752690086744 0 0.0099912803371603 0.00382648180507902 0.0120921421229771 0 0.00994431185361973 0.00359130903214222 0.0101981500555799
"scene" 0 0.00861122473143743 0 0 0.0115727346371948 0 0 0 0 0 0 0 0 0 0 0 0.11013299508579 0.00586522773079671 0 0 0 0 0.0131223263260111 0.00372474159605177 0 0.000449690837549185 0 0.0120168235529742 0 0.000657233179759847 0 0 0 0 0.00675657414664469 0 0 0 0.00558175881220173 0.00691178147711682 0 0.00536068473813055 0 0 0 0 0 0 0.00541201684219641 0.00544978927481471 0.00765296361015803 0.00604607106148854 0.00629128656810318 0.0085236958745312 0 0
"damals" 0.0244923405771286 0.0204516587371639 0.0139288699043551 0.0138430338392962 0.00694364078231686 0.0602523905693851 0 0.0152825023253118 0.0167539267015707 0.0232946986442485 0.00884195634599838 0.00888840268566506 0.00252691160863193 0.0177455990914253 0.0313073035466702 0.0277300205202152 0.00607630317714702 0.00373241764687063 0.0142328494164532 0.0069230502959604 0.00932241574866767 0.0206315843767327 0.0262446526520222 0.00186237079802589 0.00545873875840987 0.0278808319280495 0.0884660453349681 0.0440616863609053 0.0221318731761697 0.00197169953927954 0 0.00434385995395508 0.0100277434234716 0.0159896503354193 0.0108105186346315 0.0254117005386041 0.0211699950603345 0.0406529886298672 0.0213967421134399 0.0145147411019453 0.0236540826946731 0.0285903186033629 0.00935913334425232 0 0.0137293487712233 0.0166873271669686 0.00871662259929686 0.0432448932868663 0.0368017145269356 0.00408734195611103 0.0153059272203161 0.022168927225458 0.0629128656810318 0.0227298556654165 0.0197521996767822 0.0203963001111598
"gewalt" 0.0230079562997269 0.00645841854857807 0.00928591326957006 0.0166116406071555 0.00462909385487791 0.02677884025306 0.00676742612226483 0.0292475475536139 0.0272251308900524 0.0119061793070604 0.0227364591754244 0.00957212596917775 0.0227422044776874 0.0514622373651334 0.00335435395142895 0.00554600410404304 0.0394959706514557 0.0117304554615934 0.0284656988329063 0.017307625739901 0.0233060393716692 0.0206315843767327 0.0183712568564155 0.0111742247881553 0.00545873875840987 0.0287802136031478 0.0116402691230221 0.00801121570198278 0.0163939801304961 0.00525786543807878 0.012950012950013 0.0108596498848877 0.0066851622823144 0.0145360457594721 0.0222966946839275 0.00867716603757213 0.0151214250430961 0.0196912913675919 0.0139543970305043 0.0328309620163049 0.00236540826946731 0.0214427389525222 0.00935913334425232 0.0478436197115713 0.0350861135264595 0.0739010203108611 0.0290554086643229 0.0407010760346977 0.0216480673687857 0.0263406481616044 0.0127549393502634 0.0282149982869465 0.0188738597043095 0.031963859529492 0.0107739270964266 0.0163170400889279
"geschick" 0.0066797292483078 0 0.00928591326957006 0 0 0.00223157002108834 0 0.00184443993581349 0 0.00414127975897752 0.00884195634599838 0.00410233970107618 0.00252691160863193 0 0.00111811798380965 0 0 0 0 0 0 0.00257894804709159 0 0 0.00341171172400617 0.00269814502529511 0.00232805382460442 0 0 0 0 0 0 0 0.00405394448798681 0.00309898787056147 0.00201619000574614 0 0 0.00103676722156752 0 0.00357378982542037 0 0 0.00457644959040776 0.00953561552398207 0.0145277043321614 0 0 0.000908298212469118 0 0.00604607106148854 0 0.0120752358222525 0.00179565451607111 0.00203963001111598
"krank" 0.0133594584966156 0.00322920927428904 0 0.00207645507589443 0.00925818770975582 0.00223157002108834 0.0112790435371081 0.00210793135521542 0.0272251308900524 0.00724723957821066 0.00252627324171382 0.000683723283512697 0.0101076464345277 0.0053236797274276 0.00559058991904826 0 0.00607630317714702 0.00746483529374127 0 0 0 0.00515789609418318 0 0.016761337182233 0.00750576579281357 0.00449690837549185 0.00310407176613923 0 0.00327879602609922 0.00460063225831893 0 0.00434385995395508 0.0066851622823144 0.00799482516770963 0.00135131482932894 0.00681777331523524 0.0070566650201115 0.0241377119989837 0.00651205194756868 0.00241912351699089 0.00236540826946731 0.0125082643889713 0.0163784833524416 0.0159478732371904 0.00610193278721035 0.00715171164298655 0.00290554086643229 0.0203505380173488 0.00865922694751426 0.0118078767620985 0.00127549393502634 0.0120921421229771 0 0.0156267757699739 0.00897827258035554 0.00815852004446393
"verstand" 0.0170704191901199 0.0150696432800155 0.00464295663478503 0.0103822753794722 0.00694364078231686 0.0122736351159859 0.00902323482968644 0.0237142277461734 0.018848167539267 0.0253653385237373 0.0164207760711399 0.0184605286548428 0.0126345580431597 0.0106473594548552 0.0234804776600027 0.0110920082080861 0.0425341222400292 0.0367909739477248 0.0284656988329063 0.0103845754439406 0.0341821910784481 0.0206315843767327 0.0157467915912133 0.016761337182233 0.0170585586200308 0.0116919617762788 0.0116402691230221 0.0120168235529742 0.0270500672153185 0.0111729640559174 0 0.0108596498848877 0.0467961359762008 0.00654122059176242 0.00675657414664469 0.0254117005386041 0.0443561801264151 0.0463698151559423 0.0251179146549078 0.0162426864712245 0.037846532311477 0.00536068473813055 0.0116989166803154 0.0341740140796938 0.0244077311488414 0.0238390388099552 0.00871662259929686 0.025438172521686 0.0292248909478606 0.0140786222932713 0.0242343847655004 0.0241842842459542 0.0440390059767222 0.0198886237072395 0.0143652361285689 0.0326340801778557
"unwillkührlich" 0 0.00107640309142968 0 0.000692151691964811 0 0 0 0 0 0 0 0 0 0 0 0 0.000759537897143378 0 0 0 0 0 0 0 0 0 0 0.00400560785099139 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0321641084287833 0.00233978333606308 0.00683480281593876 0.0472899791008802 0.0405263659769238 0.0290554086643229 0.00508763450433721 0.0119064370528321 0.000908298212469118 0 0.00604607106148854 0.0125825731362064 0.00710307989544266 0 0.0112179650611379
"entfernte" 0.0066797292483078 0.0118404340057265 0.00464295663478503 0.00969012368750735 0.0185163754195116 0.0033473550316325 0 0.00237142277461734 0 0.0129414992468047 0.0214733225545675 0.0116232958197158 0 0.0106473594548552 0.0022362359676193 0 0.00151907579428676 0.00426562016785215 0 0 0.00932241574866767 0.00386842207063739 0 0 0 0.00539629005059022 0.00698416147381327 0 0.00163939801304961 0.00131446635951969 0.012950012950013 0.0217192997697754 0 0 0.00608091673198022 0.00433858301878606 0.0070566650201115 0.00190560884202503 0 0.00276471259084673 0 0.00714757965084073 0.0187182666885046 0.00227826760531292 0 0 0.00290554086643229 0.00508763450433721 0.0119064370528321 0.00363319284987647 0.0102039514802107 0.00806142808198472 0 0.00568246391635413 0.00897827258035554 0.00611889003334795
"folgte" 0.00816411352570954 0.00753482164000775 0.0325006964434952 0.00484506184375368 0.0277745631292674 0.0156209901476184 0.00225580870742161 0.00526982838803854 0.00837696335078534 0.0119061793070604 0.0113682295877122 0.0123070191032285 0.0101076464345277 0.0124219193639977 0.0234804776600027 0.00554600410404304 0.0068358410742904 0.00586522773079671 0.0142328494164532 0.017307625739901 0.010876151706779 0.0116052662119122 0.00787339579560664 0.00186237079802589 0.0245643244128444 0.0112422709387296 0.00620814353227847 0.00400560785099139 0.00901668907177284 0.00525786543807878 0.0388500388500388 0.0260631597237305 0.0033425811411572 0.0145360457594721 0.0148644631226183 0.00929696361168442 0.00403238001149228 0.00571682652607508 0 0.00207353444313505 0.00709622480840193 0.0107213694762611 0.0233978333606308 0 0.0167803151648285 0.0119195194049776 0.0116221634657291 0.0025438172521686 0.0270600842109821 0.00544978927481471 0.00892845754518437 0.00604607106148854 0.0251651462724127 0.0149164677804296 0.0143652361285689 0.0101981500555799
"gänzlich" 0.00296876855480347 0.0172224494628749 0.00464295663478503 0.00969012368750735 0 0 0.00451161741484322 0.00895870825966552 0 0.00362361978910533 0 0.00136744656702539 0 0.0053236797274276 0.0111811798380965 0.00554600410404304 0.00379768948571689 0 0 0.0034615251479802 0.0155373595811128 0.00386842207063739 0.0157467915912133 0.00931185399012944 0.000682342344801234 0.00449690837549185 0.0186244305968354 0.00400560785099139 0.0155742811239713 0.00197169953927954 0.012950012950013 0.00217192997697754 0 0.0174432549113665 0.0121618334639604 0.010536558759909 0.0252023750718268 0.0158800736835419 0.0232573283841739 0.0179706318405037 0.00236540826946731 0 0 0 0.0137293487712233 0.00953561552398207 0 0.0025438172521686 0 0.000908298212469118 0.00127549393502634 0.0120921421229771 0.00629128656810318 0.00355153994772133 0 0.00203963001111598
"weinte" 0.0103906899418121 0.00215280618285936 0 0.00276860676785924 0.0138872815646337 0.0111578501054417 0.00225580870742161 0.000526982838803854 0.0104712041884817 0.00362361978910533 0 0.00341861641756348 0.0101076464345277 0.00354911981828507 0.00670870790285791 0.0110920082080861 0.000759537897143378 0.00319921512588912 0.0142328494164532 0.0138461005919208 0.00310747191622256 0.00386842207063739 0 0.00558711239407766 0.000682342344801234 0.00089938167509837 0.00543212559074366 0.00801121570198278 0.00409849503262402 0.0124874304154371 0 0.00651578993093263 0 0 0.00135131482932894 0.00867716603757213 0.00100809500287307 0.0101632471574668 0 0 0.00709622480840193 0 0.0163784833524416 0.0113913380265646 0.0106783823776181 0.0166873271669686 0.0290554086643229 0.0101752690086744 0.0313896976847392 0.0277030954803081 0.00510197574010536 0.00403071404099236 0 0.00781338788498693 0.0215478541928533 0.0203963001111598
"vorstellung" 0.0044531528322052 0.00645841854857807 0.00464295663478503 0.00346075845982406 0 0.00223157002108834 0.00451161741484322 0.00237142277461734 0.00628272251308901 0.0103531993974438 0.0113682295877122 0.00341861641756348 0.00252691160863193 0 0.0022362359676193 0 0.00835491686857716 0.00479882268883367 0 0.0207691508878812 0.0139836236230015 0.0193421103531869 0.00262446526520222 0.00744948319210355 0.0040940540688074 0.0157391793142215 0.0170723947137658 0.00801121570198278 0.00573789304567363 0.000657233179759847 0 0.00868771990791017 0 0 0.000675657414664469 0.00619797574112295 0 0.00762243536810011 0.00744234508293563 0.0103676722156752 0 0.0160820542143917 0.00935913334425232 0 0.00762741598401294 0.00476780776199104 0.00581108173286457 0.00508763450433721 0.00432961347375713 0.00317904374364191 0.00127549393502634 0 0.0377477194086191 0.00994431185361973 0 0.0142774100778119
"gemahl" 0.00148438427740173 0.0139932401885858 0 0 0 0 0.00225580870742161 0.00263491419401927 0.150785340314136 0.0051765996987219 0.00884195634599838 0.00205116985053809 0.00252691160863193 0.0159710391822828 0.00335435395142895 0 0.00987399266286391 0.0175956831923901 0 0 0.00621494383244511 0.0012894740235458 0 0 0 0 0 0 0.00409849503262402 0 0 0.0195473697927979 0 0.0210772663512345 0.00337828707332234 0 0.00100809500287307 0 0.00372117254146782 0.00241912351699089 0 0.0178689491271018 0.0374365333770093 0.00227826760531292 0.00610193278721035 0 0 0.0305258070260233 0.00432961347375713 0.00363319284987647 0.00127549393502634 0.00201535702049618 0 0.0220195476758723 0.0179565451607111 0.0101981500555799
"verließ" 0.00816411352570954 0.0161460463714452 0 0.0103822753794722 0.0393472977664622 0.00669471006326501 0 0.00974918251787131 0.0167539267015707 0.00931787945769942 0.00631568310428456 0.00615350955161427 0.0151614696517916 0.00887279954571266 0.00894494387047721 0.0166380123121291 0.00303815158857351 0.00533202520981519 0.0142328494164532 0.0103845754439406 0.00310747191622256 0.0141842142590038 0.00787339579560664 0 0.0286583784816518 0.00494659921304103 0.00155203588306962 0.00400560785099139 0.00655759205219843 0.000657233179759847 0.012950012950013 0.0152035098388428 0.0066851622823144 0.00363401143986801 0.0189184076106051 0.0204533199457057 0.0120971400344768 0.0152448707362002 0.00279087940610086 0.00103676722156752 0.00473081653893462 0.0107213694762611 0.0210580500245677 0.00455653521062584 0.0152548319680259 0.0214551349289597 0.00581108173286457 0.0178067207651802 0.01515364715815 0.00499564016858015 0.0216833968954478 0.0100767851024809 0.0314564328405159 0.0156267757699739 0.0251391632249955 0.0163170400889279
"gerettet" 0.00148438427740173 0.00645841854857807 0.00464295663478503 0.0193802473750147 0.00231454692743895 0.00111578501054417 0 0.00368887987162698 0.00209424083769634 0.0051765996987219 0.00505254648342765 0.00273489313405079 0 0.0106473594548552 0 0 0 0.00106640504196304 0 0 0.00155373595811128 0.00902631816482057 0.00524893053040443 0 0.0040940540688074 0.00314783586284429 0.000776017941534808 0.00801121570198278 0.00163939801304961 0 0.012950012950013 0 0.0033425811411572 0 0.0108105186346315 0.00247919029644918 0 0.00317601473670838 0.000930293135366954 0.0017279453692792 0 0.00536068473813055 0 0 0.00152548319680259 0.00953561552398207 0 0 0.0108240336843928 0.00227074553117279 0.00255098787005268 0.00201535702049618 0 0.00497215592680986 0.00897827258035554 0.00305944501667398
"dinge" 0.00519534497090607 0.00645841854857807 0.0139288699043551 0.0228410058348388 0.00925818770975582 0.00892628008435335 0.0135348522445297 0.025295176262585 0.00628272251308901 0.00983553942757161 0.0151576394502829 0.0129907423867412 0.00252691160863193 0.00177455990914253 0.00782682588666756 0.0110920082080861 0.00987399266286391 0.0378573789896879 0.0142328494164532 0.0207691508878812 0.0217523034135579 0.0141842142590038 0.0209957221216177 0.0353850451624919 0.0279760361368506 0.0688026981450253 0.0217285023629746 0.0280392549569397 0.0286894652283681 0.00525786543807878 0 0.00217192997697754 0.0367683925527292 0.00436081372784161 0.00675657414664469 0.031609676279727 0.0272185650775729 0.0177856825255669 0.0362814322793112 0.0601324988509163 0.0260194909641404 0.0107213694762611 0.00701935000818924 0.00683480281593876 0.0228822479520388 0.0262229426909507 0.0116221634657291 0.0203505380173488 0.00757682357907498 0.00136244731870368 0.0204079029604214 0.0181382131844656 0.00629128656810318 0.0163370837595181 0.0215478541928533 0.0112179650611379
"kenntniß" 0 0.0204516587371639 0 0.00346075845982406 0 0 0 0 0 0 0 0 0 0.0106473594548552 0 0 0.00531676528000365 0.00373241764687063 0 0 0 0 0 0.00558711239407766 0 0.00674536256323777 0 0.00400560785099139 0 0.000657233179759847 0 0 0 0 0.00472960190265128 0 0 0 0 0.00552942518169346 0.00473081653893462 0 0.00233978333606308 0 0.00305096639360517 0.00715171164298655 0 0 0.00541201684219641 0.0104454294433949 0 0 0.00629128656810318 0.0063927719058984 0 0.00101981500555799
"allmählig" 0 0 0 0.00484506184375368 0 0 0 0 0 0 0 0 0 0.00177455990914253 0 0 0.000759537897143378 0.00746483529374127 0 0.0069230502959604 0 0 0 0 0 0.000449690837549185 0 0 0 0 0 0 0.0066851622823144 0.00290720915189441 0.000675657414664469 0 0 0 0.00186058627073391 0 0 0.0107213694762611 0.00467956667212616 0 0.00610193278721035 0 0 0 0.00216480673687857 0.00136244731870368 0 0 0.0125825731362064 0.00355153994772133 0 0.00509907502778996
"pause" 0.0022265764161026 0.00107640309142968 0.00928591326957006 0 0.0115727346371948 0.00223157002108834 0.00225580870742161 0.00158094851641156 0 0.00569425966859409 0.00757881972514147 0.00615350955161427 0 0 0.00111811798380965 0.00554600410404304 0.00227861369143013 0.00106640504196304 0 0 0.00310747191622256 0.0012894740235458 0 0 0.000682342344801234 0.000449690837549185 0.00543212559074366 0.00400560785099139 0.000819699006524804 0 0.012950012950013 0.00217192997697754 0 0 0.011486176049296 0.00185939272233688 0.00100809500287307 0.000635202947341676 0.000930293135366954 0.000691178147711682 0 0.00536068473813055 0.00233978333606308 0 0 0 0.00871662259929686 0 0.00216480673687857 0 0.00127549393502634 0 0 0.000710307989544266 0.00179565451607111 0.00305944501667398
