"m_Arnim_Isabella-von-Aegypten_1812" "m_Bruckbraeu_Mittheilungen_1829" "m_Clauren_Liebe-und-Irrtum_1827" "m_Eichendorff_Ahnung-und-Gegenwart_1815" "m_Heinse_Ardinghello_1787" "m_Hunold_Adalie_1702" "m_Lavater_Unveraenderte-Fragmente_1773" "m_Miller_Siegwart_1776" "m_Paul_Feldprediger_1809" "m_Paul_Hesperus_1795" "m_Paul_Siebenkaes_1796" "m_Restif-de-la-Bretonne_Anti-Justine_1793" "m_Sade_Geschichte-der-Justine_1797" "m_Schlegel_Lucinde_1799" "m_Schnabel_Kavalier_1738" "m_Schnabel_Wunderliche-Fata_1731" "m_Sterne_Tristram-Shandy_1759" "m_Waiblinger_Briten-in-Rom_1828" "m_Walpole_Otranto_1764" "m_Wieland_Agathon_1794" "w_Fischer_Gustav_1801" "w_Fischer_Vierzehn-Tage_1801" "w_Huber_Ellen-Percy_1822" "w_Huber_Seldorf_1795" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"gelde" 0.00759128520458514 0.00215280618285936 0.00217627856365615 0.00223157002108834 0.00196072664529475 0.00111688166638745 0.00186237079802589 0 0.00448510943667025 0 0.00112650035766386 0 0.00170846716326112 0 0.00726802287973603 0.0165103754124981 0.00173817317998783 0.00264089156499234 0 0 0 0.0147918053398417 0.00338405658142604 0 0.00226300663060943 0.00720759680703461 0.00202285829877617 0.00535489571340598
"gelingen" 0.00253042840152838 0.00861122473143743 0 0 0.00196072664529475 0 0 0 0 0.00161679526925704 0 0 0.0022779562176815 0 0 0.000417984187658181 0.00231756423998378 0 0.00271680069550098 0.00247822261873784 0 0 0.00902415088380278 0.00108240336843928 0.00226300663060943 0 0.0141600080914332 0.00267744785670299
"hüten" 0 0.00538201545714839 0 0.0033473550316325 0.00196072664529475 0.00111688166638745 0 0.000504126273548999 0 0 0 0 0.00683386865304449 0 0.00363401143986801 0.00313488140743636 0 0.00528178312998468 0 0 0 0 0.00451207544190139 0.00108240336843928 0 0 0 0
"regeln" 0.00506085680305676 0 0 0 0.00490181661323687 0 0.00186237079802589 0.001512378820647 0 0.00242519290388556 0.00112650035766386 0 0.00398642338094262 0.0066851622823144 0.000726802287973603 0.00146294465680363 0.00405573741997161 0 0.00815040208650293 0.0030977782734223 0 0.0147918053398417 0.00225603772095069 0 0.00226300663060943 0.00360379840351731 0.00404571659755234 0.00267744785670299
"säugling" 0 0.00107640309142968 0 0 0 0 0 0 0 0.000404198817314261 0.00112650035766386 0 0.000569489054420374 0 0 0 0 0 0 0.00061955565468446 0 0 0.00338405658142604 0.0064944202106357 0 0 0 0
"behandeln" 0 0.00430561236571871 0 0.0033473550316325 0.000980363322647373 0 0 0 0.00448510943667025 0.000404198817314261 0.000563250178831932 0.0047192071731949 0.00512540148978337 0.0033425811411572 0 0.000417984187658181 0.00463512847996755 0.00528178312998468 0.00271680069550098 0.00371733392810676 0.00504591785245736 0 0.00676811316285208 0.00108240336843928 0.00226300663060943 0.00180189920175865 0 0.00267744785670299
"dorthin" 0 0 0.00217627856365615 0.00669471006326501 0.00196072664529475 0 0 0.000504126273548999 0.00448510943667025 0.000808397634628521 0 0 0.00455591243536299 0 0 0.00020899209382909 0.00463512847996755 0 0.0108672027820039 0 0 0 0 0.00216480673687857 0 0 0.00202285829877617 0.0013387239283515
"einig" 0 0.00430561236571871 0 0 0.00196072664529475 0.00111688166638745 0.00186237079802589 0.001008252547098 0 0 0.000563250178831932 0 0 0 0.000726802287973603 0.0020899209382909 0.000579391059995944 0.00264089156499234 0 0.00433688958279122 0 0 0.00112801886047535 0.00108240336843928 0 0 0.00404571659755234 0.00267744785670299
"fährt" 0 0 0 0 0.000980363322647373 0 0 0.000504126273548999 0.0224255471833513 0.0020209940865713 0.00225300071532773 0 0.000569489054420374 0 0 0 0.00347634635997567 0.00264089156499234 0 0.00061955565468446 0 0 0 0 0.00226300663060943 0.00180189920175865 0 0.0013387239283515
"gabrielens" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gefühls" 0.00253042840152838 0 0.00217627856365615 0 0.00588217993588424 0 0 0 0 0.0020209940865713 0.000563250178831932 0 0.000569489054420374 0.016712905705786 0 0 0 0 0.00271680069550098 0.0030977782734223 0 0 0.00112801886047535 0.00432961347375713 0 0 0.00404571659755234 0.00937106749846047
"kleinsten" 0.00506085680305676 0.00107640309142968 0 0.00223157002108834 0.00294108996794212 0.00223376333277489 0.00744948319210355 0.001512378820647 0.00897021887334051 0.00687137989434243 0.00337950107299159 0.00235960358659745 0.00170846716326112 0.0033425811411572 0 0.000835968375316362 0.00115878211999189 0 0 0.0030977782734223 0 0 0 0 0.00226300663060943 0.00360379840351731 0.00404571659755234 0.0013387239283515
"kostete" 0.00253042840152838 0.00322920927428904 0.00217627856365615 0 0.000980363322647373 0 0.00186237079802589 0.001512378820647 0 0.00161679526925704 0.000563250178831932 0.00235960358659745 0.00341693432652224 0 0.00218040686392081 0.00146294465680363 0.00115878211999189 0.00528178312998468 0 0.00495644523747568 0.0151377535573721 0 0.00451207544190139 0 0.00452601326121886 0.00540569760527596 0 0.0013387239283515
"liebster" 0 0 0.00217627856365615 0.00111578501054417 0.000980363322647373 0.00893505333109957 0.00186237079802589 0.00857014665033298 0 0.000404198817314261 0 0 0 0 0.00799482516770963 0.00564278653338544 0 0.015845349389954 0.00271680069550098 0.00123911130936892 0.00504591785245736 0 0 0 0.00226300663060943 0.00540569760527596 0.00202285829877617 0
"monat" 0 0.00215280618285936 0.00217627856365615 0.00223157002108834 0.00196072664529475 0.00111688166638745 0.0130365955861812 0.00302475764129399 0.00448510943667025 0.00282939172119982 0.00450600143065545 0.0047192071731949 0.00968131392514636 0 0.00508761601581522 0.00919565212847998 0.0156435586198905 0 0 0.00123911130936892 0.00504591785245736 0 0 0 0.0135780397836566 0.00180189920175865 0.00404571659755234 0
"samt" 0 0 0 0.00223157002108834 0.0117643598717685 0 0 0 0.017940437746681 0.00808397634628521 0.0129547541131344 0 0.000569489054420374 0 0.00363401143986801 0.000835968375316362 0 0.0132044578249617 0 0 0 0 0 0 0.00226300663060943 0.00540569760527596 0 0
"verfolgen" 0 0.00107640309142968 0 0.0033473550316325 0.00196072664529475 0.00335064499916234 0.00372474159605177 0.001008252547098 0 0.000404198817314261 0.00394275125182352 0.00235960358659745 0.00512540148978337 0.0100277434234716 0.00145360457594721 0.00292588931360727 0.00231756423998378 0 0.00815040208650293 0 0.0100918357049147 0 0.00676811316285208 0.00541201684219641 0.00452601326121886 0.00180189920175865 0 0
"verheiratet" 0.00253042840152838 0.00645841854857807 0.00217627856365615 0.0033473550316325 0 0.00111688166638745 0 0.00403301018839199 0 0 0.00112650035766386 0.00943841434638981 0.00113897810884075 0 0.00145360457594721 0.0020899209382909 0.00115878211999189 0 0.00815040208650293 0.00123911130936892 0 0 0 0 0 0 0 0.0013387239283515
"zunächst" 0 0.00215280618285936 0.00652883569096844 0 0 0 0 0.000504126273548999 0 0 0.00225300071532773 0.00943841434638981 0.00569489054420374 0 0 0 0.00173817317998783 0 0 0 0 0 0.00338405658142604 0 0 0 0 0
"hannchen" 0 0 0.00870511425462459 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inneres" 0 0.00107640309142968 0.00652883569096844 0 0.000980363322647373 0 0 0 0 0.00848817516359947 0.00337950107299159 0 0.00170846716326112 0.0033425811411572 0 0 0.00115878211999189 0.00264089156499234 0.00271680069550098 0 0.00504591785245736 0 0.00112801886047535 0.00216480673687857 0.00226300663060943 0 0.012137149792657 0.0013387239283515
"lieblichen" 0 0.00107640309142968 0.0108813928182807 0.00781049507380918 0.00882326990382636 0.00111688166638745 0 0.001512378820647 0 0.000808397634628521 0.000563250178831932 0 0 0.0133703245646288 0 0.000835968375316362 0 0 0.00271680069550098 0.00123911130936892 0 0.00739590266992086 0 0 0 0 0 0.0013387239283515
"michael" 0.0278347124168122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000626976281487271 0.00115878211999189 0 0 0 0 0 0 0 0 0 0 0
"nahte" 0.00506085680305676 0.00753482164000775 0.0043525571273123 0 0 0.00111688166638745 0 0.001008252547098 0 0.000404198817314261 0 0.0047192071731949 0.0022779562176815 0 0 0 0 0 0.00271680069550098 0 0 0 0.00676811316285208 0.0108240336843928 0 0 0 0
"römischen" 0.00506085680305676 0.00215280618285936 0.00217627856365615 0 0.0117643598717685 0.00111688166638745 0 0.00201650509419599 0.00448510943667025 0.00121259645194278 0.00732225232481511 0 0.00170846716326112 0.0033425811411572 0.000726802287973603 0.00104496046914545 0.00173817317998783 0.0343315903449004 0.00543360139100196 0.00123911130936892 0 0 0 0 0 0.00180189920175865 0.00202285829877617 0
"schreien" 0.00253042840152838 0.00322920927428904 0 0.00223157002108834 0.00392145329058949 0 0.00372474159605177 0.00352888391484299 0.00448510943667025 0.0020209940865713 0.00225300071532773 0.0188768286927796 0.00854233581630561 0 0.00290720915189441 0.00522480234572726 0.000579391059995944 0.0105635662599694 0 0.00061955565468446 0 0 0.00112801886047535 0.00108240336843928 0.00226300663060943 0 0 0
"streng" 0 0 0 0.00781049507380918 0.00392145329058949 0 0 0.00453713646194099 0 0.00121259645194278 0 0 0.00170846716326112 0 0 0 0.00115878211999189 0 0 0 0.00504591785245736 0 0.00451207544190139 0.00432961347375713 0 0.00180189920175865 0 0
"verlange" 0 0.00215280618285936 0.00217627856365615 0 0.000980363322647373 0.00111688166638745 0 0 0 0.00121259645194278 0.00112650035766386 0.00235960358659745 0.013667737306089 0.0033425811411572 0.00363401143986801 0.00397084978275272 0.00173817317998783 0 0.00543360139100196 0.00247822261873784 0.00504591785245736 0 0.00112801886047535 0 0 0 0.00202285829877617 0.00535489571340598
"zeigten" 0.00506085680305676 0 0.00217627856365615 0.00223157002108834 0.00294108996794212 0.00111688166638745 0 0.00302475764129399 0 0.000404198817314261 0.00225300071532773 0.00235960358659745 0.00284744527210187 0.0100277434234716 0.00218040686392081 0.00480681815806908 0.000579391059995944 0.00264089156499234 0 0.00061955565468446 0 0 0.00338405658142604 0.00108240336843928 0.00452601326121886 0.00360379840351731 0.00404571659755234 0
"begreife" 0 0.00322920927428904 0.00870511425462459 0 0.000980363322647373 0 0 0.000504126273548999 0 0 0.000563250178831932 0 0.00512540148978337 0.0100277434234716 0.000726802287973603 0 0.00347634635997567 0 0 0.00061955565468446 0 0 0 0 0 0.00180189920175865 0.00809143319510468 0
"beobachtet" 0.00253042840152838 0 0.00217627856365615 0.00111578501054417 0.00392145329058949 0.00335064499916234 0.00558711239407766 0.000504126273548999 0 0.000808397634628521 0.000563250178831932 0.00235960358659745 0.00455591243536299 0.0066851622823144 0.00218040686392081 0.000417984187658181 0.00173817317998783 0 0 0.0061955565468446 0 0.00739590266992086 0.00225603772095069 0.00108240336843928 0 0.00540569760527596 0.00404571659755234 0.0013387239283515
"ch" 0 0.00107640309142968 0 0 0.00196072664529475 0 0.00186237079802589 0 0 0 0 0 0 0 0.00508761601581522 0 0 0 0 0 0 0 0 0 0 0 0 0
"erwiesen" 0 0.00107640309142968 0 0.00111578501054417 0 0.0111688166638745 0.00372474159605177 0.001008252547098 0 0.0020209940865713 0.0016897505364958 0 0.00398642338094262 0 0.00436081372784161 0.00376185768892363 0.00173817317998783 0 0.0108672027820039 0.00123911130936892 0.00504591785245736 0 0.00338405658142604 0 0 0 0.00202285829877617 0
"nenne" 0 0.00107640309142968 0.00217627856365615 0 0 0.00111688166638745 0.00186237079802589 0 0.00897021887334051 0.00242519290388556 0.00225300071532773 0.00235960358659745 0.000569489054420374 0 0.000726802287973603 0.000417984187658181 0.00231756423998378 0 0 0.00185866696405338 0.0151377535573721 0.00739590266992086 0.00112801886047535 0 0 0.00180189920175865 0 0.00267744785670299
"reißen" 0 0.00215280618285936 0.00217627856365615 0.00111578501054417 0 0 0 0 0 0.00121259645194278 0.00394275125182352 0.00235960358659745 0.00284744527210187 0.0066851622823144 0.00218040686392081 0 0.00173817317998783 0.00264089156499234 0 0 0.00504591785245736 0 0.00112801886047535 0 0.00452601326121886 0 0 0.00267744785670299
"rühmen" 0 0.00538201545714839 0 0.00111578501054417 0.00196072664529475 0.0156363433294242 0.00372474159605177 0.001008252547098 0 0.00121259645194278 0.00225300071532773 0.00235960358659745 0.00113897810884075 0 0.000726802287973603 0.00292588931360727 0.00289695529997972 0.00792267469497702 0.00271680069550098 0.0030977782734223 0 0 0.00225603772095069 0 0 0 0 0
"schöpfung" 0.00253042840152838 0.00107640309142968 0 0 0.00686254325853161 0 0.00186237079802589 0.001512378820647 0 0.00485038580777113 0.00394275125182352 0 0.00113897810884075 0.0033425811411572 0 0 0.00231756423998378 0 0 0.00371733392810676 0 0 0 0.0140712437897107 0.00905202652243771 0 0.00606857489632851 0.00669361964175748
"verliert" 0 0 0.00217627856365615 0 0.0137250865170632 0 0 0.001512378820647 0.00448510943667025 0.000808397634628521 0.00112650035766386 0 0.00512540148978337 0.0033425811411572 0 0 0.00173817317998783 0 0.00543360139100196 0.00495644523747568 0 0 0.00112801886047535 0.00216480673687857 0.00226300663060943 0.00540569760527596 0 0.00535489571340598
"wofür" 0.00506085680305676 0.00430561236571871 0 0.00223157002108834 0.00294108996794212 0.00111688166638745 0.00558711239407766 0 0.0134553283100108 0.00242519290388556 0.00506925160948739 0 0.00113897810884075 0 0.00290720915189441 0 0.00289695529997972 0.00264089156499234 0.00271680069550098 0.0061955565468446 0 0 0 0.00216480673687857 0.00226300663060943 0.00180189920175865 0.00202285829877617 0
"beklagen" 0 0.00645841854857807 0 0 0.00196072664529475 0.00446752666554978 0 0.001512378820647 0.00448510943667025 0.000404198817314261 0.000563250178831932 0 0.00911182487072599 0 0.00436081372784161 0.00125395256297454 0.0052145195399635 0 0 0.00185866696405338 0.00504591785245736 0 0.00112801886047535 0 0 0.00180189920175865 0.00606857489632851 0
"ehrwürdigen" 0 0.00107640309142968 0.00217627856365615 0 0.000980363322647373 0 0 0.00302475764129399 0 0 0.000563250178831932 0.00235960358659745 0.00170846716326112 0 0 0.000626976281487271 0.00173817317998783 0 0.0108672027820039 0.0061955565468446 0 0 0.00564009430237674 0.00757682357907498 0.00678901989182828 0.00720759680703461 0 0
"ers" 0 0 0 0 0 0 0.00931185399012944 0.0373053442426259 0.00897021887334051 0.0198057420483988 0.0219667569744453 0 0.000569489054420374 0 0 0.00104496046914545 0 0 0.00271680069550098 0.00185866696405338 0 0 0.00112801886047535 0 0 0 0 0
"fürstlichen" 0.00506085680305676 0.0419797205657575 0 0 0 0.010051934997487 0 0.001512378820647 0 0.00687137989434243 0.0016897505364958 0 0 0 0.00581441830378882 0.00146294465680363 0 0 0.00271680069550098 0.00061955565468446 0 0 0 0 0.00226300663060943 0 0.00809143319510468 0
"hermann" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hinten" 0.00506085680305676 0.00107640309142968 0.00217627856365615 0.0033473550316325 0.00686254325853161 0 0 0.00554538900903898 0.017940437746681 0.00485038580777113 0.00844875268247898 0.151014629542237 0.0466981024624707 0 0.00145360457594721 0.00146294465680363 0.00463512847996755 0 0 0 0 0 0 0 0 0 0.00202285829877617 0
"kameraden" 0 0.00322920927428904 0 0 0.000980363322647373 0 0 0.000504126273548999 0 0.000404198817314261 0 0.00707881075979235 0.00797284676188524 0 0.00944842974365683 0 0 0 0 0 0 0 0 0.0216480673687857 0 0 0 0
"sonntag" 0 0 0 0.00111578501054417 0 0 0.0130365955861812 0.00907427292388197 0.0134553283100108 0.00323359053851408 0.0123915039343025 0.0188768286927796 0 0 0 0.00480681815806908 0.00463512847996755 0.015845349389954 0 0 0 0 0.00338405658142604 0 0 0 0 0
"verstorbenen" 0.00759128520458514 0.00215280618285936 0.00870511425462459 0.00111578501054417 0 0.00223376333277489 0 0.00403301018839199 0 0.000808397634628521 0.00394275125182352 0 0 0 0.000726802287973603 0.00522480234572726 0.00115878211999189 0 0 0 0 0 0 0 0 0 0 0.00401617178505449
"vorhanden" 0 0.00538201545714839 0.00217627856365615 0.00223157002108834 0.000980363322647373 0.00335064499916234 0.00558711239407766 0 0 0.000808397634628521 0.00394275125182352 0 0.00569489054420374 0.0033425811411572 0.00218040686392081 0.0119125493482582 0.00347634635997567 0.00528178312998468 0 0.00123911130936892 0 0 0.00112801886047535 0 0 0.00180189920175865 0.0525943157681804 0.0013387239283515
"fürs" 0 0 0 0.00111578501054417 0.00980363322647373 0 0.00558711239407766 0.00453713646194099 0 0.000808397634628521 0.00225300071532773 0.00235960358659745 0.00113897810884075 0.0033425811411572 0 0 0 0 0 0.00061955565468446 0 0.0295836106796835 0.00451207544190139 0 0 0 0.00809143319510468 0
"mode" 0 0.00322920927428904 0 0.00111578501054417 0.00196072664529475 0.00111688166638745 0.00186237079802589 0 0 0.000808397634628521 0 0 0.000569489054420374 0.0066851622823144 0.00654122059176242 0.0020899209382909 0.00289695529997972 0.00264089156499234 0 0.00123911130936892 0 0 0.00225603772095069 0 0 0.00540569760527596 0 0.00267744785670299
"rückte" 0.00253042840152838 0.00107640309142968 0.00217627856365615 0.00892628008435335 0.00196072664529475 0.00111688166638745 0 0.001008252547098 0.00448510943667025 0.00485038580777113 0.00450600143065545 0 0 0 0.00290720915189441 0.00104496046914545 0.00579391059995944 0 0 0 0 0 0.00902415088380278 0 0 0.00180189920175865 0.00404571659755234 0
"scheschian" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00061955565468446 0 0 0 0 0 0 0 0
"stoßen" 0.00253042840152838 0.00107640309142968 0.00217627856365615 0.00111578501054417 0 0 0 0.000504126273548999 0.00448510943667025 0.00161679526925704 0.00337950107299159 0.0047192071731949 0.0022779562176815 0 0.00145360457594721 0 0.00347634635997567 0 0.00271680069550098 0.00123911130936892 0 0 0.00112801886047535 0 0.00678901989182828 0 0 0
"todten" 0 0.00107640309142968 0 0 0 0.00223376333277489 0.0111742247881553 0.00453713646194099 0 0 0 0 0.00170846716326112 0 0 0.0110765809729418 0.00115878211999189 0 0 0 0 0 0.00451207544190139 0.0227304707372249 0 0 0.00202285829877617 0.00267744785670299
"vollem" 0 0.00322920927428904 0 0.0033473550316325 0.00196072664529475 0 0.00186237079802589 0.00252063136774499 0 0.000404198817314261 0 0 0.00113897810884075 0.0033425811411572 0.00145360457594721 0.00125395256297454 0.00579391059995944 0.00264089156499234 0 0.00061955565468446 0 0 0 0 0.00226300663060943 0.00540569760527596 0 0
"befürchten" 0 0.00538201545714839 0.0043525571273123 0.00111578501054417 0.000980363322647373 0.00335064499916234 0.00372474159605177 0.001008252547098 0.00897021887334051 0.000404198817314261 0.000563250178831932 0 0.00398642338094262 0 0.00581441830378882 0.00668774700253089 0.00115878211999189 0 0.00271680069550098 0.00123911130936892 0 0.00739590266992086 0 0 0.00226300663060943 0.00360379840351731 0.00606857489632851 0.00267744785670299
"empfahl" 0.00253042840152838 0.00430561236571871 0 0 0 0 0.00372474159605177 0.00403301018839199 0 0.000808397634628521 0 0.0047192071731949 0.00284744527210187 0.0033425811411572 0 0.000417984187658181 0.000579391059995944 0.00264089156499234 0.00543360139100196 0.00061955565468446 0 0.0443754160195252 0.00225603772095069 0.00108240336843928 0 0.00720759680703461 0 0
