"m_Arnim_Graefin-Dolores_1810" "m_Bruckbraeu_Mittheilungen_1829" "m_Cleland_Fanny-Hill_1748" "m_Defoe_Robinson-Crusoe_1719" "m_Diderot_Die-Nonne_1796" "m_Eichendorff_Ahnung-und-Gegenwart_1815" "m_Engel_Lorenz-Stark_1801" "m_Fielding_Tom-Jones_1749" "m_Gellert_Graefin-von-G_1747" "m_Goethe_Lehrjahre_1795" "m_Goethe_Wahlverwandschaften_1809" "m_Goethe_Wanderjahre_1821" "m_Goethe_Werther_1774" "m_Haller_Usong_1771" "m_Hauff_Memoiren-des-Satan_1826" "m_Heine_Harzreise_1824" "m_Heinse_Hildegard_1795" "m_Hippel_Kreuz-und-Querzuege_1793" "m_Hoelderlin_Fragment-von-Hyperion_1794" "m_Jacobi_Woldemar_1779" "m_Klinger_Faust_1791" "m_Klinger_Geschichte-eines-Teutschen_1798" "m_Knigge_Braunschweig_1792" "m_Lavater_Unveraenderte-Fragmente_1773" "m_Lesage_Gil-Blas_1715" "m_Manzoni_Die-Verlobten_1826" "m_Moritz_Anton-Reiser_1785" "m_Moritz_Hartknopf_1786" "m_Nicolai_Sebaldus-Nothanker_1773" "m_Pestalozzi_Lienhard-und-Gertrud_1781" "m_Pfeffel_Biographie-eines-Pudels_1789" "m_Schilling_Denkwuerdigkeiten_1787" "m_Schlegel_Lucinde_1799" "m_Schnabel_Kavalier_1738" "m_Scott_Ivanhoe_1819" "m_Stendhal_Rot-und-Schwarz_1830" "m_Swift_Gullivers-Reisen_1726" "m_Tieck_William-Lovell_1795" "m_Wieland_Abderiten_1774" "m_Wieland_Aristipp_1801" "m_Zschokke_Goldmacherdorf_1817" "w_Ahlefeld_Erna_1820" "w_Ahlefeld_Marie-Mueller_1799" "w_Ehrmann_Nina_1788" "w_Fouque_Falkenstein_1810" "w_Fouque_Magie-der-Natur_1812" "w_Fouque_Spanier_1814" "w_Huber_Luise_1796" "w_Huber_Seldorf_1795" "w_La-Roche_Rosaliens-Briefe_1779" "w_Liebeskind_Maria_1784" "w_Mereau_Amanda-und-Eduard_1803" "w_Mereau_Bluethenalter_1794" "w_Pichler_Agathocles_1808" "w_Schlegel_Florentin_1801" "w_Unger_Julchen-Gruenthal_1798"
"gold" 0.00148438427740173 0.0226044649200232 0 0.00830582030357773 0 0.00446314004217667 0.00451161741484322 0.00263491419401927 0 0.00155297990961657 0 0.00341861641756348 0 0.00887279954571266 0.00447247193523861 0.0110920082080861 0.00303815158857351 0.00906444285668583 0 0 0.0512732866176722 0.012894740235458 0.00787339579560664 0.00186237079802589 0.00955279282721727 0.00089938167509837 0 0.0320448628079311 0.00245909701957441 0.00460063225831893 0 0.00217192997697754 0 0.00726802287973603 0.0168914353666117 0.00185939272233688 0.00604857001723842 0.00317601473670838 0.00651205194756868 0.00656619240326098 0.0520389819282808 0 0.00233978333606308 0 0.00152548319680259 0.0166873271669686 0.00290554086643229 0 0 0.00499564016858015 0 0.00201535702049618 0 0.00497215592680986 0.00179565451607111 0.00101981500555799
"angesicht" 0.00742192138700867 0 0 0.00138430338392962 0 0.00223157002108834 0 0.00816823400145974 0 0.00155297990961657 0.00378940986257074 0.00273489313405079 0.0126345580431597 0.00709823963657013 0 0 0 0.00959764537766735 0 0.0207691508878812 0.0139836236230015 0.00902631816482057 0 0.00931185399012944 0.00136468468960247 0.00089938167509837 0.00310407176613923 0 0.00491819403914882 0.00722956497735832 0 0 0.0066851622823144 0.00508761601581522 0.00135131482932894 0.00247919029644918 0 0.00127040589468335 0.000930293135366954 0.00103676722156752 0 0.00357378982542037 0.00701935000818924 0.00227826760531292 0 0.00238390388099552 0.00871662259929686 0 0.00541201684219641 0 0.00127549393502634 0 0.00629128656810318 0.000710307989544266 0.00359130903214222 0.00407926002223197
"wären" 0.0237501484384277 0.0150696432800155 0 0.0885954165714958 0.0185163754195116 0.00781049507380918 0.0360929393187458 0.0442665584595238 0.0356020942408377 0.0165651190359101 0.00884195634599838 0.0170930820878174 0.0151614696517916 0.0301675184554231 0.0100630618542869 0.0110920082080861 0.022026599017158 0.0511874420142258 0.0142328494164532 0.0276922011838416 0.00932241574866767 0.0270789544944617 0.0157467915912133 0.0186237079802589 0.0136468468960247 0.0274311410905003 0.0186244305968354 0.0320448628079311 0.0360667562870914 0.0216886949320749 0 0.0152035098388428 0.0066851622823144 0.0334329052467857 0.0290532688305721 0.0179741296492566 0.0342752300976844 0.0165152766308836 0.0372117254146782 0.0196985772097829 0.030750307503075 0.00714757965084073 0.0163784833524416 0.0227826760531292 0.00305096639360517 0 0.0116221634657291 0.0305258070260233 0.0259776808425428 0.0367860776049993 0.0267853726355531 0.0100767851024809 0.0125825731362064 0.0127855438117968 0.0305261267732088 0.0203963001111598
"anderen" 0.0126172663579147 0.00215280618285936 0.0557154796174204 0 0.0416618446939012 0.00223157002108834 0 0.00131745709700964 0.00209424083769634 0.00103531993974438 0.00252627324171382 0.00205116985053809 0.00505382321726386 0 0.0156536517733351 0.00554600410404304 0.00151907579428676 0.00319921512588912 0 0 0 0.0012894740235458 0 0.00186237079802589 0.00682342344801234 0.00269814502529511 0 0 0.0114757860913473 0.00920126451663786 0 0.0130315798618653 0.0033425811411572 0.00218040686392081 0.00743223156130915 0.00309898787056147 0.150206155428088 0.00127040589468335 0 0.000691178147711682 0 0.0214427389525222 0 0 0 0.00238390388099552 0.00290554086643229 0 0 0 0 0 0 0.000710307989544266 0 0
"ordentlich" 0.00593753710960694 0 0 0.00346075845982406 0 0.00669471006326501 0 0.00316189703282313 0 0.00362361978910533 0.00252627324171382 0.00273489313405079 0.00252691160863193 0.00177455990914253 0.00559058991904826 0.00554600410404304 0.00303815158857351 0.00106640504196304 0 0.0069230502959604 0 0 0 0.00186237079802589 0 0.00179876335019674 0.0155203588306962 0.00400560785099139 0.000819699006524804 0.00854403133687801 0 0 0.0100277434234716 0.00290720915189441 0.00270262965865787 0.00309898787056147 0.00201619000574614 0.0171504795782252 0.00186058627073391 0.00138235629542336 0.00473081653893462 0.00178689491271018 0.00233978333606308 0.00227826760531292 0.00305096639360517 0 0 0 0 0.00726638569975294 0.00255098787005268 0 0 0.0042618479372656 0.00538696354821332 0.0152972250833699
"leute" 0.0630863317895737 0.00538201545714839 0.0278577398087102 0.0332232812143109 0.0208309223469506 0.02677884025306 0.00676742612226483 0.0418951356849064 0.0397905759162304 0.0284712983429704 0.0126313662085691 0.0177768053713301 0.0303229393035832 0.0124219193639977 0.0570240171742922 0.0720980533525595 0.0159502958400109 0.0207948983182792 0 0.051922877219703 0.0170910955392241 0.0361052726592823 0.0603627010996509 0.0148989663842071 0.0607284686873098 0.0670039347948286 0.0496651482582277 0.0120168235529742 0.0614774254893603 0.0893837124473392 0 0.00217192997697754 0 0.0297988938069177 0.0371611578065458 0.0446254253360852 0.0695585551982419 0.0400177856825256 0.0837263821830259 0.0262647696130439 0.274387359258208 0.00536068473813055 0.00233978333606308 0.0387305492903196 0.0122038655744207 0.00953561552398207 0.00581108173286457 0.0305258070260233 0.0313896976847392 0.0590393838104927 0.0471932755959745 0 0 0.00781338788498693 0.0287304722571377 0.0163170400889279
"etc" 0 0.00645841854857807 0.00464295663478503 0.000692151691964811 0 0 0 0.000263491419401927 0 0 0 0 0.00758073482589579 0 0.0100630618542869 0 0.00379768948571689 0.00479882268883367 0 0 0.00932241574866767 0 0 0.0204860787782848 0 0 0 0 0.000819699006524804 0 0 0 0 0.0203504640632609 0.000675657414664469 0 0 0 0.00186058627073391 0.000345589073855841 0 0.00178689491271018 0 0 0 0 0 0 0 0.00227074553117279 0 0 0 0 0 0.0142774100778119
"gar" 0.0734770217313858 0.0656605885772104 0.00928591326957006 0.0782131411920236 0.0462909385487791 0.112694286064961 0.112790435371081 0.104606093502565 0.0816753926701571 0.0740253756917231 0.0821038803556993 0.138112103269565 0.0808611714762218 0.0053236797274276 0.070441432980008 0.18301813543342 0.0713965623314775 0.0442558092414661 0.0142328494164532 0.0553844023676832 0.0155373595811128 0.063184227153744 0.104978610608089 0.0614582363348543 0.0218349550336395 0.0449690837549185 0.0574253276735758 0.0280392549569397 0.138529132102692 0.166279994479241 0.0777000777000777 0.0434385995395508 0.123675502222816 0.112654354635908 0.03175589848923 0.0570213768183311 0.0100809500287307 0.10989010989011 0.101401951754998 0.0528751282999437 0.139559087898571 0.0250165287779426 0.0116989166803154 0.0888524366072039 0.0335606303296569 0.0166873271669686 0.0552052764622134 0.0432448932868663 0.0173184538950285 0.0440524633047522 0.108416984477239 0.0241842842459542 0.00629128656810318 0.0262813956131379 0.0879870712874843 0.0989220555391252
"ichs" 0 0 0.00464295663478503 0.000692151691964811 0 0 0.00902323482968644 0.000790474258205782 0 0 0.00757881972514147 0 0 0 0 0 0 0.00106640504196304 0.0284656988329063 0.0103845754439406 0 0 0 0.0242108203743365 0 0.000449690837549185 0 0.00400560785099139 0.000819699006524804 0.00525786543807878 0 0.00217192997697754 0 0 0.00810788897597362 0.00185939272233688 0 0 0.00372117254146782 0.000691178147711682 0 0 0.00233978333606308 0 0 0 0 0 0 0.00454149106234559 0.00765296361015803 0.00403071404099236 0 0.000710307989544266 0 0.00203963001111598
"kopfe" 0.011132882080513 0.00861122473143743 0 0.00415291015178887 0.0115727346371948 0.0122736351159859 0.0203022783667945 0.0155459937447137 0.00209424083769634 0.00103531993974438 0.00126313662085691 0.000683723283512697 0.0101076464345277 0.00177455990914253 0.0022362359676193 0.0221840164161721 0.00303815158857351 0.00533202520981519 0 0.0034615251479802 0 0.00386842207063739 0.0131223263260111 0 0.000682342344801234 0.0184373243395166 0.0170723947137658 0.0160224314039656 0.00491819403914882 0.00262893271903939 0.0518000518000518 0.00434385995395508 0 0.0116288366075776 0.00608091673198022 0.00371878544467377 0.00806476002298457 0.0139744648415169 0.0139543970305043 0.00656619240326098 0.00709622480840193 0.00536068473813055 0.00233978333606308 0.00455653521062584 0.00305096639360517 0.00715171164298655 0.00290554086643229 0.00763145175650581 0.00216480673687857 0.00499564016858015 0.00255098787005268 0 0 0.0021309239686328 0.00359130903214222 0.0101981500555799
"hinauf" 0.00519534497090607 0.00215280618285936 0.0185718265391401 0.00692151691964811 0.00694364078231686 0.0223157002108834 0.00676742612226483 0.00790474258205781 0 0.00880021948782723 0.00631568310428456 0.0102558492526905 0.0176883812604235 0 0.00670870790285791 0.0277300205202152 0.0144312200457242 0.000533202520981519 0.0142328494164532 0.0242306760358614 0.0186448314973353 0 0.0104978610608089 0.00744948319210355 0.00341171172400617 0.017088251826869 0.00620814353227847 0.00400560785099139 0.00245909701957441 0.0197169953927954 0.012950012950013 0 0 0.0152628480474457 0.00270262965865787 0.00929696361168442 0.0120971400344768 0.00698723242075843 0.00372117254146782 0.00241912351699089 0 0.00536068473813055 0.00233978333606308 0.00683480281593876 0.00915289918081552 0.00238390388099552 0 0 0.00757682357907498 0.00726638569975294 0.00765296361015803 0.00604607106148854 0.0125825731362064 0.000710307989544266 0.0125695816124978 0.00203963001111598
"konnt" 0 0 0 0.000692151691964811 0 0.00446314004217667 0.0248138957816377 0.00685077690445011 0 0.00258829984936095 0 0.00273489313405079 0.0101076464345277 0 0 0 0.00379768948571689 0.00426562016785215 0.0142328494164532 0.0276922011838416 0.00155373595811128 0.00257894804709159 0 0 0 0 0 0.00400560785099139 0 0 0 0 0 0 0 0 0 0.00508162357873341 0.00651205194756868 0.00483824703398177 0 0.00178689491271018 0 0 0 0 0 0 0 0.00544978927481471 0 0 0 0 0 0
"feuer" 0.0185548034675217 0.00968762782286711 0.0557154796174204 0.0359918879821702 0.0138872815646337 0.0223157002108834 0.00451161741484322 0.0155459937447137 0.00209424083769634 0.0160474590660379 0.00505254648342765 0.00683723283512697 0.0202152928690554 0.0408148779102782 0.00894494387047721 0.00554600410404304 0.0273433642971616 0.0170624806714086 0 0.0069230502959604 0.0201985674554466 0.0103157921883664 0.00262446526520222 0.00558711239407766 0.0081881081376148 0.00989319842608207 0.0100882332399525 0.00801121570198278 0.00901668907177284 0.0177452958535159 0.012950012950013 0.14986316841145 0.0467961359762008 0.00436081372784161 0.0182427501959407 0.0123959514822459 0.0120971400344768 0.00889284126278346 0.0167452764366052 0.0103676722156752 0.0118270413473366 0.00893447456355092 0.028077400032757 0.0227826760531292 0.0167803151648285 0.0166873271669686 0 0.012719086260843 0.0227304707372249 0.0104454294433949 0.0153059272203161 0.00201535702049618 0.0188738597043095 0.0113649278327083 0.00538696354821332 0.00815852004446393
"nieder" 0.0259767248545303 0.0139932401885858 0.00928591326957006 0.0166116406071555 0.0439763916213401 0.0189683451792509 0.0157906609519513 0.00526982838803854 0.018848167539267 0.0155297990961657 0.0176839126919968 0.00957212596917775 0.0328498509122151 0.0195201590005679 0.0122992978219062 0.00554600410404304 0.0129121442514374 0.00426562016785215 0.0711642470822659 0.0103845754439406 0.0217523034135579 0.0116052662119122 0.0183712568564155 0.0111742247881553 0.00136468468960247 0.0161888701517707 0.016296376772231 0.0400560785099139 0.0131151841043969 0.00722956497735832 0.012950012950013 0.0304070196776856 0.0066851622823144 0.0123556388955512 0.0202697224399341 0.0111563563340213 0.0241942800689537 0.021596900209617 0.000930293135366954 0.00207353444313505 0.00709622480840193 0.0178689491271018 0.03041718336882 0 0.0167803151648285 0.0429102698579193 0.040677572130052 0.025438172521686 0.0357193111584963 0.00454149106234559 0.0153059272203161 0.00403071404099236 0 0.0177576997386067 0.0233435087089244 0.00713870503890594
"volk" 0.0133594584966156 0.00538201545714839 0 0.00830582030357773 0 0.00223157002108834 0 0.00316189703282313 0 0.00569425966859409 0.00252627324171382 0.00546978626810157 0.00505382321726386 0.127768313458262 0.0212442416923834 0.0332760246242582 0.0151907579428676 0.0186620882343532 0 0.0034615251479802 0.0326284551203369 0.0386842207063739 0.0104978610608089 0.0111742247881553 0.0081881081376148 0.0238336143901068 0.00232805382460442 0.0120168235529742 0.00245909701957441 0.0460063225831893 0 0 0 0.00218040686392081 0.0135131482932894 0.00743757088934754 0.0393157051120498 0.000635202947341676 0.0558175881220172 0.0224632898006297 0.0141924496168039 0.00536068473813055 0 0.00683480281593876 0 0.0119195194049776 0.0232443269314583 0 0.0248952774741035 0.00136244731870368 0.00255098787005268 0.00403071404099236 0.0125825731362064 0.0134958518013411 0.00179565451607111 0.00305944501667398
"deswegen" 0.0126172663579147 0 0 0 0.00694364078231686 0.00111578501054417 0.0157906609519513 0.025295176262585 0.0272251308900524 0.0134591592166769 0.0202101859337106 0.022562868355919 0.00758073482589579 0.0053236797274276 0.00894494387047721 0 0.000759537897143378 0 0 0.0069230502959604 0 0 0.0183712568564155 0.0409721575565695 0 0.00089938167509837 0.00853619735688289 0.0120168235529742 0.00819699006524804 0.000657233179759847 0 0 0 0.00581441830378882 0.000675657414664469 0.00123959514822459 0 0.0146096677888585 0.0120938107597704 0 0.00236540826946731 0 0.00701935000818924 0.00227826760531292 0 0 0 0.0101752690086744 0.00432961347375713 0.0227074553117279 0.0127549393502634 0.00201535702049618 0 0 0.00718261806428443 0.00203963001111598
"sitzen" 0.0066797292483078 0.00215280618285936 0.00464295663478503 0.00484506184375368 0.00694364078231686 0.0223157002108834 0.00451161741484322 0.00711426832385203 0.00418848167539267 0.00880021948782723 0.00757881972514147 0.00615350955161427 0.0176883812604235 0.00887279954571266 0.0122992978219062 0.0277300205202152 0.00531676528000365 0.00853124033570431 0 0.0069230502959604 0.0155373595811128 0.0193421103531869 0.0131223263260111 0.00372474159605177 0.00341171172400617 0.0089938167509837 0.00698416147381327 0.00400560785099139 0.00573789304567363 0.00394339907855908 0 0.00868771990791017 0 0.0167164526233929 0.00675657414664469 0.00681777331523524 0.00201619000574614 0.0101632471574668 0.0102332244890365 0.00380147981241425 0.00473081653893462 0.00178689491271018 0.00467956667212616 0 0.00305096639360517 0.00476780776199104 0.00581108173286457 0.00763145175650581 0 0.0099912803371603 0.0140304332852897 0.00201535702049618 0 0.00142061597908853 0.00359130903214222 0.00713870503890594
"etliche" 0 0 0 0.00207645507589443 0 0 0 0.00105396567760771 0.104712041884817 0 0 0 0 0.0106473594548552 0.00111811798380965 0 0 0.00159960756294456 0 0.0069230502959604 0 0 0 0.00372474159605177 0 0 0 0 0 0.0308899594487128 0 0 0 0.0952110997245419 0 0.0111563563340213 0 0.00317601473670838 0.020466448978073 0.0120956175849544 0 0 0.00233978333606308 0 0 0 0 0 0 0.00817468391222206 0 0 0 0 0 0
"herab" 0.00371096069350433 0.00861122473143743 0 0.0152273372232258 0.00462909385487791 0.0156209901476184 0 0.00210793135521542 0 0.00103531993974438 0.00505254648342765 0.00683723283512697 0.00505382321726386 0.00177455990914253 0.0134174158057158 0.0554600410404304 0.00303815158857351 0.00213281008392608 0.0142328494164532 0.0103845754439406 0 0.00386842207063739 0 0.00931185399012944 0.00136468468960247 0.00674536256323777 0.00543212559074366 0.00400560785099139 0.00327879602609922 0.00591509861783862 0 0.0108596498848877 0.0066851622823144 0.00145360457594721 0.00540525931731575 0.00185939272233688 0.00100809500287307 0.00762243536810011 0.00372117254146782 0.00241912351699089 0.00709622480840193 0.0268034236906528 0.0233978333606308 0.00683480281593876 0.00305096639360517 0.00476780776199104 0.00581108173286457 0.0025438172521686 0.00974163031595354 0.00136244731870368 0.00382648180507902 0.022168927225458 0 0.0063927719058984 0.0107739270964266 0.0112179650611379
"dritte" 0.000742192138700867 0.00753482164000775 0.00464295663478503 0.00969012368750735 0.0115727346371948 0 0 0.00316189703282313 0.00418848167539267 0.00258829984936095 0.00378940986257074 0.00615350955161427 0.00252691160863193 0.00177455990914253 0.0022362359676193 0 0.0113930684571507 0.00799803781472279 0 0.0069230502959604 0.00621494383244511 0 0.00787339579560664 0 0.0040940540688074 0.00314783586284429 0.00232805382460442 0 0.00245909701957441 0.00131446635951969 0 0.00434385995395508 0.0033425811411572 0.00508761601581522 0.00337828707332234 0.00247919029644918 0.00806476002298457 0.00190560884202503 0.0111635176244035 0.0058750142555493 0.00709622480840193 0.00357378982542037 0 0.00227826760531292 0 0 0.00290554086643229 0 0 0.00499564016858015 0.00255098787005268 0 0.00629128656810318 0 0 0.00407926002223197
"ließ" 0.0764457902861893 0.063507782394351 0 0.105899208870616 0.120356440226826 0.0479787554533992 0 0.0561236723326105 0.119371727748691 0.0838609151192947 0.0795776071139855 0.0642699886501935 0.0581189669985344 0.205848949460534 0.073795786931437 0.0332760246242582 0.0539271906971798 0.0629178974758193 0.0142328494164532 0.086538128699505 0.0978853653610106 0.0309473765650991 0.123349867464504 0.0372474159605177 0.126233333788228 0.0890387858347386 0.0962262247503162 0.0881233727218105 0.0934456867438277 0.0506069548415082 0.168350168350168 0.0847052691021241 0.0401109736938864 0.146814062170668 0.0466203616118483 0.0743757088934754 0.0493966551407805 0.0323953503144255 0.0511661224451825 0.0252280023914764 0.0520389819282808 0.0410985829923342 0.0561548000655139 0.0182261408425034 0.0747486766433268 0.0953561552398207 0.0755440625272394 0.0839459693215639 0.0725210256854319 0.0608559802354309 0.0727031542965013 0.0261996412664504 0.0943692985215477 0.056114331173997 0.0682348716107021 0.0999418705446832
"biß" 0.00148438427740173 0.00107640309142968 0 0 0 0 0 0.00210793135521542 0 0 0 0 0 0 0 0 0.00227861369143013 0.00106640504196304 0 0 0.00310747191622256 0 0 0 0.000682342344801234 0.000449690837549185 0.000776017941534808 0 0.00163939801304961 0.00197169953927954 0 0.00434385995395508 0 0.00218040686392081 0.000675657414664469 0 0 0.000635202947341676 0.000930293135366954 0.000345589073855841 0 0.00357378982542037 0 0 0 0 0 0 0.00108240336843928 0.000908298212469118 0 0 0.00629128656810318 0 0 0
"hingegen" 0 0 0 0.0269939159866276 0 0 0.00676742612226483 0.00816823400145974 0 0.00621191963846628 0.0176839126919968 0.00615350955161427 0 0.0124219193639977 0.00111811798380965 0.0110920082080861 0.00455722738286027 0.000533202520981519 0 0.0034615251479802 0 0.0012894740235458 0.0288691179172244 0.00186237079802589 0 0.00224845418774592 0.00388008970767404 0.0120168235529742 0.0352470572805666 0.0118301972356772 0 0.00217192997697754 0.0100277434234716 0.0101752320316304 0 0.00929696361168442 0 0 0.020466448978073 0.0352500855332958 0.00709622480840193 0.00357378982542037 0.00233978333606308 0.00683480281593876 0.0122038655744207 0.00953561552398207 0 0.012719086260843 0.00757682357907498 0.0131703240808022 0.00765296361015803 0.00604607106148854 0.00629128656810318 0.00142061597908853 0.00359130903214222 0.00203963001111598
"wuste" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sofort" 0 0 0.106788002600056 0.00346075845982406 0.0115727346371948 0 0.00225580870742161 0.000263491419401927 0 0 0 0.000683723283512697 0 0 0 0 0 0 0 0 0 0 0 0 0.0470816217912851 0.00179876335019674 0 0 0.00163939801304961 0 0 0.00651578993093263 0 0.00145360457594721 0.00878354639063809 0.0297502835573902 0.00100809500287307 0 0 0.00103676722156752 0 0 0 0 0.00305096639360517 0.00238390388099552 0 0 0 0 0 0 0.0188738597043095 0 0.00359130903214222 0
"euch" 0.0742192138700867 0.0495145422057652 0.0139288699043551 0.0193802473750147 0.0185163754195116 0.0301261952846925 0.0180464696593729 0.0152825023253118 0.261780104712042 0.0455540773487527 0.0214733225545675 0.0526466928304776 0.0454844089553747 0.0141964792731403 0.0525515452390536 0.0166380123121291 0.00607630317714702 0.0549198596610965 0.0142328494164532 0.0588459275156634 0.211308090303134 0.0257894804709159 0.0262446526520222 0.0502840115466989 0.642766488802762 0.236087689713322 0.00232805382460442 0.0280392549569397 0.0270500672153185 0.166279994479241 0.0518000518000518 0.0195473697927979 0.033425811411572 0.17152533996177 0.183103159374071 0.00867716603757213 0.00201619000574614 0.0127040589468335 0.0567478812573842 0.0279927149823231 0.130097454820702 0.00357378982542037 0.00233978333606308 0.0227826760531292 0.0213567647552362 0.0619815009058835 0 0.0025438172521686 0.0248952774741035 0.0367860776049993 0.0255098787005268 0.0120921421229771 0 0.0134958518013411 0.0287304722571377 0.00101981500555799
"derowegen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114834761499829 0 0 0 0 0 0 0 0.00178689491271018 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"setzt" 0.00593753710960694 0.00107640309142968 0 0.000692151691964811 0 0.00223157002108834 0.00225580870742161 0.00316189703282313 0.00837696335078534 0.00310595981923314 0.00631568310428456 0.00615350955161427 0 0.00177455990914253 0.00447247193523861 0 0.00607630317714702 0.0101308478986489 0 0 0.00155373595811128 0.00515789609418318 0.0131223263260111 0.00744948319210355 0.00341171172400617 0.00359752670039348 0 0 0.00163939801304961 0.00591509861783862 0 0.00217192997697754 0 0.00145360457594721 0.00472960190265128 0.00247919029644918 0.00302428500861921 0.00381121768405005 0.0167452764366052 0.0134779738803778 0.00236540826946731 0 0.00467956667212616 0 0 0.00715171164298655 0.00581108173286457 0.00508763450433721 0 0.00181659642493824 0.00127549393502634 0.00201535702049618 0 0.0063927719058984 0.00359130903214222 0.00509907502778996
"haupt" 0.00593753710960694 0.00753482164000775 0.0139288699043551 0.00207645507589443 0.00462909385487791 0.00223157002108834 0.00451161741484322 0.00237142277461734 0.00209424083769634 0.00828255951795504 0.0126313662085691 0.00683723283512697 0.0101076464345277 0.0177455990914253 0.00894494387047721 0.0277300205202152 0.00151907579428676 0.013330063024538 0 0.0207691508878812 0.0217523034135579 0.00902631816482057 0.0341180484476288 0.00186237079802589 0.00341171172400617 0.00629567172568859 0.00465610764920885 0 0.00819699006524804 0.00591509861783862 0.0388500388500388 0.00651578993093263 0.0133703245646288 0.00145360457594721 0.021621037269263 0.00495838059289836 0.00504047501436535 0.00190560884202503 0.00837263821830259 0.00380147981241425 0.00473081653893462 0.0142951593016815 0 0 0.00610193278721035 0.00238390388099552 0.00581108173286457 0.00508763450433721 0.0173184538950285 0.00227074553117279 0.00510197574010536 0 0 0.0063927719058984 0.00179565451607111 0
"h" 0.00296876855480347 0.00538201545714839 0.0650013928869904 0 0 0.00223157002108834 0.00225580870742161 0.000526982838803854 0.00209424083769634 0.00051765996987219 0 0.00410233970107618 0 0 0.00670870790285791 0.0110920082080861 0.0106335305600073 0.00586522773079671 0 0 0.0124298876648902 0 0 0.0428345283545954 0 0.00179876335019674 0.00232805382460442 0.0120168235529742 0.00245909701957441 0.00394339907855908 0 0.186785978020069 0 0.0196236617752873 0.00405394448798681 0.00123959514822459 0.00100809500287307 0 0.000930293135366954 0.0017279453692792 0 0.00178689491271018 0 0.0113913380265646 0 0 0 0 0 0.00454149106234559 0 0 0 0.000710307989544266 0 0.00203963001111598
"leibe" 0.000742192138700867 0.00861122473143743 0.00464295663478503 0.00207645507589443 0.00694364078231686 0.01338942012653 0.00451161741484322 0.0028984056134212 0.00209424083769634 0.00207063987948876 0 0 0 0.00354911981828507 0.00111811798380965 0.00554600410404304 0.00379768948571689 0.00319921512588912 0 0.0034615251479802 0.00466120787433384 0 0.00262446526520222 0.00558711239407766 0.000682342344801234 0.00629567172568859 0 0.00801121570198278 0.000819699006524804 0.000657233179759847 0 0 0.0033425811411572 0.0152628480474457 0.00472960190265128 0.00619797574112295 0.0070566650201115 0.000635202947341676 0.00651205194756868 0.00518383610783761 0.00946163307786924 0 0.00233978333606308 0 0.00152548319680259 0 0 0 0 0.00136244731870368 0 0 0 0.000710307989544266 0 0.00509907502778996
"sagt" 0.0148438427740173 0.0236808680114529 0 0.000692151691964811 0.0185163754195116 0.00557892505272084 0.0293255131964809 0.0347808673610544 0.0146596858638743 0.0051765996987219 0.013894502829426 0.0116232958197158 0.0303229393035832 0.00354911981828507 0.0301891855628606 0.0221840164161721 0.0197479853257278 0.027726531091039 0.085397096498719 0.0138461005919208 0.0357359270365594 0.0283684285180075 0.00262446526520222 0.016761337182233 0.0416228830328753 0.0503653738055087 0.00310407176613923 0.0160224314039656 0.0114757860913473 0.0939843447056581 0.012950012950013 0.0108596498848877 0.0033425811411572 0.0101752320316304 0.0297289262452366 0.010536558759909 0.00100809500287307 0.0139744648415169 0.040932897956146 0.0590957316293488 0.0165578578862712 0.00714757965084073 0.00701935000818924 0.027339211263755 0.0198312815584336 0.0166873271669686 0.0232443269314583 0.0025438172521686 0.00865922694751426 0.0449607615172213 0.0178569150903687 0.00201535702049618 0 0.00781338788498693 0.0125695816124978 0.0407926002223197
"stück" 0.00742192138700867 0.00861122473143743 0.0232147831739252 0.0242253092187684 0.00925818770975582 0.00446314004217667 0.00676742612226483 0.00974918251787131 0.00418848167539267 0.0398598176801586 0.00378940986257074 0.00615350955161427 0.00505382321726386 0 0.00559058991904826 0.0110920082080861 0.012152606354294 0.00853124033570431 0 0.0034615251479802 0.010876151706779 0 0.0314935831824266 0.0111742247881553 0.0143291892408259 0.0103428892636313 0.0217285023629746 0.00801121570198278 0.0106560870848225 0.00591509861783862 0.0647500647500648 0.00217192997697754 0.016712905705786 0.0239844755031289 0.0148644631226183 0.00681777331523524 0.0151214250430961 0.00444642063139173 0.0427934842268799 0.0124412066588103 0.0473081653893462 0.00178689491271018 0.00233978333606308 0 0.00762741598401294 0 0.00581108173286457 0.0101752690086744 0 0.0345153320738265 0.00255098787005268 0 0 0 0.00179565451607111 0.00509907502778996
